"Geography_Code","NM_1564_1_0","NM_1564_1_1","NM_1564_1_2","NM_1564_1_3","NM_1564_1_4","NM_1564_1_5","NM_1564_1_6","NM_1564_1_7"
"N00003787",326,81,38,55,18,39,78,17
"N00003788",281,71,49,40,10,32,50,29
"N00003789",349,113,36,48,20,45,75,12
"N00003790",283,97,39,41,17,33,42,14
"N00003791",536,107,62,93,25,74,140,35
"N00003792",242,82,35,34,13,32,36,10
"N00003793",532,116,51,82,50,60,138,35
"N00003794",303,102,26,54,16,39,62,4
"N00003795",379,86,44,57,26,51,87,28
"N00003796",449,100,36,56,43,69,121,24
"N00003797",380,116,39,49,26,53,71,26
"N00003798",345,101,46,56,19,41,54,28
"N00003799",254,66,40,41,13,32,42,20
"N00003800",357,85,60,70,18,40,66,18
"N00003801",338,121,31,45,11,39,48,43
"N00003802",219,59,17,41,14,30,45,13
"N00003803",316,106,36,54,15,25,51,29
"N00003804",342,86,45,49,36,47,64,15
"N00003805",238,97,33,27,13,31,25,12
"N00003806",365,173,41,41,11,29,45,25
"N00003807",227,107,33,26,7,16,29,9
"N00003808",280,108,34,40,20,22,26,30
"N00003809",305,85,28,54,16,34,66,22
"N00003810",170,90,14,21,9,9,19,8
"N00003811",316,94,32,54,21,40,54,21
"N00003812",268,102,42,35,10,24,36,19
"N00003813",273,81,44,48,16,21,35,28
"N00003814",289,99,37,41,22,26,49,15
"N00003815",399,103,58,69,24,48,63,34
"N00003816",295,136,37,36,12,31,27,16
"N00003817",374,116,38,50,29,63,70,8
"N00003818",412,153,39,56,25,48,72,19
"N00003819",307,97,26,43,14,39,75,13
"N00003820",436,146,44,52,28,63,82,21
"N00003821",323,118,40,46,16,35,59,9
"N00003822",425,131,39,71,33,44,92,15
"N00003823",447,99,52,78,19,66,121,12
"N00003824",531,139,63,86,36,60,120,27
"N00003825",705,196,67,112,55,115,130,30
"N00003826",482,111,52,77,21,67,145,9
"N00003827",756,229,82,99,42,111,169,24
"N00003828",340,117,47,47,16,44,59,10
"N00003829",377,130,50,49,19,52,64,13
"N00003830",400,111,44,60,20,47,107,11
"N00003831",226,89,19,25,9,34,42,8
"N00003832",400,141,45,67,15,44,59,29
"N00003833",353,124,33,58,16,42,58,22
"N00003834",306,106,34,57,20,29,45,15
"N00003835",451,115,38,63,13,55,157,10
"N00003836",297,81,23,36,17,31,94,15
"N00003837",255,54,31,45,11,37,72,5
"N00003838",327,75,38,45,12,38,102,17
"N00003839",325,64,29,32,19,40,125,16
"N00003840",351,67,34,49,21,61,106,13
"N00003841",219,65,19,31,16,31,45,12
"N00003842",308,34,28,59,9,38,122,18
"N00003843",301,95,34,31,17,25,80,19
"N00003844",413,44,38,69,11,54,183,14
"N00003845",258,66,20,47,12,43,58,12
"N00003846",503,156,52,88,25,51,88,43
"N00003847",218,78,24,21,8,18,57,12
"N00003848",284,110,33,53,9,30,41,8
"N00003849",426,118,36,77,28,48,85,34
"N00003850",300,97,23,34,22,47,64,13
"N00003851",336,100,38,44,25,46,72,11
"N00003852",241,80,34,29,12,20,49,17
"N00003853",372,103,32,65,18,47,95,12
"N00003854",343,110,30,38,17,49,91,8
"N00003855",345,98,38,46,20,38,93,12
"N00003856",340,79,34,49,22,43,102,11
"N00003857",397,84,43,65,23,59,104,19
"N00003858",401,135,53,52,30,47,76,8
"N00003859",361,127,38,58,21,43,66,8
"N00003860",726,174,86,121,47,89,182,27
"N00003861",407,118,38,69,26,62,72,22
"N00003862",338,114,38,51,23,34,65,13
"N00003863",210,76,18,28,10,30,30,18
"N00003864",312,122,30,47,13,31,40,29
"N00003865",230,104,17,23,9,17,36,24
"N00003866",294,125,36,41,7,19,34,32
"N00003867",567,181,70,85,25,62,93,51
"N00003868",292,130,26,31,15,21,41,28
"N00003869",972,272,116,154,36,104,197,93
"N00003870",212,78,21,23,2,21,34,33
"N00003871",553,88,49,92,25,54,212,33
"N00003872",223,84,21,29,4,28,39,18
"N00003873",864,338,90,133,32,99,115,57
"N00003874",402,98,49,68,23,58,87,19
"N00003875",294,75,32,46,16,53,62,10
"N00003876",410,108,51,74,23,44,89,21
"N00003877",291,89,49,45,14,34,51,9
"N00003878",353,91,37,59,20,51,71,24
"N00003879",344,90,39,57,17,43,79,19
"N00003880",348,89,38,56,17,36,94,18
"N00003881",393,66,35,54,14,54,161,9
"N00003882",254,45,22,32,12,35,83,25
"N00003883",679,140,54,93,16,82,240,54
"N00003884",626,193,80,88,22,62,124,57
"N00003885",267,98,47,40,14,29,26,13
"N00003886",242,75,28,37,12,29,44,17
"N00003887",452,137,56,46,34,41,107,31
"N00003888",218,39,24,31,7,36,72,9
"N00003889",374,130,24,37,8,33,128,14
"N00003890",214,100,33,13,11,16,37,4
"N00003891",252,59,49,49,14,33,38,10
"N00003892",206,62,37,24,13,28,31,11
"N00003893",192,42,20,36,9,20,52,13
"N00003894",222,73,27,35,11,25,41,10
"N00003895",209,57,34,26,10,29,41,12
"N00003896",653,327,65,83,25,48,79,26
"N00003897",188,85,27,25,4,18,22,7
"N00003898",295,44,28,55,15,46,103,4
"N00003899",283,45,26,56,14,45,89,8
"N00003900",228,110,43,29,10,20,14,2
"N00003901",194,88,30,25,7,20,17,7
"N00003902",295,71,21,54,11,50,74,14
"N00003903",450,54,64,96,20,63,146,7
"N00003904",404,83,46,69,24,59,114,9
"N00003905",256,136,30,29,11,16,26,8
"N00003906",182,67,26,33,9,16,26,5
"N00003907",262,74,28,39,18,46,48,9
"N00003908",176,76,17,30,8,22,17,6
"N00003909",279,75,41,56,18,37,45,7
"N00003910",214,98,36,26,12,16,21,5
"N00003911",957,183,127,157,39,129,287,35
"N00003912",358,67,30,58,20,60,112,11
"N00003913",208,93,24,33,6,20,28,4
"N00003914",274,54,48,37,29,47,47,12
"N00003915",219,82,49,33,6,15,25,9
"N00003916",296,42,52,66,19,33,75,9
"N00003917",223,73,26,37,16,26,33,12
"N00003918",214,81,38,37,6,28,20,4
"N00003919",250,69,21,42,20,22,60,16
"N00003920",247,44,41,51,11,39,42,19
"N00003921",264,50,32,51,20,37,58,16
"N00003922",250,57,46,40,16,33,44,14
"N00003923",234,37,36,35,13,32,72,9
"N00003924",256,87,36,41,11,30,37,14
"N00003925",231,56,37,29,15,29,62,3
"N00003926",253,52,22,44,14,46,70,5
"N00003927",257,47,37,43,8,34,77,11
"N00003928",389,129,43,60,16,43,68,30
"N00003929",215,49,36,26,10,25,57,12
"N00003930",261,65,27,35,23,39,56,16
"N00003931",185,89,18,24,13,22,17,2
"N00003932",289,72,29,36,14,29,94,15
"N00003933",688,112,69,117,40,89,244,17
"N00003934",270,76,26,47,20,32,63,6
"N00003935",308,67,35,52,16,38,88,12
"N00003936",684,126,71,116,43,73,238,17
"N00003937",288,74,23,50,12,31,83,15
"N00003938",222,43,25,28,16,32,67,11
"N00003939",309,70,17,61,15,41,96,9
"N00003940",271,83,28,32,17,20,78,13
"N00003941",316,70,37,38,19,46,94,12
"N00003942",346,51,32,57,20,61,118,7
"N00003943",529,125,74,87,23,58,143,19
"N00003944",315,93,41,58,12,31,70,10
"N00003945",285,97,34,48,21,28,45,12
"N00003946",340,35,45,74,18,57,98,13
"N00003947",453,73,53,76,25,79,135,12
"N00003948",268,83,38,41,24,36,40,6
"N00003949",236,46,30,41,18,33,53,15
"N00003950",242,52,27,42,11,41,61,8
"N00003951",215,77,31,30,12,22,34,9
"N00003952",224,69,20,39,19,24,45,8
"N00003953",235,79,26,28,15,26,46,15
"N00003954",194,68,19,26,10,18,42,11
"N00003955",220,61,21,28,13,32,57,8
"N00003956",251,64,40,54,14,26,45,8
"N00003957",171,75,32,20,5,15,16,8
"N00003958",399,160,75,64,8,39,41,12
"N00003959",217,72,25,29,12,25,44,10
"N00003960",227,63,22,45,15,34,44,4
"N00003961",258,84,29,34,17,30,51,13
"N00003962",570,122,75,89,33,76,151,24
"N00003963",254,64,29,49,16,32,47,17
"N00003964",267,101,49,51,4,28,28,6
"N00003965",296,54,32,48,22,38,93,9
"N00003966",238,109,38,33,9,25,16,8
"N00003967",279,15,23,60,13,54,108,6
"N00003968",228,77,32,35,13,22,39,10
"N00003969",221,76,31,35,16,24,28,11
"N00003970",260,74,25,46,20,41,40,14
"N00003971",238,77,35,29,19,32,37,9
"N00003972",257,116,44,30,17,21,22,7
"N00003973",285,56,23,44,15,43,92,12
"N00003974",474,47,69,84,14,81,161,18
"N00003975",289,52,47,50,9,41,83,7
"N00003976",258,53,46,53,15,25,57,9
"N00003977",237,47,26,41,13,51,51,8
"N00003978",288,45,32,41,15,49,90,16
"N00003979",280,80,22,49,12,40,66,11
"N00003980",328,66,31,47,19,55,96,14
"N00003981",223,98,21,31,11,28,24,10
"N00003982",180,35,38,26,11,28,31,11
"N00003983",211,92,33,25,15,17,25,4
"N00003984",293,118,49,34,12,28,35,17
"N00003985",220,92,43,30,5,24,20,6
"N00003986",199,97,26,18,10,18,15,15
"N00003987",213,89,42,29,10,19,19,5
"N00003988",229,109,30,27,13,30,11,9
"N00003989",155,71,23,28,7,11,13,2
"N00003990",346,61,42,52,13,51,116,11
"N00003991",239,109,23,33,6,28,39,1
"N00003992",292,70,30,42,14,34,92,10
"N00003993",330,61,40,57,13,46,105,8
"N00003994",280,41,26,55,17,43,91,7
"N00003995",318,73,45,57,13,43,76,11
"N00003996",270,101,32,40,15,36,37,9
"N00003997",283,39,25,48,14,39,104,14
"N00003998",263,39,44,51,16,36,71,6
"N00003999",273,45,31,58,17,53,65,4
"N00004000",242,114,47,33,5,13,22,8
"N00004001",250,106,43,38,9,27,19,8
"N00004002",246,119,40,33,10,14,22,8
"N00004003",313,127,53,45,11,38,31,8
"N00004004",190,93,24,32,8,15,12,6
"N00004005",176,99,26,16,5,15,10,5
"N00004006",183,74,33,34,11,14,12,5
"N00004007",191,86,31,35,6,18,13,2
"N00004008",380,114,32,62,22,57,77,16
"N00004009",244,44,30,40,13,25,83,9
"N00004010",302,79,47,58,10,31,68,9
"N00004011",342,69,42,63,15,44,98,11
"N00004012",260,73,21,45,16,32,58,15
"N00004013",255,55,33,40,12,35,75,5
"N00004014",296,65,34,57,14,39,84,3
"N00004015",239,40,37,39,18,29,68,8
"N00004016",307,66,35,52,10,44,86,14
"N00004017",254,92,29,27,14,30,48,14
"N00004018",237,66,34,25,11,24,62,15
"N00004019",263,57,38,35,12,43,67,11
"N00004020",306,58,46,67,21,36,66,12
"N00004021",256,50,32,39,16,38,65,16
"N00004022",242,96,46,30,4,30,29,7
"N00004023",198,53,31,32,12,27,36,7
"N00004024",231,70,44,49,11,22,31,4
"N00004025",387,171,47,49,23,25,50,22
"N00004026",274,66,30,51,15,35,66,11
"N00004027",259,75,33,42,18,32,50,9
"N00004028",246,71,41,46,21,31,26,10
"N00004029",256,70,34,41,21,24,57,9
"N00004030",233,63,25,32,18,26,58,11
"N00004031",216,83,43,28,11,24,22,5
"N00004032",191,67,21,33,8,27,24,11
"N00004033",211,84,48,31,4,24,12,8
"N00004034",198,72,15,34,12,27,28,10
"N00004035",250,68,34,47,14,30,46,11
"N00004036",194,44,35,22,19,26,36,12
"N00004037",242,55,37,50,9,27,54,10
"N00004038",217,80,18,31,17,24,39,8
"N00004039",243,56,21,40,11,27,76,12
"N00004040",249,60,30,39,14,28,65,13
"N00004041",252,91,29,33,17,23,50,9
"N00004042",479,91,59,86,30,73,124,16
"N00004043",268,66,31,39,16,37,67,12
"N00004044",251,66,28,40,16,28,60,13
"N00004045",287,80,38,51,16,37,59,6
"N00004046",245,95,36,32,12,28,30,12
"N00004047",777,75,90,115,44,116,323,14
"N00004048",345,25,27,66,9,54,158,6
"N00004049",369,44,38,56,16,45,159,11
"N00004050",724,74,37,90,19,94,382,28
"N00004051",750,56,44,115,21,101,405,8
"N00004052",282,32,16,47,9,39,136,3
"N00004053",250,68,36,35,10,41,56,4
"N00004054",379,61,48,65,23,61,102,19
"N00004055",200,74,29,25,7,22,37,6
"N00004056",321,54,33,54,13,57,99,11
"N00004057",307,56,31,48,16,44,106,6
"N00004058",906,134,116,152,48,135,293,28
"N00004059",1068,94,113,168,37,170,464,22
"N00004060",892,105,128,143,29,133,330,24
"N00004061",447,51,84,88,16,83,118,7
"N00004062",381,50,36,72,18,55,139,11
"N00004063",667,103,72,126,35,109,201,21
"N00004064",471,54,49,78,17,80,174,19
"N00004065",213,128,26,22,5,14,14,4
"N00004066",214,88,29,30,12,27,19,9
"N00004067",188,81,40,30,7,16,11,3
"N00004068",229,95,38,39,12,18,19,8
"N00004069",194,89,36,23,8,20,13,5
"N00004070",189,83,33,24,10,13,13,13
"N00004071",207,84,38,40,5,14,21,5
"N00004072",234,93,42,33,8,19,31,8
"N00004073",768,120,134,125,38,112,207,32
"N00004074",246,59,26,28,18,37,61,17
"N00004075",361,57,49,77,21,63,85,9
"N00004076",253,71,28,44,11,52,37,10
"N00004077",277,66,41,56,19,47,42,6
"N00004078",239,79,44,29,17,26,35,9
"N00004079",234,78,29,47,16,27,27,10
"N00004080",230,107,35,27,5,29,15,12
"N00004081",235,75,40,34,13,33,35,5
"N00004082",287,97,45,53,17,23,42,10
"N00004083",241,106,47,31,10,19,16,12
"N00004084",263,41,16,31,3,31,128,13
"N00004085",771,205,58,77,20,97,282,32
"N00004086",197,84,38,16,8,25,19,7
"N00004087",614,84,50,86,16,162,193,23
"N00004088",346,69,22,43,13,34,159,6
"N00004089",235,24,17,26,3,39,123,3
"N00004090",920,27,28,116,12,416,245,76
"N00004091",885,45,35,102,5,367,280,51
"N00004092",226,51,26,41,14,27,57,10
"N00004093",328,105,30,42,19,40,78,14
"N00004094",440,155,71,65,13,45,74,17
"N00004095",290,177,22,27,12,16,18,18
"N00004096",198,89,32,28,5,18,16,10
"N00004097",376,142,64,65,17,34,45,9
"N00004098",226,110,38,28,5,24,15,6
"N00004099",453,108,64,72,20,52,107,30
"N00004100",257,120,44,32,6,27,20,8
"N00004101",189,91,14,21,7,11,34,11
"N00004102",246,80,48,43,12,29,28,6
"N00004103",168,86,31,15,12,9,11,4
"N00004104",163,57,20,29,10,13,29,5
"N00004105",188,105,16,20,12,11,16,8
"N00004106",197,86,34,25,11,23,16,2
"N00004107",186,75,12,26,10,15,42,6
"N00004108",214,103,35,25,11,18,17,5
"N00004109",217,83,34,32,14,18,28,8
"N00004110",251,44,23,49,23,40,61,11
"N00004111",306,28,44,58,12,47,110,7
"N00004112",340,24,31,74,15,51,137,8
"N00004113",519,63,51,99,25,74,189,18
"N00004114",227,33,26,38,10,50,61,9
"N00004115",293,29,54,58,18,51,76,7
"N00004116",506,37,68,114,19,82,174,12
"N00004117",371,20,46,68,13,72,145,7
"N00004118",250,54,29,39,16,40,65,7
"N00004119",250,40,34,42,18,34,72,10
"N00004120",215,57,28,35,8,25,54,8
"N00004121",293,29,44,64,15,54,75,12
"N00004122",301,34,37,65,20,53,82,10
"N00004123",315,47,23,45,8,43,140,9
"N00004124",242,31,21,43,6,32,105,4
"N00004125",296,47,29,43,12,39,117,9
"N00004126",231,21,15,42,12,34,102,5
"N00004127",253,20,21,43,4,38,119,8
"N00004128",334,63,16,31,13,32,174,5
"N00004129",254,28,18,30,12,38,123,5
"N00004130",229,24,14,31,7,28,121,4
"N00004131",239,46,25,42,14,24,77,11
"N00004132",263,38,27,45,11,43,88,11
"N00004133",252,36,30,52,22,43,57,12
"N00004134",274,41,28,67,13,35,79,11
"N00004135",281,35,31,46,19,47,86,17
"N00004136",344,50,27,56,13,49,141,8
"N00004137",319,50,36,55,15,35,122,6
"N00004138",268,38,29,57,12,37,80,15
"N00004139",557,70,67,115,34,86,161,24
"N00004140",324,26,34,64,15,47,132,6
"N00004141",246,46,32,60,12,23,61,12
"N00004142",301,96,34,51,15,37,64,4
"N00004143",273,48,39,53,19,37,65,12
"N00004144",456,93,66,89,22,70,105,11
"N00004145",244,46,29,55,17,36,56,5
"N00004146",270,37,34,59,17,41,76,6
"N00004147",261,40,45,44,16,47,62,7
"N00004148",203,117,22,19,8,6,18,13
"N00004149",250,51,15,47,12,33,71,21
"N00004150",421,101,46,51,22,50,130,21
"N00004151",243,49,30,45,13,26,70,10
"N00004152",207,52,34,33,7,25,44,12
"N00004153",307,62,47,54,16,35,86,7
"N00004154",225,34,26,33,22,36,67,7
"N00004155",241,69,36,30,12,29,51,14
"N00004156",177,62,34,31,7,9,25,9
"N00004157",387,68,61,64,26,59,98,11
"N00004158",345,52,43,54,23,49,111,13
"N00004159",101,30,15,20,6,12,17,1
"N00004160",158,56,31,21,9,9,22,10
"N00004161",195,65,34,38,6,22,20,10
"N00004162",154,68,29,19,2,14,15,7
"N00004163",298,45,28,59,8,52,94,12
"N00004164",310,43,49,59,13,34,103,9
"N00004165",290,43,42,50,19,60,70,6
"N00004166",218,48,31,35,10,26,56,12
"N00004167",294,98,48,46,12,38,49,3
"N00004168",166,81,18,26,5,14,16,6
"N00004169",269,48,32,53,15,38,70,13
"N00004170",245,30,23,58,9,41,79,5
"N00004171",277,35,13,54,12,40,107,16
"N00004172",224,50,21,31,14,29,67,12
"N00004173",223,42,22,29,7,33,82,8
"N00004174",217,33,21,28,4,21,107,3
"N00004175",231,20,25,27,6,47,99,7
"N00004176",352,106,22,43,10,30,125,16
"N00004177",133,36,15,18,6,15,39,4
"N00004178",238,24,27,50,8,40,82,7
"N00004179",295,51,30,55,18,33,91,17
"N00004180",233,27,19,31,9,40,101,6
"N00004181",223,35,21,37,5,35,87,3
"N00004182",284,51,20,46,7,34,116,10
"N00004183",98,44,11,11,11,2,14,5
"N00004184",212,40,22,25,15,35,67,8
"N00004185",616,149,72,82,26,65,199,23
"N00004186",260,49,29,42,15,33,86,6
"N00004187",335,92,49,52,12,20,95,15
"N00004188",236,41,37,30,11,26,85,6
"N00004189",189,58,27,19,12,19,44,10
"N00004190",418,134,37,63,23,48,85,28
"N00004191",491,75,51,73,24,66,193,9
"N00004192",252,75,32,28,17,35,55,10
"N00004193",226,38,19,32,10,24,98,5
"N00004194",231,58,15,32,13,29,75,9
"N00004195",210,79,40,30,8,22,25,6
"N00004196",703,85,69,120,34,126,246,23
"N00004197",164,51,36,27,11,21,14,4
"N00004198",179,70,33,29,5,16,20,6
"N00004199",586,80,83,99,26,99,172,27
"N00004200",268,40,40,46,12,40,87,3
"N00004201",255,27,31,53,16,41,82,5
"N00004202",268,52,42,47,17,41,62,7
"N00004203",288,86,36,50,12,37,48,19
"N00004204",255,54,46,50,17,41,42,5
"N00004205",222,55,28,43,15,41,29,11
"N00004206",199,69,29,36,9,29,19,8
"N00004207",256,58,34,39,17,31,72,5
"N00004208",345,77,63,59,17,53,64,12
"N00004209",506,76,62,82,28,78,156,24
"N00004210",256,82,29,39,14,31,51,10
"N00004211",539,54,67,95,16,92,199,16
"N00004212",1433,148,160,243,64,237,543,38
"N00004213",255,105,32,43,10,28,29,8
"N00004214",223,74,36,50,6,30,19,8
"N00004215",234,47,38,50,11,27,55,6
"N00004216",338,106,48,60,13,39,59,13
"N00004217",203,74,37,30,5,19,33,5
"N00004218",208,68,34,42,3,29,18,14
"N00004219",266,13,16,40,5,35,149,8
"N00004220",257,54,27,40,4,27,97,8
"N00004221",283,38,19,43,8,38,129,8
"N00004222",290,40,22,40,15,47,117,9
"N00004223",207,43,31,35,8,21,64,5
"N00004224",251,27,19,35,4,27,135,4
"N00004225",239,42,11,45,9,36,91,5
"N00004226",364,76,25,45,10,41,151,16
"N00004227",225,19,17,30,12,26,115,6
"N00004228",574,84,43,77,23,61,260,26
"N00004229",265,37,21,40,6,28,129,4
"N00004230",244,28,19,42,7,36,107,5
"N00004231",248,24,14,34,4,24,143,5
"N00004232",225,31,15,38,9,29,99,4
"N00004233",299,55,18,41,8,35,130,12
"N00004234",232,50,14,31,8,24,90,15
"N00004235",244,22,21,38,13,20,121,9
"N00004236",239,20,14,41,6,26,126,6
"N00004237",224,18,13,30,3,27,129,4
"N00004238",287,34,32,39,6,31,140,5
"N00004239",229,23,14,30,6,28,122,6
"N00004240",286,49,21,46,9,29,126,6
"N00004241",232,41,21,26,9,33,94,8
"N00004242",319,45,22,48,2,29,162,11
"N00004243",216,78,41,34,9,27,21,6
"N00004244",162,88,24,19,7,10,11,3
"N00004245",296,89,29,41,10,35,80,12
"N00004246",263,50,39,44,15,39,67,9
"N00004247",271,62,33,46,20,43,56,11
"N00004248",198,87,27,31,7,17,26,3
"N00004249",228,70,21,29,19,34,46,9
"N00004250",192,68,33,29,7,21,25,9
"N00004251",222,80,34,28,11,28,33,8
"N00004252",268,35,25,55,14,37,89,13
"N00004253",255,35,33,34,11,43,89,10
"N00004254",240,44,22,51,12,23,75,13
"N00004255",195,37,23,34,11,33,46,11
"N00004256",755,160,72,112,42,79,263,27
"N00004257",211,49,13,29,14,20,77,9
"N00004258",262,89,37,31,14,25,52,14
"N00004259",187,54,17,26,11,19,52,8
"N00004260",273,47,39,39,21,32,86,9
"N00004261",204,43,26,30,11,21,67,6
"N00004262",241,45,30,27,8,38,64,29
"N00004263",197,43,32,30,10,13,50,19
"N00004264",464,76,54,76,16,64,124,54
"N00004265",190,41,21,26,9,24,52,17
"N00004266",265,28,17,36,8,40,124,12
"N00004267",471,60,40,73,15,60,200,23
"N00004268",257,46,22,42,7,28,100,12
"N00004269",259,39,42,44,8,23,91,12
"N00004270",416,69,61,76,24,52,115,19
"N00004271",241,73,35,40,8,19,53,13
"N00004272",219,36,31,26,3,29,79,15
"N00004273",369,121,24,27,9,32,137,19
"N00004274",230,50,25,31,10,28,78,8
"N00004275",231,41,24,32,6,32,87,9
"N00004276",355,47,28,45,7,40,181,7
"N00004277",248,27,11,30,9,31,135,5
"N00004278",227,63,34,43,15,15,43,14
"N00004279",263,22,14,36,6,32,137,16
"N00004280",248,30,15,32,8,26,128,9
"N00004281",335,32,25,49,11,40,173,5
"N00004282",205,95,22,24,10,22,26,6
"N00004283",266,55,17,42,12,42,90,8
"N00004284",311,34,24,46,23,37,142,5
"N00004285",294,63,12,35,7,32,137,8
"N00004286",251,24,18,37,18,30,119,5
"N00004287",487,175,74,80,15,53,70,20
"N00004288",173,65,32,23,6,17,24,6
"N00004289",178,58,16,32,13,22,25,12
"N00004290",508,188,61,72,23,54,91,19
"N00004291",290,51,32,45,13,47,92,10
"N00004292",150,50,34,29,9,10,13,5
"N00004293",202,39,17,25,5,19,78,19
"N00004294",734,105,177,169,16,100,126,41
"N00004295",241,54,22,34,4,23,96,8
"N00004296",289,99,24,40,7,26,84,9
"N00004297",282,51,21,39,6,28,132,5
"N00004298",301,15,24,41,5,29,183,4
"N00004299",459,94,41,59,11,46,196,12
"N00004300",173,63,3,18,6,21,45,17
"N00004301",293,25,24,46,5,34,153,6
"N00004302",372,67,28,55,12,33,167,10
"N00004303",221,57,37,28,14,32,40,13
"N00004304",266,29,37,46,18,47,84,5
"N00004305",214,58,30,34,13,28,44,7
"N00004306",336,93,46,51,15,39,74,18
"N00004307",213,56,26,43,11,27,40,10
"N00004308",220,61,27,39,17,24,46,6
"N00004309",214,75,23,38,13,15,41,9
"N00004310",203,51,33,32,9,30,39,9
"N00004311",182,43,23,38,10,23,38,7
"N00004312",262,71,39,35,16,39,49,13
"N00004313",275,106,32,38,10,27,56,6
"N00004314",525,91,83,64,17,72,180,18
"N00004315",190,69,21,35,7,19,32,7
"N00004316",224,43,29,35,6,47,58,6
"N00004317",221,51,29,40,9,31,51,10
"N00004318",207,40,27,33,17,27,48,15
"N00004319",233,49,29,40,11,37,55,12
"N00004320",314,91,26,45,14,26,94,18
"N00004321",555,86,63,81,18,92,201,14
"N00004322",270,68,35,36,17,51,57,6
"N00004323",284,69,29,45,21,36,77,7
"N00004324",211,57,21,21,7,29,66,10
"N00004325",227,36,23,39,13,38,71,7
"N00004326",246,52,25,33,21,33,75,7
"N00004327",238,65,35,35,22,28,46,7
"N00004328",239,64,26,33,11,33,59,13
"N00004329",219,86,32,37,9,21,24,10
"N00004330",236,42,35,43,16,38,52,10
"N00004331",232,49,31,27,14,35,62,14
"N00004332",275,86,23,37,20,38,56,15
"N00004333",219,63,39,41,13,25,25,13
"N00004334",184,70,35,26,10,14,20,9
"N00004335",189,76,31,27,7,21,20,7
"N00004336",230,79,37,45,3,34,20,12
"N00004337",197,83,24,29,10,21,21,9
"N00004338",285,86,22,33,11,41,84,8
"N00004339",392,86,29,73,12,37,129,26
"N00004340",321,75,40,55,10,44,92,5
"N00004341",330,84,38,51,8,47,91,11
"N00004342",551,199,57,66,29,68,105,27
"N00004343",216,63,27,34,7,24,44,17
"N00004344",250,98,18,41,3,32,52,6
"N00004345",379,132,22,48,4,34,111,28
"N00004346",284,77,37,55,13,29,60,13
"N00004347",345,73,34,60,12,39,111,16
"N00004348",184,84,18,27,6,21,18,10
"N00004349",215,97,28,30,4,24,21,11
"N00004350",857,249,78,104,38,105,253,30
"N00004351",384,99,47,63,22,47,91,15
"N00004352",442,103,45,67,15,56,137,19
"N00004353",369,111,36,50,8,46,108,10
"N00004354",284,90,41,49,6,33,59,6
"N00004355",307,75,29,46,14,33,92,18
"N00004356",246,131,19,25,4,13,36,18
"N00004357",1085,308,138,161,32,134,255,57
"N00004358",250,89,19,40,11,30,52,9
"N00004359",766,198,69,114,24,102,209,50
"N00004360",418,115,39,54,17,31,130,32
"N00004361",444,200,42,49,16,32,68,37
"N00004362",559,140,57,91,24,58,170,19
"N00004363",369,111,37,62,22,47,84,6
"N00004364",324,99,45,48,17,28,75,12
"N00004365",369,119,45,59,8,38,75,25
"N00004366",223,96,29,31,11,26,20,10
"N00004367",554,208,40,79,25,53,127,22
"N00004368",378,112,44,59,10,53,94,6
"N00004369",295,121,32,36,7,32,56,11
"N00004370",430,143,41,63,14,52,95,22
"N00004371",350,88,33,45,15,35,120,14
"N00004372",361,117,30,50,11,52,92,9
"N00004373",360,113,43,62,16,36,78,12
"N00004374",347,132,31,46,15,37,67,19
"N00004375",665,292,76,97,19,39,119,23
"N00004376",345,136,36,50,10,42,60,11
"N00004377",355,111,44,52,14,38,81,15
"N00004378",184,50,19,23,6,17,36,33
"N00004379",226,80,30,35,11,19,35,16
"N00004380",259,66,28,38,8,24,78,17
"N00004381",253,63,29,43,12,29,50,27
"N00004382",382,141,34,48,14,40,86,19
"N00004383",238,69,33,34,10,25,52,15
"N00004384",212,69,21,35,7,17,44,19
"N00004385",228,39,29,30,4,33,82,11
"N00004386",340,88,42,64,12,37,84,13
"N00004387",287,96,23,54,6,31,71,6
"N00004388",346,89,31,59,11,39,111,6
"N00004389",385,114,37,58,19,51,96,10
"N00004390",360,93,38,64,11,36,107,11
"N00004391",371,131,39,39,13,37,99,13
"N00004392",268,121,27,35,4,31,37,13
"N00004393",265,111,35,36,7,24,42,10
"N00004394",176,80,25,22,1,11,21,16
"N00004395",208,126,18,17,2,13,22,10
"N00004396",349,101,29,50,16,48,90,15
"N00004397",257,94,15,36,8,24,66,14
"N00004398",392,96,31,63,11,59,104,28
"N00004399",504,150,38,58,21,56,161,20
"N00004400",411,119,30,54,12,48,126,22
"N00004401",561,124,70,87,18,69,152,41
"N00004402",848,229,105,149,21,96,208,40
"N00004403",243,36,37,51,12,34,64,9
"N00004404",572,200,73,82,22,48,109,38
"N00004405",534,237,64,73,18,50,70,22
"N00004406",301,121,44,43,6,30,41,16
"N00004407",264,61,32,40,5,35,78,13
"N00004408",263,73,18,43,11,26,81,11
"N00004409",328,52,30,51,12,41,133,9
"N00004410",502,107,69,80,21,66,136,23
"N00004411",356,76,46,67,14,43,101,9
"N00004412",324,94,35,48,9,48,72,18
"N00004413",191,78,20,26,2,13,41,11
"N00004414",136,45,11,23,4,9,33,11
"N00004415",766,306,106,126,20,83,87,38
"N00004416",437,123,49,75,13,57,87,33
"N00004417",385,121,52,49,15,35,100,13
"N00004418",398,123,57,46,27,48,83,14
