"Geography_Code","NM_1552_1_0","NM_1552_1_1","NM_1552_1_10","NM_1552_1_11","NM_1552_1_12","NM_1552_1_13","NM_1552_1_2","NM_1552_1_3","NM_1552_1_4","NM_1552_1_5","NM_1552_1_6","NM_1552_1_7","NM_1552_1_8","NM_1552_1_9"
"N00004052",132,119,0,2,0,2,74,45,0,1,1,0,10,8
"N00004053",121,106,0,0,0,3,51,55,0,2,2,0,10,10
"N00004054",183,166,0,1,0,3,71,95,1,1,1,0,12,11
"N00004055",104,71,0,1,0,1,37,34,0,21,20,1,11,10
"N00004056",138,130,0,0,1,0,38,92,0,1,0,1,7,6
"N00004057",134,122,2,0,0,1,61,61,0,1,0,1,10,8
"N00004058",447,391,0,4,1,4,101,290,3,3,2,1,46,41
"N00004059",544,489,0,1,0,2,53,436,7,6,2,4,40,39
"N00004060",459,382,0,7,1,1,33,349,11,1,1,0,64,56
"N00004061",195,178,0,2,0,0,13,165,0,0,0,0,17,15
"N00004062",143,131,0,0,0,5,49,82,0,1,1,0,6,6
"N00004063",306,268,0,1,2,5,115,153,0,4,4,0,29,26
"N00004064",200,186,0,1,0,2,57,129,1,1,1,0,10,9
"N00004065",124,32,0,2,0,7,12,20,1,75,74,1,9,7
"N00004066",125,74,0,1,0,5,29,45,1,36,36,0,9,8
"N00004067",116,47,0,0,1,4,19,28,0,57,57,0,8,7
"N00004068",127,66,0,1,0,1,28,38,0,49,47,2,11,10
"N00004069",109,44,0,1,0,4,14,30,0,47,47,0,14,13
"N00004070",110,66,0,2,1,1,40,26,0,25,25,0,18,15
"N00004071",135,45,0,1,0,4,19,26,1,79,78,1,6,5
"N00004072",119,71,0,1,0,6,26,45,0,33,33,0,9,8
"N00004073",373,284,0,3,0,2,43,241,4,25,24,1,58,55
"N00004074",143,108,0,2,0,2,24,84,2,18,17,1,13,11
"N00004075",147,137,0,0,0,2,61,76,0,2,2,0,6,6
"N00004076",128,89,0,1,0,7,21,68,0,13,13,0,19,18
"N00004077",131,114,0,1,0,0,37,77,1,0,0,0,16,15
"N00004078",132,106,0,0,0,2,49,57,2,8,8,0,14,14
"N00004079",133,73,0,1,0,1,36,37,0,48,48,0,11,10
"N00004080",129,43,0,4,0,8,8,35,2,67,65,2,9,5
"N00004081",129,77,0,1,0,6,27,50,1,30,30,0,15,14
"N00004082",165,91,0,2,0,5,18,73,4,50,50,0,15,13
"N00004083",134,50,0,0,1,2,18,32,1,65,61,4,16,15
"N00004084",136,115,1,3,0,1,80,35,0,3,1,2,17,13
"N00004085",396,225,0,7,0,6,118,107,4,69,33,36,92,85
"N00004086",126,38,0,0,0,1,10,28,0,82,82,0,5,5
"N00004087",231,164,0,3,0,3,28,136,2,15,15,0,47,44
"N00004088",149,130,0,0,0,3,76,54,0,0,0,0,16,16
"N00004089",121,111,0,0,0,4,63,48,0,0,0,0,6,6
"N00004090",152,131,0,2,0,1,74,57,0,2,2,0,18,16
"N00004091",144,127,0,2,0,3,89,38,0,0,0,0,14,12
"N00004092",132,90,0,2,1,2,41,49,0,8,3,5,32,29
"N00004093",211,89,0,0,3,1,30,59,1,29,0,29,91,88
"N00004094",228,158,0,2,0,5,71,87,2,41,36,5,22,20
"N00004095",123,60,0,1,0,2,25,35,0,47,43,4,14,13
"N00004096",119,42,0,1,0,3,16,26,1,57,53,4,16,15
"N00004097",202,88,0,2,0,4,37,51,2,77,37,40,31,29
"N00004098",138,48,0,0,0,2,23,25,4,75,75,0,9,9
"N00004099",269,144,0,2,0,5,56,88,3,28,27,1,89,87
"N00004100",156,54,0,0,1,5,9,45,2,84,16,68,11,10
"N00004101",124,38,0,2,0,8,14,24,1,65,49,16,12,10
"N00004102",155,78,0,1,0,4,24,54,2,60,33,27,11,10
"N00004103",113,26,0,1,0,5,11,15,0,77,77,0,5,4
"N00004104",91,65,0,1,0,8,36,29,0,10,9,1,8,7
"N00004105",153,25,0,1,0,7,16,9,1,113,112,1,7,6
"N00004106",137,48,0,1,0,1,22,26,2,63,63,0,23,22
"N00004107",111,75,0,1,0,1,43,32,1,24,22,2,10,9
"N00004108",127,51,0,1,0,5,22,29,0,65,47,18,6,5
"N00004109",126,92,0,0,1,3,57,35,1,24,23,1,6,5
"N00004110",134,107,0,0,0,2,36,71,14,0,0,0,11,11
"N00004111",133,127,0,0,0,3,63,64,0,0,0,0,3,3
"N00004112",142,138,0,0,1,1,50,88,0,0,0,0,3,2
"N00004113",224,202,0,0,1,0,82,120,2,4,4,0,16,15
"N00004114",117,104,0,1,0,0,27,77,2,1,0,1,10,9
"N00004115",127,114,0,1,0,0,21,93,2,1,0,1,10,9
"N00004116",215,205,0,0,0,0,45,160,0,3,1,2,7,7
"N00004117",149,142,0,0,0,2,29,113,0,1,1,0,4,4
"N00004118",122,112,0,0,1,0,44,68,1,0,0,0,9,8
"N00004119",127,114,0,1,0,0,34,80,2,2,1,1,9,8
"N00004120",100,74,0,1,1,0,19,55,2,5,2,3,19,17
"N00004121",129,111,0,0,0,4,21,90,2,0,0,0,12,12
"N00004122",130,121,0,1,0,1,34,87,1,2,1,1,5,4
"N00004123",152,136,0,0,0,6,81,55,0,0,0,0,10,10
"N00004124",132,107,0,1,0,0,55,52,0,0,0,0,25,24
"N00004125",142,127,0,2,0,1,57,70,0,1,0,1,13,11
"N00004126",125,103,0,3,0,1,57,46,0,1,1,0,20,17
"N00004127",131,107,0,1,0,4,62,45,0,10,3,7,10,9
"N00004128",144,122,0,1,0,1,63,59,0,1,1,0,20,19
"N00004129",119,113,0,0,0,2,60,53,0,0,0,0,4,4
"N00004130",121,102,0,0,0,3,55,47,0,0,0,0,16,16
"N00004131",127,118,0,2,0,1,73,45,0,0,0,0,8,6
"N00004132",129,122,0,0,0,1,62,60,0,0,0,0,6,6
"N00004133",122,116,0,1,0,0,48,68,1,0,0,0,5,4
"N00004134",120,116,0,0,0,0,61,55,0,0,0,0,4,4
"N00004135",132,115,0,2,0,0,51,64,2,1,1,0,14,12
"N00004136",146,140,0,0,0,2,75,65,0,2,2,0,2,2
"N00004137",140,134,0,0,0,1,70,64,0,0,0,0,5,5
"N00004138",141,122,0,3,0,0,31,91,2,0,0,0,17,14
"N00004139",262,246,0,0,0,2,109,137,1,2,2,0,11,11
"N00004140",149,139,1,0,0,0,48,91,0,0,0,0,10,9
"N00004141",129,119,0,2,0,3,51,68,1,2,2,0,4,2
"N00004142",123,114,0,0,0,0,40,74,0,0,0,0,9,9
"N00004143",124,113,0,0,0,0,53,60,0,0,0,0,11,11
"N00004144",238,192,0,2,0,0,63,129,13,0,0,0,33,31
"N00004145",121,107,0,0,0,1,44,63,4,0,0,0,9,9
"N00004146",130,115,0,0,0,1,30,85,2,0,0,0,12,12
"N00004147",126,100,0,1,0,2,17,83,8,1,1,0,15,14
"N00004148",117,19,0,0,1,1,9,10,0,48,12,36,49,48
"N00004149",124,104,0,0,0,0,65,39,2,2,0,2,16,16
"N00004150",241,176,0,7,1,5,112,64,6,1,1,0,53,45
"N00004151",130,100,0,3,0,2,69,31,3,2,1,1,23,20
"N00004152",123,86,0,4,0,5,53,33,1,3,3,0,28,24
"N00004153",142,120,0,2,0,2,64,56,0,2,2,0,18,16
"N00004154",110,96,0,0,0,1,65,31,1,0,0,0,12,12
"N00004155",143,83,0,0,0,2,34,49,1,35,35,0,22,22
"N00004156",108,47,0,2,0,1,21,26,1,39,39,0,20,18
"N00004157",187,137,0,2,0,1,74,63,1,8,4,4,40,38
"N00004158",178,153,0,2,0,1,74,79,1,3,0,3,20,18
"N00004159",66,17,1,0,3,2,6,11,0,31,1,30,16,12
"N00004160",94,34,0,0,0,5,12,22,0,41,22,19,14,14
"N00004161",119,57,0,2,0,2,18,39,4,45,43,2,11,9
"N00004162",111,34,0,0,0,6,9,25,1,61,60,1,9,9
"N00004163",136,127,0,0,0,0,45,82,0,2,2,0,7,7
"N00004164",136,128,0,1,0,0,19,109,0,3,3,0,5,4
"N00004165",142,114,0,0,0,2,15,99,4,3,3,0,19,19
"N00004166",122,102,0,1,0,1,37,65,4,1,1,0,14,13
"N00004167",189,85,0,4,0,6,27,58,6,50,36,14,42,38
"N00004168",118,25,0,1,0,14,9,16,0,74,74,0,5,4
"N00004169",128,119,0,0,0,0,57,62,1,0,0,0,8,8
"N00004170",127,113,0,0,0,2,48,65,1,1,0,1,10,10
"N00004171",131,119,1,1,0,1,85,34,0,0,0,0,11,9
"N00004172",123,107,0,3,0,1,73,34,0,0,0,0,15,12
"N00004173",124,91,0,3,0,1,52,39,2,0,0,0,30,27
"N00004174",112,106,0,1,0,1,70,36,0,1,0,1,4,3
"N00004175",108,96,0,1,0,3,50,46,1,1,1,0,7,6
"N00004176",220,113,0,0,2,9,72,41,0,91,9,82,7,5
"N00004177",86,41,0,1,0,4,18,23,0,35,4,31,6,5
"N00004178",119,100,0,0,0,2,44,56,1,2,1,1,14,14
"N00004179",160,144,0,5,0,2,86,58,0,0,0,0,14,9
"N00004180",112,105,0,1,0,0,62,43,1,1,1,0,5,4
"N00004181",104,91,0,0,0,2,48,43,0,0,0,0,11,11
"N00004182",132,111,0,2,0,3,65,46,0,1,1,0,17,15
"N00004183",83,4,0,0,2,1,2,2,0,5,1,4,73,71
"N00004184",114,100,0,0,0,3,62,38,3,0,0,0,8,8
"N00004185",327,297,0,1,0,2,189,108,2,4,2,2,22,21
"N00004186",141,111,0,0,0,3,66,45,0,16,4,12,11,11
"N00004187",175,107,0,1,1,3,61,46,0,45,4,41,20,18
"N00004188",125,104,0,2,0,1,47,57,0,2,1,1,18,16
"N00004189",114,100,0,2,1,2,75,25,0,2,2,0,10,7
"N00004190",215,137,0,1,1,4,71,66,0,59,5,54,15,13
"N00004191",261,218,0,3,1,5,108,110,1,10,3,7,27,23
"N00004192",134,92,0,1,0,0,43,49,2,27,21,6,13,12
"N00004193",122,105,0,5,0,0,63,42,1,1,1,0,15,10
"N00004194",109,97,0,1,0,2,57,40,0,3,3,0,7,6
"N00004195",115,70,0,0,0,0,18,52,3,32,32,0,10,10
"N00004196",338,296,1,0,0,9,76,220,3,6,5,1,24,23
"N00004197",112,22,0,0,0,3,4,18,1,75,75,0,11,11
"N00004198",111,27,0,0,0,8,8,19,0,62,62,0,14,14
"N00004199",293,222,0,2,0,3,55,167,10,8,8,0,50,48
"N00004200",123,117,0,1,0,0,31,86,0,0,0,0,6,5
"N00004201",123,100,0,3,0,0,27,73,4,3,3,0,16,13
"N00004202",139,107,0,1,0,2,27,80,13,2,1,1,15,14
"N00004203",119,81,0,2,0,2,18,63,6,16,16,0,14,12
"N00004204",128,108,0,2,0,2,33,75,2,4,4,0,12,10
"N00004205",118,88,0,1,0,1,28,60,3,12,11,1,14,13
"N00004206",123,61,0,0,0,5,30,31,5,43,43,0,9,9
"N00004207",133,102,0,1,0,4,44,58,0,23,22,1,4,3
"N00004208",190,107,0,1,0,2,17,90,0,64,62,2,17,16
"N00004209",231,194,0,4,1,3,59,135,0,11,2,9,23,18
"N00004210",148,94,0,3,1,2,39,55,5,33,33,0,14,10
"N00004211",296,233,0,1,0,1,45,188,9,17,17,0,36,35
"N00004212",756,606,2,11,1,7,119,487,18,21,9,12,104,90
"N00004213",149,38,1,1,0,8,5,33,5,90,36,54,8,6
"N00004214",145,34,0,0,0,7,7,27,2,91,84,7,11,11
"N00004215",119,94,0,0,0,2,13,81,4,7,5,2,12,12
"N00004216",210,80,0,1,0,11,9,71,7,91,87,4,21,20
"N00004217",129,34,0,1,0,1,7,27,3,87,80,7,4,3
"N00004218",115,54,0,2,0,2,15,39,2,45,27,18,12,10
"N00004219",124,107,0,1,0,1,65,42,0,1,1,0,15,14
"N00004220",122,96,0,0,0,5,64,32,0,12,11,1,9,9
"N00004221",129,115,0,1,0,1,74,41,1,2,2,0,10,9
"N00004222",136,126,0,1,0,2,62,64,0,3,2,1,5,4
"N00004223",107,81,0,0,0,4,45,36,0,6,4,2,16,16
"N00004224",127,109,0,0,1,3,72,37,1,1,1,0,13,12
"N00004225",116,112,0,0,0,0,72,40,1,0,0,0,3,3
"N00004226",141,109,0,1,0,6,62,47,0,6,5,1,20,19
"N00004227",114,107,0,0,0,2,59,48,0,0,0,0,5,5
"N00004228",306,250,0,1,1,11,135,115,0,12,12,0,33,31
"N00004229",137,114,0,1,0,1,67,47,0,5,2,3,17,16
"N00004230",120,114,0,0,0,1,78,36,0,1,1,0,4,4
"N00004231",126,122,0,1,0,0,78,44,0,0,0,0,4,3
"N00004232",117,110,0,0,0,1,81,29,0,0,0,0,6,6
"N00004233",138,126,1,0,1,1,76,50,0,1,0,1,10,8
"N00004234",118,114,0,0,0,0,77,37,0,0,0,0,4,4
"N00004235",113,112,0,0,0,0,62,50,0,0,0,0,1,1
"N00004236",113,96,0,1,0,3,71,25,0,0,0,0,14,13
"N00004237",114,104,0,1,0,1,64,40,0,0,0,0,9,8
"N00004238",134,111,0,1,0,2,60,51,1,1,1,0,19,18
"N00004239",117,114,0,1,0,1,77,37,0,0,0,0,2,1
"N00004240",118,107,0,1,0,1,58,49,0,2,1,1,8,7
"N00004241",116,108,0,0,0,1,60,48,1,0,0,0,6,6
"N00004242",130,117,0,0,0,1,77,40,0,1,1,0,11,11
"N00004243",127,73,0,0,0,3,27,46,2,42,42,0,7,7
"N00004244",93,35,0,0,0,4,15,20,1,46,45,1,7,7
"N00004245",177,98,0,2,0,2,32,66,2,45,45,0,30,28
"N00004246",130,108,0,0,0,0,57,51,1,3,3,0,18,18
"N00004247",131,116,0,0,0,1,62,54,2,3,3,0,9,9
"N00004248",134,44,0,0,0,5,20,24,2,74,71,3,9,9
"N00004249",144,76,0,2,0,8,36,40,1,48,48,0,11,9
"N00004250",117,55,0,3,0,4,16,39,4,36,36,0,18,15
"N00004251",139,47,0,1,0,4,12,35,8,66,66,0,14,13
"N00004252",121,116,0,1,0,1,71,45,1,0,0,0,3,2
"N00004253",121,112,0,0,0,0,72,40,0,0,0,0,9,9
"N00004254",118,104,1,2,0,1,63,41,0,4,4,0,9,6
"N00004255",105,99,0,1,0,1,66,33,0,0,0,0,5,4
"N00004256",402,360,0,4,0,4,230,130,3,1,1,0,34,30
"N00004257",128,106,0,3,0,3,89,17,0,3,3,0,16,13
"N00004258",151,88,0,3,0,7,49,39,2,34,16,18,20,17
"N00004259",108,60,0,1,0,6,35,25,1,26,26,0,15,14
"N00004260",138,126,0,1,0,4,82,44,0,0,0,0,8,7
"N00004261",125,93,0,3,1,2,49,44,0,7,2,5,23,19
"N00004262",123,49,1,3,1,0,16,33,0,2,0,2,72,67
"N00004263",117,49,0,2,1,2,26,23,1,11,1,10,54,51
"N00004264",300,118,0,4,0,4,55,63,2,3,2,1,173,169
"N00004265",98,40,0,2,0,1,19,21,1,1,1,0,55,53
"N00004266",129,108,0,4,0,1,51,57,0,4,1,3,16,12
"N00004267",257,182,2,2,0,3,96,86,1,1,1,0,70,66
"N00004268",136,96,0,3,1,5,46,50,0,8,4,4,27,23
"N00004269",140,86,1,4,0,1,34,52,2,4,4,0,47,42
"N00004270",149,101,0,3,0,3,50,51,0,9,9,0,36,33
"N00004271",138,71,0,3,0,8,32,39,1,32,32,0,26,23
"N00004272",116,64,0,2,0,0,27,37,1,1,1,0,50,48
"N00004273",253,99,0,2,5,8,64,35,2,101,17,84,43,36
"N00004274",129,83,0,2,1,3,27,56,1,16,16,0,26,23
"N00004275",143,92,0,2,0,1,38,54,0,6,6,0,44,42
"N00004276",179,143,1,3,0,2,87,56,1,1,1,0,32,28
"N00004277",120,108,0,1,0,1,62,46,0,1,0,1,10,9
"N00004278",121,77,0,2,0,3,41,36,0,33,33,0,8,6
"N00004279",137,117,0,0,0,1,74,43,2,0,0,0,17,17
"N00004280",127,98,0,3,1,2,57,41,0,2,0,2,25,21
"N00004281",168,145,1,1,0,4,76,69,0,1,1,0,18,16
"N00004282",154,48,0,0,2,7,30,18,1,87,60,27,11,9
"N00004283",133,106,0,0,0,1,45,61,0,16,15,1,10,10
"N00004284",150,138,0,3,0,1,79,59,0,2,1,1,9,6
"N00004285",118,113,0,0,0,0,68,45,0,0,0,0,5,5
"N00004286",119,113,0,0,0,2,64,49,0,0,0,0,4,4
"N00004287",253,137,5,2,4,9,55,82,4,80,78,2,23,12
"N00004288",112,47,0,0,0,2,14,33,0,54,44,10,9,9
"N00004289",111,42,0,2,1,1,16,26,3,53,33,20,12,9
"N00004290",269,182,0,4,0,8,88,94,3,55,55,0,21,17
"N00004291",164,135,1,1,0,2,45,90,7,5,4,1,15,13
"N00004292",91,46,2,4,1,2,19,27,2,32,32,0,9,2
"N00004293",134,78,5,2,2,2,51,27,6,1,0,1,47,38
"N00004294",229,25,102,1,70,3,12,13,0,10,5,5,191,18
"N00004295",130,123,0,1,0,0,92,31,1,0,0,0,6,5
"N00004296",136,106,0,3,0,2,65,41,0,7,1,6,21,18
"N00004297",147,97,0,2,0,3,48,49,0,14,1,13,33,31
"N00004298",134,127,0,0,0,1,62,65,0,1,0,1,5,5
"N00004299",196,163,0,1,1,1,79,84,0,13,1,12,19,17
"N00004300",110,64,0,1,2,2,52,12,0,32,0,32,12,9
"N00004301",150,129,0,0,1,1,79,50,0,0,0,0,20,19
"N00004302",173,145,0,0,1,1,97,48,0,14,0,14,13,12
"N00004303",103,95,0,0,0,0,39,56,1,0,0,0,7,7
"N00004304",121,112,0,0,0,0,69,43,0,1,0,1,8,8
"N00004305",103,94,0,1,0,0,46,48,1,1,1,0,7,6
"N00004306",207,123,1,5,0,5,51,72,0,2,1,1,77,71
"N00004307",132,87,0,1,0,2,36,51,1,3,1,2,39,38
"N00004308",119,93,0,0,0,2,39,54,6,6,0,6,12,12
"N00004309",118,106,0,1,0,2,70,36,0,1,0,1,9,8
"N00004310",107,100,0,0,0,1,55,45,0,0,0,0,6,6
"N00004311",122,74,1,6,0,1,30,44,3,2,0,2,42,35
"N00004312",123,102,0,0,0,3,40,62,4,1,1,0,13,13
"N00004313",118,77,0,3,0,0,18,59,13,1,1,0,27,24
"N00004314",304,191,1,3,1,2,57,134,7,16,11,5,88,83
"N00004315",110,43,0,1,0,4,17,26,0,40,39,1,23,22
"N00004316",115,88,0,1,0,0,29,59,13,1,0,1,13,12
"N00004317",127,95,0,4,0,3,38,57,5,1,1,0,23,19
"N00004318",107,95,0,0,0,0,36,59,1,2,1,1,9,9
"N00004319",127,89,0,2,0,1,36,53,2,0,0,0,35,33
"N00004320",198,89,1,6,1,3,35,54,3,53,5,48,50,42
"N00004321",255,235,0,1,0,2,144,91,2,2,1,1,14,13
"N00004322",136,114,0,2,1,0,61,53,1,4,3,1,17,14
"N00004323",149,127,0,3,0,2,55,72,3,1,1,0,16,13
"N00004324",131,75,0,1,1,0,46,29,0,5,1,4,51,49
"N00004325",127,110,1,0,0,3,62,48,2,1,0,1,11,10
"N00004326",136,126,0,1,0,1,76,50,0,1,1,0,8,7
"N00004327",131,118,0,1,0,1,68,50,0,0,0,0,12,11
"N00004328",119,111,0,0,0,0,61,50,2,0,0,0,6,6
"N00004329",117,65,0,2,0,2,22,43,4,32,31,1,14,12
"N00004330",115,101,0,1,0,0,45,56,0,3,3,0,11,10
"N00004331",126,101,0,0,1,3,47,54,2,2,2,0,18,17
"N00004332",133,106,0,4,0,2,60,46,2,2,2,0,21,17
"N00004333",133,66,0,2,1,4,37,29,2,41,27,14,20,17
"N00004334",111,39,0,1,0,10,16,23,1,54,52,2,7,6
"N00004335",126,44,0,2,0,7,24,20,1,63,56,7,11,9
"N00004336",122,60,0,2,0,6,19,41,1,45,45,0,10,8
"N00004337",113,54,1,1,0,6,26,28,3,40,40,0,10,8
"N00004338",120,104,0,1,0,1,62,42,0,7,7,0,8,7
"N00004339",178,149,0,1,1,6,81,68,0,1,0,1,22,20
"N00004340",145,129,0,1,0,4,78,51,0,3,2,1,9,8
"N00004341",146,121,0,2,0,5,65,56,0,2,2,0,18,16
"N00004342",272,148,0,9,1,10,86,62,1,33,33,0,80,70
"N00004343",100,71,1,2,0,1,25,46,3,6,5,1,19,16
"N00004344",112,78,0,2,0,2,51,27,1,14,14,0,17,15
"N00004345",143,101,0,3,1,3,58,43,0,4,4,0,35,31
"N00004346",148,78,0,0,0,3,39,39,0,50,43,7,17,17
"N00004347",159,117,1,5,1,3,65,52,1,4,4,0,34,27
"N00004348",107,46,0,0,0,4,28,18,0,40,40,0,17,17
"N00004349",114,34,1,1,0,16,14,20,0,45,45,0,19,17
"N00004350",369,309,1,4,0,4,164,145,0,11,11,0,45,40
"N00004351",157,141,0,2,0,3,68,73,0,0,0,0,13,11
"N00004352",181,160,0,3,0,5,82,78,0,3,3,0,13,10
"N00004353",152,129,0,3,1,2,72,57,0,0,0,0,21,17
"N00004354",132,106,0,0,0,10,61,45,0,1,1,0,15,15
"N00004355",148,114,1,3,0,2,71,43,2,0,0,0,30,26
"N00004356",115,59,0,1,0,5,36,23,0,29,29,0,22,21
"N00004357",520,350,1,6,1,9,147,203,3,45,39,6,113,105
"N00004358",123,71,1,5,0,4,38,33,2,27,21,6,19,13
"N00004359",364,213,0,4,0,5,56,157,1,24,22,2,121,117
"N00004360",211,170,0,1,1,8,123,47,2,8,7,1,23,21
"N00004361",272,106,0,5,0,16,76,30,0,62,61,1,88,83
"N00004362",262,200,0,2,2,2,109,91,9,7,6,1,44,40
"N00004363",148,122,0,1,0,7,69,53,0,5,4,1,14,13
"N00004364",135,114,1,3,0,5,74,40,0,3,2,1,13,9
"N00004365",185,102,1,4,0,8,43,59,0,25,15,10,50,45
"N00004366",123,46,0,3,1,7,23,23,0,49,42,7,21,17
"N00004367",267,180,2,5,0,18,117,63,0,23,22,1,46,39
"N00004368",155,140,0,1,0,2,69,71,0,0,0,0,13,12
"N00004369",129,99,0,3,0,2,64,35,0,17,17,0,11,8
"N00004370",190,123,0,3,0,9,65,58,1,14,14,0,43,40
"N00004371",144,131,0,2,1,4,90,41,0,0,0,0,9,6
"N00004372",140,127,0,1,0,4,73,54,0,1,1,0,8,7
"N00004373",154,131,0,2,0,6,58,73,1,1,1,0,15,13
"N00004374",150,136,0,1,0,2,87,49,0,3,3,0,9,8
"N00004375",338,196,0,9,1,10,103,93,1,66,64,2,65,55
"N00004376",145,127,0,4,1,2,82,45,0,1,1,0,15,10
"N00004377",156,132,0,5,0,5,76,56,0,2,1,1,17,12
"N00004378",119,28,1,3,0,2,19,9,1,1,1,0,87,83
"N00004379",117,88,0,0,1,2,58,30,0,9,9,0,18,17
"N00004380",121,101,0,2,0,2,63,38,0,3,3,0,15,13
"N00004381",129,94,0,0,0,2,52,42,1,2,2,0,30,30
"N00004382",176,77,0,0,1,3,47,30,2,45,20,25,49,48
"N00004383",138,86,0,1,1,7,51,35,0,27,27,0,18,16
"N00004384",116,77,0,1,0,6,54,23,0,9,8,1,24,23
"N00004385",98,85,0,1,0,6,56,29,0,1,1,0,6,5
"N00004386",139,126,0,3,0,2,77,49,0,1,1,0,10,7
"N00004387",134,118,0,0,0,6,74,44,0,3,3,0,7,7
"N00004388",144,129,0,0,0,3,86,43,0,4,4,0,8,8
"N00004389",145,134,0,1,0,4,84,50,0,1,1,0,6,5
"N00004390",143,125,0,2,0,2,87,38,0,4,2,2,12,10
"N00004391",157,139,0,2,0,4,81,58,0,4,4,0,10,8
"N00004392",136,68,0,2,0,10,43,25,1,34,33,1,23,21
"N00004393",143,79,0,2,0,8,55,24,0,35,32,3,21,19
"N00004394",106,45,0,0,0,3,29,16,0,31,31,0,27,27
"N00004395",122,56,0,2,0,12,40,16,0,32,32,0,22,20
"N00004396",156,136,0,2,0,5,77,59,0,2,2,0,13,11
"N00004397",145,89,0,5,0,7,52,37,0,17,17,0,32,27
"N00004398",173,144,1,0,0,4,79,65,1,1,1,0,23,22
"N00004399",178,165,0,0,0,2,87,78,0,2,2,0,9,9
"N00004400",168,137,0,5,0,8,78,59,1,7,7,0,15,10
"N00004401",268,170,0,1,1,2,83,87,1,8,8,0,87,85
"N00004402",423,245,1,6,1,9,94,151,1,59,43,16,109,101
"N00004403",119,74,0,3,0,0,24,50,1,2,1,1,42,39
"N00004404",293,138,1,9,0,11,76,62,0,81,54,27,63,53
"N00004405",283,142,0,2,0,17,74,68,1,91,73,18,32,30
"N00004406",169,61,0,0,0,8,13,48,1,70,69,1,29,29
"N00004407",120,89,0,0,0,2,36,53,2,3,3,0,24,24
"N00004408",125,92,0,3,1,1,36,56,2,4,4,0,26,22
"N00004409",145,119,0,3,0,2,56,63,0,2,2,0,22,19
"N00004410",255,163,0,7,1,7,70,93,0,16,16,0,69,61
"N00004411",171,117,0,1,2,0,38,79,3,2,2,0,49,46
"N00004412",162,87,0,3,0,8,31,56,1,16,16,0,50,47
"N00004413",121,65,0,1,1,2,48,17,1,38,7,31,15,13
"N00004414",79,52,0,0,1,1,42,10,1,2,0,2,23,22
"N00004415",447,129,1,6,0,31,28,101,0,205,203,2,82,75
"N00004416",242,99,0,2,1,8,50,49,0,77,76,1,58,55
"N00004417",166,137,0,3,0,4,86,51,1,2,2,0,22,19
"N00004418",170,138,0,7,0,4,92,46,0,0,0,0,28,21
"N00004419",153,129,0,0,0,1,71,58,0,3,3,0,20,20
"N00004420",168,149,0,3,0,6,91,58,0,3,2,1,10,7
"N00004421",141,107,0,3,0,7,71,36,1,3,3,0,23,20
"N00004422",156,137,0,5,0,7,89,48,0,1,1,0,11,6
"N00004423",136,125,0,3,0,2,83,42,0,1,1,0,8,5
"N00004424",143,107,0,0,1,4,65,42,0,20,19,1,12,11
"N00004425",161,118,1,2,0,4,53,65,0,8,8,0,31,28
"N00004426",150,121,0,4,0,8,71,50,0,9,4,5,12,8
"N00004427",145,92,0,6,1,3,66,26,0,13,4,9,37,30
"N00004428",134,115,0,3,0,7,85,30,0,2,2,0,10,7
"N00004429",158,143,0,2,0,3,81,62,0,0,0,0,12,10
"N00004430",152,121,0,2,0,2,78,43,0,13,6,7,16,14
"N00004431",157,134,0,3,0,5,78,56,0,3,0,3,15,12
"N00004432",97,22,0,0,0,4,18,4,0,35,10,25,36,36
"N00004433",262,153,0,4,2,11,105,48,0,32,31,1,66,60
"N00004434",210,111,1,4,0,6,71,40,1,20,19,1,72,67
"N00004435",138,88,0,2,1,1,51,37,0,5,5,0,44,41
"N00004436",124,103,0,1,0,2,68,35,0,1,0,1,18,17
"N00004437",118,81,0,5,1,3,42,39,0,20,15,5,14,8
"N00004438",157,138,0,0,1,4,89,49,0,4,3,1,11,10
"N00004439",176,153,0,4,0,7,107,46,0,1,1,0,15,11
"N00004440",146,133,0,1,0,3,73,60,1,2,2,0,7,6
"N00004441",173,150,0,1,1,5,86,64,0,1,1,0,17,15
"N00004442",162,148,0,1,0,6,100,48,0,1,1,0,7,6
"N00004443",185,168,0,4,0,4,104,64,0,0,0,0,13,9
