"Geography_Code","NM_1543_1_0","NM_1543_1_1","NM_1543_1_2","NM_1543_1_3","NM_1543_1_4","NM_1543_1_5"
"N00003863",117,57,59,0,0,1
"N00003864",130,33,97,0,0,0
"N00003865",100,38,57,2,3,0
"N00003866",147,39,105,1,1,1
"N00003867",276,80,194,0,1,1
"N00003868",142,45,93,1,3,0
"N00003869",445,131,307,3,1,3
"N00003870",117,51,66,0,0,0
"N00003871",239,32,206,0,1,0
"N00003872",129,55,71,2,0,1
"N00003873",413,125,282,1,3,2
"N00003874",173,27,145,0,1,0
"N00003875",140,23,115,1,1,0
"N00003876",167,21,144,0,1,1
"N00003877",129,37,92,0,0,0
"N00003878",142,26,116,0,0,0
"N00003879",147,23,124,0,0,0
"N00003880",173,37,135,0,1,0
"N00003881",149,14,131,1,3,0
"N00003882",125,35,90,0,0,0
"N00003883",299,73,222,1,2,1
"N00003884",289,98,189,0,0,2
"N00003885",119,21,96,0,1,1
"N00003886",117,31,86,0,0,0
"N00003887",254,112,139,1,1,1
"N00003888",98,24,72,1,1,0
"N00003889",157,48,100,2,3,4
"N00003890",127,54,71,1,1,0
"N00003891",136,45,88,2,1,0
"N00003892",123,49,72,0,1,1
"N00003893",116,44,71,1,0,0
"N00003894",122,44,75,1,1,1
"N00003895",124,37,85,1,1,0
"N00003896",381,174,207,0,0,0
"N00003897",103,26,76,1,0,0
"N00003898",127,13,113,0,1,0
"N00003899",131,21,109,0,1,0
"N00003900",132,44,88,0,0,0
"N00003901",116,29,86,0,1,0
"N00003902",130,30,100,0,0,0
"N00003903",211,21,189,0,1,0
"N00003904",202,55,143,0,3,1
"N00003905",153,69,82,1,1,0
"N00003906",111,52,59,0,0,0
"N00003907",136,46,88,0,0,2
"N00003908",110,62,48,0,0,0
"N00003909",144,36,108,0,0,0
"N00003910",113,31,81,0,1,0
"N00003911",507,127,374,1,3,2
"N00003912",188,43,143,1,1,0
"N00003913",121,47,72,1,1,0
"N00003914",130,18,110,0,1,1
"N00003915",122,26,93,1,1,1
"N00003916",129,14,114,1,0,0
"N00003917",112,22,90,0,0,0
"N00003918",121,32,89,0,0,0
"N00003919",122,25,95,0,1,1
"N00003920",118,20,93,1,4,0
"N00003921",121,17,103,1,0,0
"N00003922",123,26,94,1,2,0
"N00003923",119,28,90,0,1,0
"N00003924",127,34,92,0,0,1
"N00003925",114,32,80,0,1,1
"N00003926",109,19,88,0,2,0
"N00003927",111,15,94,0,2,0
"N00003928",204,79,121,0,2,2
"N00003929",113,41,71,0,1,0
"N00003930",137,38,97,0,2,0
"N00003931",123,68,54,0,1,0
"N00003932",150,43,105,0,2,0
"N00003933",314,60,251,1,1,1
"N00003934",116,18,98,0,0,0
"N00003935",136,24,110,1,1,0
"N00003936",358,77,278,1,2,0
"N00003937",124,22,99,1,2,0
"N00003938",113,33,78,1,1,0
"N00003939",140,25,114,0,1,0
"N00003940",128,27,101,0,0,0
"N00003941",138,31,105,0,0,2
"N00003942",158,23,134,1,0,0
"N00003943",284,87,190,4,2,1
"N00003944",131,19,110,1,1,0
"N00003945",122,33,89,0,0,0
"N00003946",156,10,146,0,0,0
"N00003947",232,49,182,0,1,0
"N00003948",123,16,106,0,1,0
"N00003949",120,24,94,0,2,0
"N00003950",113,18,90,1,3,1
"N00003951",109,21,87,0,1,0
"N00003952",114,35,79,0,0,0
"N00003953",111,23,88,0,0,0
"N00003954",116,48,68,0,0,0
"N00003955",114,25,87,0,2,0
"N00003956",117,22,92,1,1,1
"N00003957",108,41,67,0,0,0
"N00003958",240,91,147,1,1,0
"N00003959",119,37,81,0,1,0
"N00003960",129,46,83,0,0,0
"N00003961",130,31,98,0,1,0
"N00003962",261,46,213,2,0,0
"N00003963",124,21,102,1,0,0
"N00003964",135,26,107,1,1,0
"N00003965",154,36,117,0,1,0
"N00003966",135,44,90,1,0,0
"N00003967",110,3,106,0,1,0
"N00003968",119,38,81,0,0,0
"N00003969",120,42,78,0,0,0
"N00003970",139,34,102,0,3,0
"N00003971",123,26,97,0,0,0
"N00003972",141,42,98,1,0,0
"N00003973",124,19,104,1,0,0
"N00003974",198,19,174,3,2,0
"N00003975",130,23,107,0,0,0
"N00003976",126,26,100,0,0,0
"N00003977",107,26,81,0,0,0
"N00003978",139,35,102,0,1,1
"N00003979",137,30,106,1,0,0
"N00003980",145,25,120,0,0,0
"N00003981",115,35,80,0,0,0
"N00003982",117,55,62,0,0,0
"N00003983",118,36,78,1,3,0
"N00003984",133,31,100,1,0,1
"N00003985",120,35,84,0,0,1
"N00003986",123,53,70,0,0,0
"N00003987",123,26,95,2,0,0
"N00003988",130,40,88,1,0,1
"N00003989",121,84,36,1,0,0
"N00003990",177,43,134,0,0,0
"N00003991",140,48,92,0,0,0
"N00003992",154,44,108,1,1,0
"N00003993",158,31,125,1,1,0
"N00003994",123,11,110,1,1,0
"N00003995",140,28,110,0,2,0
"N00003996",147,42,105,0,0,0
"N00003997",128,22,103,0,2,1
"N00003998",127,25,100,1,1,0
"N00003999",139,24,113,1,1,0
"N00004000",152,58,94,0,0,0
"N00004001",125,21,104,0,0,0
"N00004002",160,88,72,0,0,0
"N00004003",184,62,122,0,0,0
"N00004004",114,45,69,0,0,0
"N00004005",95,52,42,1,0,0
"N00004006",110,50,60,0,0,0
"N00004007",103,24,77,2,0,0
"N00004008",146,23,122,0,1,0
"N00004009",126,32,91,1,2,0
"N00004010",144,39,103,1,0,1
"N00004011",183,38,142,1,2,0
"N00004012",124,24,96,0,3,1
"N00004013",118,18,97,1,0,2
"N00004014",124,16,108,0,0,0
"N00004015",113,25,88,0,0,0
"N00004016",151,38,109,2,1,1
"N00004017",108,26,79,0,2,1
"N00004018",123,37,85,0,1,0
"N00004019",118,18,100,0,0,0
"N00004020",143,23,120,0,0,0
"N00004021",129,28,99,1,1,0
"N00004022",151,59,90,1,0,1
"N00004023",119,49,70,0,0,0
"N00004024",126,33,91,0,1,1
"N00004025",243,112,130,1,0,0
"N00004026",126,24,102,0,0,0
"N00004027",130,39,89,1,1,0
"N00004028",118,22,96,0,0,0
"N00004029",123,31,92,0,0,0
"N00004030",129,35,94,0,0,0
"N00004031",127,52,74,1,0,0
"N00004032",115,59,56,0,0,0
"N00004033",123,46,77,0,0,0
"N00004034",119,47,70,1,1,0
"N00004035",128,38,90,0,0,0
"N00004036",117,45,71,1,0,0
"N00004037",138,53,84,0,0,1
"N00004038",123,46,77,0,0,0
"N00004039",124,44,78,2,0,0
"N00004040",121,31,90,0,0,0
"N00004041",130,45,85,0,0,0
"N00004042",220,36,184,0,0,0
"N00004043",129,24,105,0,0,0
"N00004044",133,47,86,0,0,0
"N00004045",147,38,108,0,1,0
"N00004046",125,41,83,0,1,0
"N00004047",333,25,302,2,3,1
"N00004048",151,12,136,0,3,0
"N00004049",177,27,147,0,3,0
"N00004050",351,71,271,1,3,5
"N00004051",306,24,273,4,5,0
"N00004052",132,29,101,0,2,0
"N00004053",121,25,96,0,0,0
"N00004054",183,43,136,2,2,0
"N00004055",104,35,67,0,2,0
"N00004056",138,20,116,0,2,0
"N00004057",134,20,114,0,0,0
"N00004058",447,80,360,4,1,2
"N00004059",544,103,431,0,8,2
"N00004060",459,99,353,2,5,0
"N00004061",195,17,176,2,0,0
"N00004062",143,7,133,1,1,1
"N00004063",306,47,255,1,3,0
"N00004064",200,17,178,2,2,1
"N00004065",124,68,56,0,0,0
"N00004066",125,48,76,0,1,0
"N00004067",116,41,73,1,1,0
"N00004068",127,42,82,1,2,0
"N00004069",109,35,74,0,0,0
"N00004070",110,47,62,1,0,0
"N00004071",135,59,72,2,2,0
"N00004072",119,24,94,0,1,0
"N00004073",373,73,293,3,1,3
"N00004074",143,48,93,0,2,0
"N00004075",147,23,122,0,1,1
"N00004076",128,35,90,2,1,0
"N00004077",131,18,112,1,0,0
"N00004078",132,38,93,0,1,0
"N00004079",133,43,89,1,0,0
"N00004080",129,36,93,0,0,0
"N00004081",129,42,85,2,0,0
"N00004082",165,55,110,0,0,0
"N00004083",134,40,94,0,0,0
"N00004084",136,40,93,0,3,0
"N00004085",396,139,242,2,6,7
"N00004086",126,64,62,0,0,0
"N00004087",231,45,176,2,8,0
"N00004088",149,40,108,0,1,0
"N00004089",121,34,85,0,1,1
"N00004090",152,37,106,1,7,1
"N00004091",144,40,101,0,0,3
"N00004092",132,38,93,0,1,0
"N00004093",211,105,102,2,1,1
"N00004094",228,68,156,2,2,0
"N00004095",123,43,79,0,1,0
"N00004096",119,55,63,1,0,0
"N00004097",202,40,156,2,4,0
"N00004098",138,68,69,1,0,0
"N00004099",269,94,171,2,0,2
"N00004100",156,73,82,1,0,0
"N00004101",124,64,59,0,1,0
"N00004102",155,43,109,1,1,1
"N00004103",113,67,46,0,0,0
"N00004104",91,43,46,0,1,1
"N00004105",153,119,33,0,1,0
"N00004106",137,87,49,0,1,0
"N00004107",111,48,61,1,1,0
"N00004108",127,49,76,1,1,0
"N00004109",126,55,70,0,1,0
"N00004110",134,40,92,1,0,1
"N00004111",133,19,113,0,1,0
"N00004112",142,11,128,0,3,0
"N00004113",224,25,198,0,1,0
"N00004114",117,26,88,1,1,1
"N00004115",127,12,115,0,0,0
"N00004116",215,23,189,1,2,0
"N00004117",149,7,140,1,0,1
"N00004118",122,25,95,0,2,0
"N00004119",127,23,103,1,0,0
"N00004120",100,33,65,2,0,0
"N00004121",129,13,116,0,0,0
"N00004122",130,14,116,0,0,0
"N00004123",152,48,102,0,2,0
"N00004124",132,38,94,0,0,0
"N00004125",142,38,103,0,1,0
"N00004126",125,46,77,1,1,0
"N00004127",131,40,89,1,1,0
"N00004128",144,40,102,1,1,0
"N00004129",119,18,101,0,0,0
"N00004130",121,35,85,1,0,0
"N00004131",127,35,92,0,0,0
"N00004132",129,28,101,0,0,0
"N00004133",122,25,92,1,4,0
"N00004134",120,22,98,0,0,0
"N00004135",132,30,101,0,1,0
"N00004136",146,11,134,0,1,0
"N00004137",140,21,116,0,2,1
"N00004138",141,32,107,0,2,0
"N00004139",262,50,207,1,4,0
"N00004140",149,19,129,1,0,0
"N00004141",129,45,84,0,0,0
"N00004142",123,29,92,1,0,1
"N00004143",124,24,100,0,0,0
"N00004144",238,72,164,1,1,0
"N00004145",121,27,94,0,0,0
"N00004146",130,20,108,1,1,0
"N00004147",126,20,106,0,0,0
"N00004148",117,74,42,1,0,0
"N00004149",124,23,101,0,0,0
"N00004150",241,91,144,0,5,1
"N00004151",130,39,90,0,1,0
"N00004152",123,57,65,0,1,0
"N00004153",142,23,117,1,1,0
"N00004154",110,31,79,0,0,0
"N00004155",143,60,81,0,2,0
"N00004156",108,38,70,0,0,0
"N00004157",187,35,149,1,2,0
"N00004158",178,38,139,1,0,0
"N00004159",66,34,32,0,0,0
"N00004160",94,41,52,0,1,0
"N00004161",119,35,82,1,1,0
"N00004162",111,58,52,0,1,0
"N00004163",136,18,116,0,2,0
"N00004164",136,15,118,0,3,0
"N00004165",142,21,117,1,3,0
"N00004166",122,47,70,0,3,2
"N00004167",189,83,104,2,0,0
"N00004168",118,70,48,0,0,0
"N00004169",128,27,99,1,1,0
"N00004170",127,41,83,2,1,0
"N00004171",131,13,117,0,1,0
"N00004172",123,45,75,0,2,1
"N00004173",124,42,78,1,3,0
"N00004174",112,33,76,1,2,0
"N00004175",108,27,80,1,0,0
"N00004176",220,113,105,2,0,0
"N00004177",86,51,35,0,0,0
"N00004178",119,27,90,0,1,1
"N00004179",160,62,97,0,1,0
"N00004180",112,22,87,0,3,0
"N00004181",104,25,79,0,0,0
"N00004182",132,32,96,4,0,0
"N00004183",83,68,14,0,1,0
"N00004184",114,31,82,0,1,0
"N00004185",327,102,223,1,1,0
"N00004186",141,53,88,0,0,0
"N00004187",175,79,95,0,1,0
"N00004188",125,43,80,1,1,0
"N00004189",114,47,64,1,2,0
"N00004190",215,82,131,0,1,1
"N00004191",261,89,169,2,1,0
"N00004192",134,44,89,0,1,0
"N00004193",122,41,80,0,1,0
"N00004194",109,29,79,0,0,1
"N00004195",115,31,83,1,0,0
"N00004196",338,44,292,1,1,0
"N00004197",112,43,68,1,0,0
"N00004198",111,48,62,1,0,0
"N00004199",293,62,224,1,4,2
"N00004200",123,14,109,0,0,0
"N00004201",123,29,90,1,2,1
"N00004202",139,31,107,0,1,0
"N00004203",119,23,95,0,1,0
"N00004204",128,27,100,0,1,0
"N00004205",118,30,88,0,0,0
"N00004206",123,42,81,0,0,0
"N00004207",133,34,99,0,0,0
"N00004208",190,51,139,0,0,0
"N00004209",231,39,187,1,4,0
"N00004210",148,50,96,2,0,0
"N00004211",296,73,219,1,3,0
"N00004212",756,181,567,2,4,2
"N00004213",149,45,101,2,1,0
"N00004214",145,70,72,3,0,0
"N00004215",119,22,96,1,0,0
"N00004216",210,83,123,3,1,0
"N00004217",129,54,73,0,2,0
"N00004218",115,31,83,0,1,0
"N00004219",124,26,97,0,1,0
"N00004220",122,30,88,0,3,1
"N00004221",129,27,101,1,0,0
"N00004222",136,27,107,0,1,1
"N00004223",107,27,80,0,0,0
"N00004224",127,33,92,0,2,0
"N00004225",116,31,81,1,3,0
"N00004226",141,37,103,0,1,0
"N00004227",114,21,89,0,4,0
"N00004228",306,73,228,2,3,0
"N00004229",137,42,93,1,0,1
"N00004230",120,26,92,2,0,0
"N00004231",126,28,98,0,0,0
"N00004232",117,34,81,0,2,0
"N00004233",138,38,98,1,1,0
"N00004234",118,35,82,0,1,0
"N00004235",113,18,95,0,0,0
"N00004236",113,21,91,0,1,0
"N00004237",114,31,82,0,1,0
"N00004238",134,37,96,0,1,0
"N00004239",117,36,78,1,2,0
"N00004240",118,26,90,0,2,0
"N00004241",116,29,87,0,0,0
"N00004242",130,24,102,2,2,0
"N00004243",127,40,84,0,3,0
"N00004244",93,48,44,0,1,0
"N00004245",177,72,102,2,1,0
"N00004246",130,34,96,0,0,0
"N00004247",131,27,104,0,0,0
"N00004248",134,67,66,0,1,0
"N00004249",144,72,71,0,1,0
"N00004250",117,50,64,2,1,0
"N00004251",139,71,67,0,0,1
"N00004252",121,23,96,0,1,1
"N00004253",121,25,95,0,0,1
"N00004254",118,26,91,0,1,0
"N00004255",105,34,70,0,1,0
"N00004256",402,111,285,0,5,1
"N00004257",128,57,70,0,0,1
"N00004258",151,64,85,1,0,1
"N00004259",108,49,58,0,1,0
"N00004260",138,31,107,0,0,0
"N00004261",125,62,60,1,2,0
"N00004262",123,48,72,1,2,0
"N00004263",117,60,56,1,0,0
"N00004264",300,155,133,3,5,4
"N00004265",98,35,60,0,1,2
"N00004266",129,35,94,0,0,0
"N00004267",257,92,160,0,4,1
"N00004268",136,44,90,1,1,0
"N00004269",140,52,84,2,1,1
"N00004270",149,54,91,1,2,1
"N00004271",138,56,80,1,1,0
"N00004272",116,43,70,0,3,0
"N00004273",253,167,83,0,3,0
"N00004274",129,43,86,0,0,0
"N00004275",143,69,71,1,1,1
"N00004276",179,52,126,0,1,0
"N00004277",120,27,92,0,1,0
"N00004278",121,42,79,0,0,0
"N00004279",137,41,96,0,0,0
"N00004280",127,43,82,0,2,0
"N00004281",168,38,126,0,2,2
"N00004282",154,107,46,1,0,0
"N00004283",133,30,101,1,1,0
"N00004284",150,32,117,1,0,0
"N00004285",118,25,92,0,1,0
"N00004286",119,24,94,0,0,1
"N00004287",253,75,176,0,1,1
"N00004288",112,59,53,0,0,0
"N00004289",111,47,63,0,1,0
"N00004290",269,117,150,0,2,0
"N00004291",164,58,102,1,3,0
"N00004292",91,37,52,1,1,0
"N00004293",134,71,62,0,0,1
"N00004294",229,16,202,6,4,1
"N00004295",130,38,91,1,0,0
"N00004296",136,43,93,0,0,0
"N00004297",147,50,93,0,2,2
"N00004298",134,15,118,1,0,0
"N00004299",196,55,138,1,2,0
"N00004300",110,58,52,0,0,0
"N00004301",150,36,113,0,0,1
"N00004302",173,44,128,0,0,1
"N00004303",103,21,80,0,2,0
"N00004304",121,21,100,0,0,0
"N00004305",103,17,85,0,1,0
"N00004306",207,97,108,1,0,1
"N00004307",132,63,68,0,1,0
"N00004308",119,46,71,1,1,0
"N00004309",118,37,81,0,0,0
"N00004310",107,26,80,0,0,1
"N00004311",122,57,63,0,1,1
"N00004312",123,30,93,0,0,0
"N00004313",118,49,69,0,0,0
"N00004314",304,125,174,1,3,1
"N00004315",110,38,72,0,0,0
"N00004316",115,28,85,1,0,1
"N00004317",127,39,84,1,3,0
"N00004318",107,29,76,0,2,0
"N00004319",127,41,86,0,0,0
"N00004320",198,100,95,1,2,0
"N00004321",255,49,204,0,2,0
"N00004322",136,29,103,1,2,1
"N00004323",149,31,116,1,0,1
"N00004324",131,64,64,0,3,0
"N00004325",127,44,80,0,2,1
"N00004326",136,42,89,1,3,1
"N00004327",131,45,86,0,0,0
"N00004328",119,25,91,1,2,0
"N00004329",117,35,82,0,0,0
"N00004330",115,22,92,0,1,0
"N00004331",126,34,92,0,0,0
"N00004332",133,47,86,0,0,0
"N00004333",133,60,72,0,1,0
"N00004334",111,51,60,0,0,0
"N00004335",126,78,48,0,0,0
"N00004336",122,28,90,1,3,0
"N00004337",113,51,59,1,2,0
"N00004338",120,28,91,0,0,1
"N00004339",178,31,147,0,0,0
"N00004340",145,22,123,0,0,0
"N00004341",146,33,113,0,0,0
"N00004342",272,81,188,1,2,0
"N00004343",100,22,78,0,0,0
"N00004344",112,44,68,0,0,0
"N00004345",143,43,100,0,0,0
"N00004346",148,47,101,0,0,0
"N00004347",159,32,122,0,5,0
"N00004348",107,49,58,0,0,0
"N00004349",114,38,75,1,0,0
"N00004350",369,87,277,3,2,0
"N00004351",157,21,136,0,0,0
"N00004352",181,22,155,3,0,1
"N00004353",152,25,127,0,0,0
"N00004354",132,32,99,1,0,0
"N00004355",148,35,113,0,0,0
"N00004356",115,37,77,0,1,0
"N00004357",520,119,399,0,2,0
"N00004358",123,34,88,0,1,0
"N00004359",364,70,290,3,1,0
"N00004360",211,67,139,0,4,1
"N00004361",272,145,124,1,1,1
"N00004362",262,69,191,1,1,0
"N00004363",148,28,119,0,0,1
"N00004364",135,25,110,0,0,0
"N00004365",185,37,147,1,0,0
"N00004366",123,49,72,0,2,0
"N00004367",267,95,169,3,0,0
"N00004368",155,23,131,1,0,0
"N00004369",129,21,107,0,0,1
"N00004370",190,42,147,0,1,0
"N00004371",144,26,117,1,0,0
"N00004372",140,24,116,0,0,0
"N00004373",154,33,121,0,0,0
"N00004374",150,32,118,0,0,0
"N00004375",338,109,227,0,2,0
"N00004376",145,34,110,0,1,0
"N00004377",156,40,114,0,2,0
"N00004378",119,69,46,1,1,2
"N00004379",117,40,76,0,1,0
"N00004380",121,24,97,0,0,0
"N00004381",129,40,89,0,0,0
"N00004382",176,64,108,0,2,2
"N00004383",138,65,73,0,0,0
"N00004384",116,40,76,0,0,0
"N00004385",98,21,77,0,0,0
"N00004386",139,20,119,0,0,0
"N00004387",134,28,106,0,0,0
"N00004388",144,25,118,0,1,0
"N00004389",145,21,123,0,1,0
"N00004390",143,30,113,0,0,0
"N00004391",157,32,125,0,0,0
"N00004392",136,41,95,0,0,0
"N00004393",143,56,87,0,0,0
"N00004394",106,48,58,0,0,0
"N00004395",122,63,59,0,0,0
"N00004396",156,33,123,0,0,0
"N00004397",145,60,85,0,0,0
"N00004398",173,35,138,0,0,0
"N00004399",178,18,159,1,0,0
"N00004400",168,29,139,0,0,0
"N00004401",268,61,206,0,1,0
"N00004402",423,97,325,0,1,0
"N00004403",119,21,98,0,0,0
"N00004404",293,80,211,1,0,1
"N00004405",283,117,163,1,0,2
"N00004406",169,63,103,2,1,0
"N00004407",120,25,95,0,0,0
"N00004408",125,28,95,0,1,1
"N00004409",145,32,111,0,2,0
"N00004410",255,78,174,2,1,0
"N00004411",171,37,132,0,2,0
"N00004412",162,42,119,1,0,0
"N00004413",121,68,53,0,0,0
"N00004414",79,33,43,0,1,2
"N00004415",447,183,261,3,0,0
"N00004416",242,70,169,2,1,0
"N00004417",166,30,135,0,1,0
"N00004418",170,32,138,0,0,0
"N00004419",153,36,117,0,0,0
"N00004420",168,30,138,0,0,0
"N00004421",141,36,105,0,0,0
"N00004422",156,35,121,0,0,0
"N00004423",136,22,114,0,0,0
"N00004424",143,33,109,0,1,0
"N00004425",161,30,130,0,0,1
"N00004426",150,23,127,0,0,0
"N00004427",145,52,93,0,0,0
"N00004428",134,29,104,1,0,0
"N00004429",158,27,130,0,0,1
"N00004430",152,27,122,1,0,2
"N00004431",157,33,123,0,1,0
"N00004432",97,76,21,0,0,0
"N00004433",262,81,178,1,1,1
"N00004434",210,106,104,0,0,0
"N00004435",138,37,99,0,2,0
"N00004436",124,25,99,0,0,0
"N00004437",118,39,78,0,1,0
"N00004438",157,28,128,0,1,0
"N00004439",176,39,135,0,1,1
"N00004440",146,18,128,0,0,0
"N00004441",173,41,132,0,0,0
"N00004442",162,29,133,0,0,0
"N00004443",185,29,153,0,3,0
"N00004444",131,43,88,0,0,0
"N00004445",140,38,102,0,0,0
"N00004446",176,44,130,1,1,0
"N00004447",148,45,100,0,3,0
"N00004448",171,32,139,0,0,0
"N00004449",160,34,123,2,1,0
"N00004450",146,33,113,0,0,0
"N00004451",193,33,157,1,1,1
"N00004452",129,36,93,0,0,0
"N00004453",125,27,96,2,0,0
"N00004454",120,33,87,0,0,0
"N00004455",124,38,86,0,0,0
"N00004456",128,38,90,0,0,0
"N00004457",125,22,103,0,0,0
"N00004458",128,43,84,1,0,0
"N00004459",334,124,205,3,2,0
"N00004460",118,51,67,0,0,0
"N00004461",161,47,113,0,1,0
"N00004462",143,67,75,0,0,1
"N00004463",159,38,120,1,0,0
"N00004464",146,41,104,0,1,0
"N00004465",154,30,121,1,2,0
"N00004466",151,39,108,0,4,0
"N00004467",141,31,108,0,2,0
"N00004468",160,30,127,0,2,1
"N00004469",138,41,97,0,0,0
"N00004470",132,50,82,0,0,0
"N00004471",144,45,99,0,0,0
"N00004472",244,51,192,0,1,0
"N00004473",111,23,88,0,0,0
"N00004474",410,183,225,0,2,0
"N00004475",130,63,67,0,0,0
"N00004476",119,40,79,0,0,0
"N00004477",127,32,94,0,1,0
"N00004478",193,47,146,0,0,0
"N00004479",175,26,146,2,1,0
"N00004480",169,33,134,1,1,0
"N00004481",199,44,155,0,0,0
"N00004482",131,54,77,0,0,0
"N00004483",143,43,99,0,1,0
"N00004484",220,46,174,0,0,0
"N00004485",143,42,101,0,0,0
"N00004486",152,70,79,0,1,2
"N00004487",143,36,107,0,0,0
"N00004488",143,32,110,1,0,0
"N00004489",133,44,89,0,0,0
"N00004490",185,43,140,0,1,1
"N00004491",147,49,96,1,1,0
"N00004492",129,33,96,0,0,0
"N00004493",153,33,120,0,0,0
"N00004494",137,59,78,0,0,0
"N00004495",130,35,94,1,0,0
"N00004496",331,77,252,1,0,1
"N00004497",177,77,98,0,2,0
"N00004498",539,114,414,1,7,3
"N00004499",111,61,50,0,0,0
"N00004500",104,69,34,0,1,0
"N00004501",138,30,107,1,0,0
"N00004502",106,24,82,0,0,0
"N00004503",123,21,102,0,0,0
"N00004504",115,53,61,0,1,0
"N00004505",134,25,108,0,0,1
"N00004506",129,30,96,0,2,1
"N00004507",123,41,82,0,0,0
"N00004508",260,65,193,1,0,1
"N00004509",112,39,73,0,0,0
"N00004510",128,34,93,0,0,1
"N00004511",100,38,61,0,0,1
"N00004512",145,25,119,0,1,0
"N00004513",148,34,113,1,0,0
"N00004514",204,32,170,1,1,0
"N00004515",132,22,107,0,1,2
"N00004516",137,23,113,0,0,1
"N00004517",132,27,105,0,0,0
"N00004518",126,44,82,0,0,0
"N00004519",118,23,92,1,1,1
"N00004520",366,49,315,0,2,0
"N00004521",133,42,88,2,1,0
"N00004522",115,20,95,0,0,0
"N00004523",129,22,106,1,0,0
"N00004524",111,37,74,0,0,0
"N00004525",139,22,115,1,1,0
"N00004526",142,26,115,1,0,0
"N00004527",125,32,92,0,1,0
"N00004528",147,23,124,0,0,0
"N00004529",106,18,88,0,0,0
"N00004530",133,32,101,0,0,0
"N00004531",151,34,115,1,1,0
"N00004532",138,24,114,0,0,0
"N00004533",116,30,85,1,0,0
"N00004534",410,78,326,1,4,1
"N00004535",319,89,227,1,2,0
"N00004536",124,57,67,0,0,0
"N00004537",121,65,56,0,0,0
