"Geography_Code","NM_1575_1_0","NM_1575_1_1","NM_1575_1_10","NM_1575_1_11","NM_1575_1_2","NM_1575_1_3","NM_1575_1_4","NM_1575_1_5","NM_1575_1_6","NM_1575_1_7","NM_1575_1_8","NM_1575_1_9"
"N00002716",254,160,24,18,94,1,13,6,4,3,1,24
"N00002717",398,258,38,35,140,10,15,6,8,3,4,21
"N00002718",330,230,24,16,100,1,16,7,5,6,4,21
"N00002719",250,172,18,17,78,3,10,7,4,2,1,16
"N00002720",242,154,15,29,88,1,16,2,4,2,2,17
"N00002721",258,159,34,26,99,4,10,7,4,1,2,11
"N00002722",302,204,24,25,98,2,10,6,7,2,7,15
"N00002723",289,149,40,43,140,2,17,8,5,3,2,20
"N00002724",185,94,38,18,91,2,8,5,2,4,4,10
"N00002725",296,181,24,16,115,4,20,9,17,3,7,15
"N00002726",984,676,57,76,308,13,38,31,17,21,9,46
"N00002727",300,178,25,32,122,5,14,8,3,3,8,24
"N00002728",716,457,81,59,259,11,19,18,17,7,11,36
"N00002729",204,114,24,16,90,4,6,11,3,3,3,20
"N00002730",197,101,34,12,96,4,4,12,7,4,9,10
"N00002731",199,110,25,16,89,1,6,9,6,7,3,16
"N00002732",219,128,26,21,91,2,6,13,4,5,4,10
"N00002733",295,187,34,15,108,2,8,14,10,4,2,19
"N00002734",298,228,20,21,70,2,7,6,2,1,2,9
"N00002735",277,183,26,20,94,5,7,7,4,4,3,18
"N00002736",268,187,21,16,81,6,6,6,4,2,2,18
"N00002737",251,162,32,12,89,4,6,6,6,3,4,16
"N00002738",348,240,37,31,108,6,12,2,6,5,0,9
"N00002739",307,197,23,32,110,5,13,6,6,5,6,14
"N00002740",266,181,27,21,85,1,6,9,1,2,3,15
"N00002741",321,209,23,29,112,3,9,12,6,2,4,24
"N00002742",287,148,40,44,139,2,10,3,13,3,4,20
"N00002743",251,143,28,27,108,3,14,9,10,0,3,14
"N00002744",199,93,20,37,106,3,8,9,6,5,6,12
"N00002745",237,102,49,39,135,3,9,10,7,7,4,7
"N00002746",225,120,33,21,105,3,11,10,7,2,3,15
"N00002747",173,93,34,12,80,3,3,2,7,8,3,8
"N00002748",244,164,21,20,80,0,11,7,4,2,2,13
"N00002749",249,142,24,35,107,2,11,9,6,6,2,12
"N00002750",196,87,45,22,109,5,11,2,7,2,0,15
"N00002751",234,99,35,35,135,5,11,13,9,7,5,15
"N00002752",215,121,40,17,94,3,12,4,1,2,5,10
"N00002753",388,264,34,32,124,5,19,5,3,2,8,16
"N00002754",309,189,25,30,120,3,14,14,3,9,6,16
"N00002755",376,214,49,63,162,3,11,7,5,2,3,19
"N00002756",235,143,32,8,92,2,6,7,8,7,5,17
"N00002757",346,230,36,20,116,2,6,16,6,3,4,23
"N00002758",186,112,22,18,74,3,6,6,4,3,4,8
"N00002759",231,154,19,19,77,2,7,6,6,2,5,11
"N00002760",231,171,12,20,60,3,4,7,5,1,1,7
"N00002761",729,517,60,49,212,6,23,20,11,7,9,27
"N00002762",264,159,35,20,105,2,9,9,6,4,6,14
"N00002763",283,182,27,32,101,1,12,6,7,5,3,8
"N00002764",325,205,39,22,120,0,18,5,13,8,1,14
"N00002765",272,160,34,30,112,2,8,7,5,2,5,19
"N00002766",354,234,37,21,120,8,17,8,4,3,7,15
"N00002767",269,185,19,19,84,4,4,8,10,4,2,14
"N00002768",266,156,33,27,110,1,10,6,8,4,4,17
"N00002769",352,242,32,25,110,5,9,9,7,3,2,18
"N00002770",355,252,29,34,103,4,8,5,7,4,3,9
"N00002771",194,103,36,24,91,1,9,5,4,2,0,10
"N00002772",210,106,34,19,104,6,10,9,1,4,4,17
"N00002773",132,63,24,13,69,2,9,3,12,1,2,3
"N00002774",454,321,27,27,133,8,22,9,9,6,5,20
"N00002775",334,208,36,24,126,5,14,11,4,5,5,22
"N00002776",207,117,30,14,90,0,13,9,2,6,3,13
"N00002777",170,77,25,26,93,0,10,8,4,5,6,9
"N00002778",187,73,41,16,114,3,19,7,7,5,6,10
"N00002779",346,231,38,26,115,3,9,6,10,2,4,17
"N00002780",260,137,42,16,123,9,18,9,7,3,2,17
"N00002781",296,198,30,16,98,4,9,7,6,4,3,19
"N00002782",362,238,32,28,124,3,17,8,11,7,4,14
"N00002783",316,199,38,27,117,1,15,10,3,3,5,15
"N00002784",388,255,35,36,133,5,12,9,5,10,4,17
"N00002785",412,244,48,49,168,7,15,10,9,8,6,16
"N00002786",379,246,33,41,133,5,13,8,4,3,7,19
"N00002787",336,186,50,41,150,3,14,13,7,9,2,11
"N00002788",293,170,35,30,123,3,17,8,9,4,0,17
"N00002789",374,216,39,50,158,3,16,15,9,8,2,16
"N00002790",361,234,46,19,127,6,15,10,6,4,1,20
"N00002791",305,198,37,25,107,4,9,5,4,5,3,15
"N00002792",343,215,42,37,128,5,11,6,4,5,5,13
"N00002793",330,183,42,59,147,1,14,5,6,7,3,10
"N00002794",373,220,50,48,153,3,15,4,5,4,4,20
"N00002795",365,199,49,56,166,7,18,8,10,3,2,13
"N00002796",374,241,39,51,133,11,8,1,4,8,2,9
"N00002797",403,294,27,40,109,2,12,4,9,4,3,8
"N00002798",306,205,19,33,101,3,10,6,8,7,2,13
"N00002799",236,141,22,29,95,3,7,7,10,2,3,12
"N00002800",306,205,26,35,101,6,9,3,5,6,0,11
"N00002801",366,249,36,47,117,2,9,6,3,1,2,11
"N00002802",332,236,19,25,96,2,15,4,9,2,1,19
"N00002803",353,236,30,34,117,0,16,7,4,7,3,16
"N00002804",267,149,35,36,118,1,9,7,4,1,6,19
"N00002805",269,149,31,33,120,0,11,9,6,2,4,24
"N00002806",350,239,30,29,111,5,10,4,9,3,3,18
"N00002807",279,196,22,29,83,8,4,8,1,5,0,6
"N00002808",357,230,45,36,127,2,14,6,5,3,6,10
"N00002809",330,219,26,45,111,2,9,2,6,6,0,15
"N00002810",252,131,34,41,121,4,5,5,3,2,5,22
"N00002811",241,158,23,30,83,3,4,2,5,5,2,9
"N00002812",282,167,38,41,115,2,3,5,6,2,0,18
"N00002813",301,165,41,43,136,4,9,14,6,2,4,13
"N00002814",336,181,42,57,155,7,11,10,6,6,5,11
"N00002815",228,114,34,43,114,3,7,7,4,4,3,9
"N00002816",274,165,29,25,109,9,13,8,6,4,2,13
"N00002817",450,293,48,57,157,6,11,9,8,7,2,9
"N00002818",349,193,48,46,156,0,12,10,10,6,1,23
"N00002819",340,194,42,59,146,6,8,7,5,3,3,13
"N00002820",429,306,38,35,123,2,13,6,4,4,5,16
"N00002821",329,232,40,23,97,7,6,6,4,1,1,9
"N00002822",287,172,30,37,115,4,12,10,2,6,2,12
"N00002823",310,201,30,29,109,2,10,9,4,3,4,18
"N00002824",257,166,31,26,91,2,5,6,3,1,4,13
"N00002825",462,323,42,46,139,8,10,7,5,1,3,17
"N00002826",296,214,18,20,82,6,9,5,4,5,1,14
"N00002827",259,173,31,19,86,6,11,4,5,0,2,8
"N00002828",252,152,28,26,100,4,11,5,7,2,5,12
"N00002829",350,238,32,40,112,3,9,5,3,4,5,11
"N00002830",316,229,24,27,87,2,7,7,6,2,2,10
"N00002831",330,220,30,27,110,3,10,10,3,4,5,18
"N00002832",317,198,36,28,119,9,20,7,2,3,3,11
"N00002833",294,192,30,26,102,2,9,10,5,1,4,15
"N00002834",383,262,24,44,121,6,9,7,7,2,5,17
"N00002835",375,240,40,39,135,4,10,10,8,7,4,13
"N00002836",328,200,27,37,128,4,17,9,5,3,5,21
"N00002837",245,153,32,17,92,3,10,4,8,4,3,11
"N00002838",317,210,21,43,107,2,7,5,8,3,2,16
"N00002839",255,184,21,17,71,3,6,6,1,2,1,14
"N00002840",1013,627,102,129,386,19,30,23,18,15,16,34
"N00002841",363,198,46,70,165,3,9,8,5,4,2,18
"N00002842",429,237,57,66,192,6,13,17,9,0,5,19
"N00002843",277,146,44,47,131,4,11,4,8,5,0,8
"N00002844",310,135,55,67,175,4,11,4,9,5,6,14
"N00002845",226,92,44,45,134,5,13,6,5,6,1,9
"N00002846",409,226,40,70,183,1,22,13,11,9,5,12
"N00002847",439,294,38,46,145,6,18,8,7,2,4,16
"N00002848",901,478,138,121,423,9,47,19,21,9,10,49
"N00002849",155,54,31,31,101,1,10,5,1,1,1,20
"N00002850",210,81,49,43,129,2,7,6,8,5,2,7
"N00002851",296,129,63,53,167,7,10,10,6,5,3,10
"N00002852",237,126,37,32,111,5,11,7,3,1,2,13
"N00002853",678,370,77,100,308,3,28,24,22,9,8,37
"N00002854",349,203,35,54,146,3,16,6,7,4,4,17
"N00002855",325,225,30,15,100,3,8,11,8,5,3,17
"N00002856",240,119,50,24,121,4,13,4,7,5,3,11
"N00002857",354,235,28,28,119,2,14,9,8,7,9,14
"N00002858",354,240,29,38,114,4,5,10,5,5,4,14
"N00002859",413,289,38,30,124,4,9,10,8,6,3,16
"N00002860",260,180,19,19,80,6,9,4,9,3,2,9
"N00002861",308,214,24,28,94,5,8,9,7,1,4,8
"N00002862",208,133,31,20,75,1,5,2,3,2,2,9
"N00002863",243,167,22,17,76,4,7,9,1,3,2,11
"N00002864",246,170,21,17,76,4,7,8,5,4,0,10
"N00002865",426,293,27,45,133,3,12,8,10,5,1,22
"N00002866",344,231,38,30,113,4,11,10,4,3,4,9
"N00002867",422,265,50,43,157,8,12,8,4,7,3,22
"N00002868",347,191,52,56,156,6,8,6,6,3,2,17
"N00002869",298,177,35,32,121,7,18,10,7,3,4,5
"N00002870",403,223,47,54,180,5,23,9,8,5,7,22
"N00002871",573,337,58,74,236,8,22,18,14,6,11,25
"N00002872",226,117,45,25,109,2,11,3,4,5,5,9
"N00002873",212,114,36,27,98,2,11,4,3,4,1,10
"N00002874",225,110,27,45,115,4,7,5,6,2,3,16
"N00002875",766,502,75,72,264,9,18,17,9,19,8,37
"N00002876",401,273,39,32,128,7,8,10,8,5,5,14
"N00002877",230,119,35,31,111,2,8,6,3,2,8,16
"N00002878",147,78,28,9,69,3,3,5,2,4,6,9
"N00002879",315,206,36,16,109,2,14,6,8,7,4,16
"N00002880",322,206,35,20,116,5,15,9,3,9,2,18
"N00002881",359,271,31,14,88,3,9,8,5,4,4,10
"N00002882",275,180,39,18,95,2,10,7,3,4,1,11
"N00002883",336,200,44,34,136,5,14,5,3,10,4,17
"N00002884",359,242,33,36,117,2,13,7,4,4,0,18
"N00002885",500,273,67,58,227,9,21,14,10,10,9,29
"N00002886",594,444,30,43,150,10,17,10,8,8,6,18
"N00002887",475,323,36,44,152,10,15,15,10,3,4,15
"N00002888",314,199,32,34,115,3,10,11,6,3,3,13
"N00002889",252,136,48,23,116,3,10,9,4,1,3,15
"N00002890",274,184,27,25,90,6,9,4,3,1,3,12
"N00002891",427,325,18,44,102,5,10,7,4,2,4,8
"N00002892",345,238,20,43,107,7,10,3,5,3,3,13
"N00002893",196,124,21,27,72,2,5,5,2,2,2,6
"N00002894",233,154,22,19,79,1,8,4,5,4,4,12
"N00002895",349,234,22,37,115,5,11,12,6,4,3,15
"N00002896",243,150,31,26,93,4,7,7,2,4,4,8
"N00002897",666,449,55,50,217,5,23,22,16,10,5,31
"N00002898",234,151,19,18,83,4,9,7,4,1,6,15
"N00002899",222,136,20,22,86,1,10,5,6,3,3,16
"N00002900",213,131,33,9,82,4,8,8,2,2,5,11
"N00002901",190,106,26,14,84,2,8,8,6,7,3,10
"N00002902",235,132,38,32,103,3,6,3,8,0,0,13
"N00002903",575,338,88,56,237,8,19,10,15,7,8,26
"N00002904",292,187,25,36,105,2,8,4,5,5,2,18
"N00002905",306,175,45,34,131,4,11,10,4,5,2,16
"N00002906",321,170,37,51,151,4,14,16,6,9,1,13
"N00002907",456,272,50,66,184,7,14,10,7,6,7,17
"N00002908",325,176,43,43,149,4,11,11,7,2,6,22
"N00002909",413,266,37,49,147,7,17,10,5,2,0,20
"N00002910",532,308,53,85,224,4,24,8,15,9,11,15
"N00002911",521,330,53,73,191,5,27,10,6,7,1,9
"N00002912",254,164,33,20,90,3,9,1,3,4,1,16
"N00002913",233,146,24,22,87,2,8,7,6,3,3,12
"N00002914",882,621,59,58,261,6,35,18,15,8,9,53
"N00002915",152,87,27,9,65,2,3,2,4,2,2,14
"N00002916",329,221,29,31,108,1,11,4,5,2,6,19
"N00002917",212,124,26,24,88,1,8,4,4,4,4,13
"N00002918",247,158,26,24,89,1,9,4,5,7,3,10
"N00002919",270,171,28,42,99,2,11,5,3,1,4,3
"N00002920",243,132,31,26,111,4,11,12,8,1,3,15
"N00002921",242,151,35,22,91,3,10,5,4,1,2,9
"N00002922",335,204,29,35,131,5,17,13,9,6,0,17
"N00002923",260,154,38,21,106,1,10,9,4,2,3,18
"N00002924",288,142,42,39,146,5,16,14,7,5,5,13
"N00002925",221,140,22,20,81,1,10,7,3,3,3,12
"N00002926",271,134,42,41,137,4,13,5,9,6,5,12
"N00002927",284,174,35,40,110,2,13,4,3,1,5,7
"N00002928",268,162,38,33,106,5,6,6,2,4,0,12
"N00002929",515,311,64,62,204,7,16,10,12,8,8,17
"N00002930",304,187,33,27,117,4,8,6,13,0,8,18
"N00002931",425,310,41,14,115,3,12,11,7,3,8,16
"N00002932",252,167,22,27,85,3,7,4,7,3,3,9
"N00002933",384,259,34,27,125,6,12,12,10,2,5,17
"N00002934",305,191,34,39,114,3,13,4,8,1,3,9
"N00002935",287,196,22,27,91,9,13,6,5,1,2,6
"N00002936",301,192,40,24,109,2,7,7,6,2,4,17
"N00002937",301,207,31,24,94,0,5,9,6,1,3,15
"N00002938",308,211,21,19,97,1,5,16,9,6,5,15
"N00002939",298,202,27,30,96,3,11,5,1,5,1,13
"N00002940",266,175,27,27,91,3,11,5,3,1,2,12
"N00002941",215,124,24,17,91,1,9,12,7,5,1,15
"N00002942",297,189,31,29,108,2,15,5,4,1,4,17
"N00002943",226,169,8,14,57,3,9,4,3,9,3,4
"N00002944",413,283,30,34,130,10,19,8,5,5,8,11
"N00002945",292,168,37,31,124,4,14,10,6,7,6,9
"N00002946",209,118,28,21,91,1,10,8,3,5,1,14
"N00002947",280,149,33,36,131,3,11,8,10,6,4,20
"N00002948",246,186,17,20,60,1,5,2,2,1,3,9
"N00002949",264,183,30,19,81,4,8,4,5,3,1,7
"N00002950",274,197,20,17,77,3,11,6,4,3,1,12
"N00002951",176,110,24,14,66,2,5,3,8,0,2,8
"N00002952",254,162,27,13,92,4,13,6,3,2,7,17
"N00002953",169,107,18,15,62,1,11,3,1,4,2,7
"N00002954",437,300,41,36,137,2,10,12,5,5,3,23
"N00002955",322,223,32,29,99,2,9,4,3,5,1,14
"N00002956",276,173,24,45,103,3,3,5,7,3,2,11
"N00002957",269,131,46,35,138,4,8,5,10,2,7,21
"N00002958",321,209,31,42,112,0,9,6,6,2,3,13
"N00002959",363,255,29,32,108,2,9,8,5,5,3,15
"N00002960",264,192,16,17,72,2,11,4,9,0,5,8
"N00002961",233,168,19,19,65,1,4,5,4,1,2,10
"N00002962",274,176,29,25,98,2,13,8,6,2,2,11
"N00002963",263,177,24,21,86,7,12,6,3,1,3,9
"N00002964",264,170,24,31,94,1,8,8,5,3,3,11
"N00002965",236,155,17,23,81,7,13,4,1,1,1,14
"N00002966",399,257,36,47,142,5,16,6,4,4,9,15
"N00002967",212,103,41,26,109,3,8,5,5,2,2,17
"N00002968",207,117,34,23,90,3,6,5,7,3,1,8
"N00002969",153,72,27,15,81,2,9,3,8,1,3,13
"N00002970",199,91,31,18,108,5,13,10,4,5,4,18
"N00002971",218,120,38,15,98,5,7,4,5,6,5,13
"N00002972",210,99,42,27,111,2,6,9,4,3,6,12
"N00002973",279,184,24,30,95,4,7,7,7,7,1,8
"N00002974",235,139,23,30,96,4,8,4,6,0,4,17
"N00002975",378,241,36,48,137,3,8,11,6,4,10,11
"N00002976",233,105,40,39,128,3,12,9,6,2,3,14
"N00002977",286,156,29,34,130,6,18,14,7,3,4,15
"N00002978",322,210,33,46,112,2,9,1,4,5,2,10
"N00002979",306,147,55,45,159,5,10,7,7,8,3,19
"N00002980",275,176,26,40,99,3,7,2,3,4,2,12
"N00002981",180,98,35,13,82,3,6,3,6,2,5,9
"N00002982",369,221,37,37,148,3,17,7,11,7,8,21
"N00002983",239,140,32,25,99,2,12,7,6,2,2,11
"N00002984",149,70,22,26,79,0,8,4,4,3,1,11
"N00002985",105,58,15,19,47,0,5,4,3,1,0,0
"N00002986",281,148,41,38,133,0,8,7,9,7,7,16
"N00002987",316,207,27,36,109,3,9,10,5,0,0,19
"N00002988",325,194,38,30,131,4,17,7,8,5,3,19
"N00002989",337,221,36,41,116,3,6,4,7,5,4,10
"N00002990",270,184,20,26,86,5,6,7,5,3,5,9
"N00002991",245,169,13,20,76,6,8,6,4,3,7,9
"N00002992",348,216,41,39,132,3,8,10,10,3,5,13
"N00002993",169,72,30,33,97,0,5,14,4,3,1,7
"N00002994",461,301,50,37,160,6,17,8,9,3,7,23
"N00002995",436,292,32,36,144,6,16,7,7,5,2,33
"N00002996",155,68,25,29,87,2,4,8,1,2,4,12
"N00002997",209,108,38,25,101,4,11,4,4,1,1,13
"N00002998",183,93,24,26,90,4,8,5,2,4,4,13
"N00002999",198,97,29,27,101,3,12,7,2,2,6,13
"N00003000",313,201,28,34,112,4,6,5,9,3,6,17
"N00003001",187,112,21,22,75,1,7,5,3,2,1,13
"N00003002",591,336,74,74,255,6,32,9,15,7,3,35
"N00003003",981,624,110,84,357,8,33,27,14,13,9,59
"N00003004",211,114,22,38,97,1,10,4,4,4,4,10
"N00003005",333,223,26,30,110,1,13,6,5,2,9,18
"N00003006",305,212,15,32,93,1,8,8,9,3,1,16
"N00003007",333,239,21,22,94,3,8,4,7,3,5,21
"N00003008",450,294,46,35,156,5,13,12,4,10,6,25
"N00003009",354,245,27,33,109,5,11,7,2,5,8,11
"N00003010",278,189,20,21,89,3,9,9,6,4,6,11
"N00003011",228,153,22,15,75,1,5,6,6,4,4,12
"N00003012",289,207,25,22,82,3,12,3,6,2,2,7
"N00003013",316,182,33,28,134,2,15,4,9,7,5,31
"N00003014",297,182,38,25,115,2,8,11,4,5,3,19
"N00003015",290,192,32,24,98,4,6,5,5,4,6,12
"N00003016",231,138,27,18,93,4,8,10,2,6,3,15
"N00003017",280,186,29,20,94,3,7,9,6,5,2,13
"N00003018",179,99,28,19,80,5,8,4,3,1,2,10
"N00003019",406,196,67,59,210,3,11,16,9,13,9,23
"N00003020",296,176,27,32,120,5,17,9,3,5,4,18
"N00003021",289,164,39,34,125,1,12,13,5,3,4,14
"N00003022",199,99,23,29,100,3,10,8,3,2,1,21
"N00003023",190,85,30,32,105,6,9,5,4,1,4,14
"N00003024",304,181,25,43,123,5,7,6,8,6,5,18
"N00003025",231,159,13,21,72,2,11,7,3,1,1,13
"N00003026",394,275,26,32,119,0,18,12,8,5,2,16
"N00003027",326,206,29,41,120,3,7,5,12,4,5,14
"N00003028",334,233,42,24,101,4,3,2,3,2,3,18
"N00003029",372,265,24,30,107,8,15,3,4,4,3,16
"N00003030",281,142,47,44,139,4,11,3,6,3,3,18
"N00003031",348,234,32,29,114,4,16,3,8,4,3,15
"N00003032",245,147,26,30,98,2,11,11,5,0,1,12
"N00003033",323,206,42,26,117,2,14,5,3,3,7,15
"N00003034",179,73,31,36,106,1,9,6,4,1,4,14
"N00003035",266,128,35,43,138,2,12,8,13,3,2,20
"N00003036",256,130,47,33,126,2,12,3,8,4,1,16
"N00003037",274,149,37,41,125,1,17,8,4,4,5,8
"N00003038",249,149,31,32,100,1,12,2,6,3,0,13
"N00003039",242,115,39,43,127,4,7,12,2,5,1,14
"N00003040",338,189,35,40,149,4,15,9,7,11,11,17
"N00003041",319,203,33,18,116,2,19,11,4,11,7,11
"N00003042",195,107,27,21,88,4,12,8,2,2,1,11
"N00003043",149,86,29,10,63,1,2,5,3,3,2,8
"N00003044",266,168,31,10,98,4,11,6,9,2,6,19
"N00003045",590,391,50,45,199,7,19,21,16,8,7,26
"N00003046",247,186,15,16,61,3,6,1,2,6,3,9
"N00003047",312,199,20,44,113,1,14,7,6,4,5,12
"N00003048",302,191,27,41,111,6,12,3,7,3,2,10
"N00003049",243,143,34,30,100,3,4,3,6,4,4,12
"N00003050",247,159,30,21,88,3,10,2,8,2,2,10
"N00003051",271,160,34,31,111,4,12,5,7,2,6,10
"N00003052",208,119,21,36,89,1,5,8,3,3,1,11
"N00003053",173,113,21,12,60,3,6,4,1,2,0,11
"N00003054",235,149,26,15,86,1,3,6,3,6,7,19
"N00003055",258,171,17,24,87,5,14,7,1,2,4,13
"N00003056",268,158,36,25,110,3,7,4,3,9,1,22
"N00003057",202,101,28,26,101,8,11,7,2,3,3,13
"N00003058",222,137,24,20,85,0,7,8,5,5,5,11
"N00003059",237,168,17,16,69,1,7,5,5,2,4,12
"N00003060",198,108,25,16,90,2,8,5,4,4,2,24
"N00003061",344,226,39,34,118,3,6,8,8,2,4,14
"N00003062",322,220,26,32,102,4,4,4,7,4,4,17
"N00003063",376,246,33,44,130,1,17,5,11,1,2,16
"N00003064",312,185,30,28,127,5,9,6,4,11,2,32
"N00003065",239,115,31,30,124,7,14,13,8,2,7,12
"N00003066",281,195,13,23,86,1,17,7,5,3,4,13
"N00003067",233,125,35,15,108,4,7,9,9,3,2,24
"N00003068",149,80,27,11,69,1,4,5,5,4,1,11
"N00003069",174,84,33,14,90,2,10,8,4,1,1,17
"N00003070",198,93,40,19,105,0,11,5,6,4,6,14
"N00003071",176,85,27,21,91,4,7,8,6,3,1,14
"N00003072",163,84,28,14,79,6,7,7,0,1,4,12
"N00003073",310,213,22,23,97,2,10,8,10,6,5,11
"N00003074",366,260,26,20,106,8,5,11,10,3,7,16
"N00003075",223,131,36,13,92,1,7,5,5,2,5,18
"N00003076",370,259,40,15,111,5,5,7,5,5,4,25
"N00003077",268,190,25,19,78,4,7,3,3,4,3,10
"N00003078",401,290,31,13,111,4,14,7,1,10,10,21
"N00003079",222,112,29,30,110,4,7,10,5,7,2,16
"N00003080",160,85,20,19,75,1,7,5,8,1,6,8
"N00003081",85,42,13,8,43,3,6,2,1,1,3,6
"N00003082",164,85,23,16,79,4,8,2,4,3,2,17
"N00003083",157,87,22,13,70,1,5,8,6,0,4,11
"N00003084",243,143,32,15,100,3,12,10,6,7,4,11
"N00003085",204,104,33,18,100,7,8,11,3,4,5,11
"N00003086",185,114,18,21,71,2,7,5,4,2,1,11
"N00003087",260,165,32,17,95,5,9,5,6,6,3,12
"N00003088",101,33,22,18,68,2,7,4,3,3,0,9
"N00003089",215,141,19,16,74,0,13,8,2,3,3,10
"N00003090",268,180,20,21,88,5,12,8,3,4,2,13
"N00003091",296,232,16,14,64,4,11,5,2,3,2,7
"N00003092",163,95,24,18,68,3,6,5,1,1,3,7
"N00003093",346,232,29,15,114,4,12,14,11,10,1,18
"N00003094",193,122,31,6,71,4,9,5,1,3,0,12
"N00003095",222,116,37,14,106,2,7,8,8,1,8,21
"N00003096",206,138,29,9,68,0,5,5,1,2,3,14
"N00003097",434,274,41,27,160,6,22,18,10,5,3,28
"N00003098",523,297,56,67,226,7,22,19,17,4,6,28
"N00003099",222,113,45,16,109,0,10,5,6,3,8,16
"N00003100",251,157,35,15,94,2,10,7,7,2,3,13
"N00003101",214,118,22,24,96,2,10,9,5,3,3,18
"N00003102",257,166,26,22,91,2,6,8,4,5,5,13
"N00003103",208,127,41,6,81,1,5,3,3,3,3,16
"N00003104",167,99,21,13,68,1,9,2,5,1,1,15
"N00003105",267,115,68,28,152,1,15,8,7,3,6,16
"N00003106",142,65,29,16,77,5,8,3,1,3,3,9
"N00003107",171,73,29,21,98,4,6,9,5,2,3,19
"N00003108",183,112,13,23,71,2,6,7,5,1,2,12
"N00003109",224,151,18,11,73,5,10,6,6,1,3,13
"N00003110",158,84,27,14,74,2,7,7,0,3,5,9
"N00003111",154,63,38,22,91,2,5,6,3,2,1,12
"N00003112",185,108,26,17,77,1,7,4,4,2,2,14
"N00003113",197,104,34,16,93,0,11,8,4,3,3,14
"N00003114",214,100,49,24,114,1,4,9,5,4,2,16
"N00003115",162,92,28,12,70,2,7,2,5,1,4,9
"N00003116",211,110,37,22,101,3,12,3,6,2,4,12
"N00003117",188,104,29,11,84,2,6,8,6,0,6,16
"N00003118",133,46,30,20,87,2,9,7,0,3,3,13
"N00003119",176,87,37,20,89,1,4,4,8,4,3,8
"N00003120",252,164,27,9,88,6,10,5,9,4,4,14
"N00003121",222,143,30,14,79,4,7,3,3,0,2,16
"N00003122",181,104,32,7,77,2,5,6,5,3,1,16
"N00003123",266,171,31,23,95,1,8,9,5,2,5,11
"N00003124",221,141,19,20,80,4,10,6,5,7,3,6
"N00003125",211,128,36,11,83,1,7,7,5,1,3,12
"N00003126",314,240,19,15,74,1,5,6,3,4,6,15
"N00003127",314,214,33,18,100,6,9,6,3,2,4,19
"N00003128",196,115,30,12,81,2,6,6,3,1,5,16
"N00003129",242,164,20,19,78,2,7,2,5,10,4,9
"N00003130",230,160,23,16,70,1,9,6,3,1,3,8
"N00003131",589,413,49,44,176,12,17,12,5,4,8,25
"N00003132",224,153,24,7,71,2,11,5,4,5,2,11
"N00003133",283,174,29,26,109,3,10,6,9,5,1,20
"N00003134",224,124,39,19,100,1,10,7,7,2,3,12
"N00003135",111,71,15,10,40,1,7,0,4,0,0,3
"N00003136",277,180,30,12,97,2,16,9,3,6,3,16
"N00003137",230,136,32,24,94,6,11,8,3,1,2,7
"N00003138",196,108,24,23,88,4,11,5,5,3,0,13
"N00003139",318,208,36,12,110,4,7,13,5,6,6,21
"N00003140",259,163,31,17,96,3,9,5,2,3,4,22
"N00003141",278,176,39,16,102,2,10,7,6,3,4,15
"N00003142",670,460,66,40,210,15,13,16,13,13,6,28
"N00003143",201,130,25,17,71,1,8,4,2,3,1,10
"N00003144",223,131,29,11,92,4,10,8,5,1,4,20
"N00003145",950,718,48,42,232,12,30,32,13,16,8,31
"N00003146",279,213,16,13,66,4,5,4,8,3,1,12
"N00003147",699,563,23,43,136,4,20,12,6,5,8,15
"N00003148",239,171,14,15,68,4,7,7,5,2,0,14
"N00003149",411,318,25,28,93,4,7,6,6,6,1,10
"N00003150",278,206,20,13,72,4,5,5,3,5,3,14
"N00003151",186,110,31,17,76,2,3,6,4,4,0,9
"N00003152",301,217,33,15,84,5,3,10,4,1,5,8
"N00003153",274,198,29,18,76,0,7,4,1,3,2,12
"N00003154",275,188,24,28,87,2,5,5,2,3,3,15
"N00003155",186,112,24,9,74,0,8,10,4,2,2,15
"N00003156",171,99,18,10,72,0,12,14,5,4,1,8
"N00003157",171,101,14,8,70,3,9,7,0,5,5,19
"N00003158",170,103,24,9,67,1,8,4,3,4,3,11
"N00003159",320,210,35,19,110,6,10,5,8,4,4,19
"N00003160",161,78,27,13,83,2,9,14,4,3,1,10
"N00003161",1079,707,85,110,372,11,48,20,33,13,11,41
"N00003162",645,380,62,77,265,8,20,23,21,13,5,36
"N00003163",346,217,24,41,129,4,14,14,9,3,6,14
"N00003164",381,267,28,18,114,3,15,12,8,6,2,22
"N00003165",239,125,35,27,114,1,12,9,11,2,2,15
"N00003166",388,253,31,39,135,3,22,8,13,5,3,11
"N00003167",212,137,20,17,75,2,6,4,3,1,4,18
"N00003168",299,156,24,36,143,4,15,19,12,5,5,23
"N00003169",252,109,35,43,143,5,11,18,10,5,5,11
"N00003170",558,301,62,79,257,10,21,13,23,8,13,28
"N00003171",217,87,37,47,130,3,11,5,9,4,2,12
"N00003172",184,70,29,37,114,5,7,10,3,5,2,16
"N00003173",237,104,32,39,133,2,19,10,9,6,5,11
"N00003174",178,55,37,40,123,2,7,9,7,4,3,14
"N00003175",273,97,44,69,176,3,12,10,9,8,3,18
"N00003176",351,192,23,59,159,16,16,8,11,9,5,12
"N00003177",485,208,71,92,277,4,34,12,16,6,8,34
