"Geography_Code","NM_1549_1_0","NM_1549_1_1","NM_1549_1_10","NM_1549_1_11","NM_1549_1_2","NM_1549_1_3","NM_1549_1_4","NM_1549_1_5","NM_1549_1_6","NM_1549_1_7","NM_1549_1_8","NM_1549_1_9"
"N00003959",119,119,0,0,110,75,9,26,9,9,0,0
"N00003960",129,129,0,0,125,74,27,24,4,4,0,0
"N00003961",130,130,0,0,130,109,16,5,0,0,0,0
"N00003962",261,261,0,0,261,185,73,3,0,0,0,0
"N00003963",124,124,0,0,123,96,27,0,1,0,1,0
"N00003964",135,135,0,0,134,18,23,93,1,1,0,0
"N00003965",154,154,0,0,146,14,114,18,8,7,1,0
"N00003966",135,135,0,0,133,6,9,118,2,2,0,0
"N00003967",110,110,0,0,109,95,10,4,1,1,0,0
"N00003968",119,119,0,0,118,23,48,47,1,1,0,0
"N00003969",120,120,0,0,114,8,63,43,6,6,0,0
"N00003970",139,139,0,0,138,0,28,110,1,1,0,0
"N00003971",123,123,0,0,121,3,71,47,2,2,0,0
"N00003972",141,141,0,0,139,3,7,129,2,2,0,0
"N00003973",124,124,0,0,124,111,12,1,0,0,0,0
"N00003974",198,198,0,0,177,128,39,10,21,20,0,1
"N00003975",130,130,0,0,130,64,65,1,0,0,0,0
"N00003976",126,126,0,0,126,18,106,2,0,0,0,0
"N00003977",107,107,0,0,105,80,6,19,2,1,1,0
"N00003978",139,139,0,0,128,72,38,18,11,11,0,0
"N00003979",137,137,0,0,132,33,96,3,5,5,0,0
"N00003980",145,145,0,0,142,135,3,4,3,3,0,0
"N00003981",115,115,0,0,96,11,34,51,19,19,0,0
"N00003982",117,117,0,0,68,5,25,38,49,41,2,6
"N00003983",118,118,0,0,107,8,14,85,11,11,0,0
"N00003984",133,133,0,0,110,29,18,63,23,21,0,2
"N00003985",120,120,0,0,111,3,18,90,9,9,0,0
"N00003986",123,123,0,0,107,4,11,92,16,16,0,0
"N00003987",123,123,0,0,108,8,16,84,15,15,0,0
"N00003988",130,130,0,0,115,15,13,87,15,15,0,0
"N00003989",121,121,0,0,19,3,3,13,102,102,0,0
"N00003990",177,177,0,0,155,81,37,37,22,22,0,0
"N00003991",140,140,0,0,121,26,21,74,19,19,0,0
"N00003992",154,154,0,0,145,79,22,44,9,7,0,2
"N00003993",158,158,0,0,151,94,19,38,7,7,0,0
"N00003994",123,123,0,0,122,53,66,3,1,1,0,0
"N00003995",140,140,1,0,139,117,13,9,0,0,0,0
"N00003996",147,147,0,0,139,41,31,67,8,8,0,0
"N00003997",128,128,1,0,124,106,18,0,3,2,1,0
"N00003998",127,127,0,0,126,24,96,6,1,1,0,0
"N00003999",139,139,0,0,139,39,96,4,0,0,0,0
"N00004000",152,152,0,0,100,5,32,63,52,51,1,0
"N00004001",125,125,0,0,113,2,17,94,12,12,0,0
"N00004002",160,160,0,0,69,6,43,20,91,90,1,0
"N00004003",184,184,0,0,157,19,59,79,27,27,0,0
"N00004004",114,114,0,0,77,8,20,49,37,35,2,0
"N00004005",95,95,0,0,52,6,17,29,43,42,1,0
"N00004006",110,110,0,0,69,4,33,32,41,41,0,0
"N00004007",103,103,0,0,101,6,16,79,2,2,0,0
"N00004008",146,146,0,0,139,52,79,8,7,7,0,0
"N00004009",126,126,0,0,124,42,78,4,2,2,0,0
"N00004010",144,144,0,0,143,8,134,1,1,1,0,0
"N00004011",183,183,0,0,183,10,156,17,0,0,0,0
"N00004012",124,124,0,0,123,78,43,2,1,1,0,0
"N00004013",118,118,0,0,116,22,92,2,2,1,1,0
"N00004014",124,124,0,0,124,92,31,1,0,0,0,0
"N00004015",113,113,0,0,106,31,65,10,7,7,0,0
"N00004016",151,151,0,0,126,43,80,3,25,25,0,0
"N00004017",108,108,0,0,94,26,67,1,14,13,1,0
"N00004018",123,123,0,0,104,17,85,2,19,19,0,0
"N00004019",118,118,0,0,116,9,106,1,2,1,1,0
"N00004020",143,143,0,0,140,4,136,0,3,3,0,0
"N00004021",129,129,0,0,118,23,92,3,11,10,1,0
"N00004022",151,151,0,0,107,4,21,82,44,44,0,0
"N00004023",119,119,0,0,101,9,42,50,18,18,0,0
"N00004024",126,126,0,0,109,11,37,61,17,14,3,0
"N00004025",243,243,0,0,167,7,76,84,76,75,1,0
"N00004026",126,126,0,0,113,85,21,7,13,12,1,0
"N00004027",130,130,0,0,124,79,19,26,6,6,0,0
"N00004028",118,118,0,0,111,4,88,19,7,7,0,0
"N00004029",123,123,0,0,120,101,19,0,3,3,0,0
"N00004030",129,129,0,0,120,57,8,55,9,8,0,1
"N00004031",127,127,0,0,89,3,18,68,38,38,0,0
"N00004032",115,115,0,0,81,28,22,31,34,33,1,0
"N00004033",123,123,0,0,110,8,9,93,13,13,0,0
"N00004034",119,119,0,0,117,9,45,63,2,2,0,0
"N00004035",128,128,0,0,126,40,81,5,2,0,1,1
"N00004036",117,117,0,0,116,4,89,23,1,0,0,1
"N00004037",138,138,0,0,126,15,103,8,12,11,1,0
"N00004038",123,123,0,0,121,3,58,60,2,1,1,0
"N00004039",124,124,0,0,109,25,81,3,15,15,0,0
"N00004040",121,121,0,0,121,6,111,4,0,0,0,0
"N00004041",130,130,0,0,125,8,112,5,5,5,0,0
"N00004042",220,220,0,0,214,167,44,3,6,6,0,0
"N00004043",129,129,0,0,129,64,60,5,0,0,0,0
"N00004044",133,133,0,0,112,84,25,3,21,21,0,0
"N00004045",147,147,0,0,130,21,93,16,17,17,0,0
"N00004046",125,125,1,0,116,6,62,48,8,8,0,0
"N00004047",333,333,0,0,329,307,8,14,4,4,0,0
"N00004048",151,151,0,0,151,149,2,0,0,0,0,0
"N00004049",177,177,0,0,170,159,4,7,7,7,0,0
"N00004050",351,351,0,0,334,260,64,10,17,17,0,0
"N00004051",306,306,0,0,304,289,8,7,2,2,0,0
"N00004052",132,132,0,0,120,114,6,0,12,12,0,0
"N00004053",121,121,2,0,119,74,23,22,0,0,0,0
"N00004054",183,183,0,0,178,75,75,28,5,5,0,0
"N00004055",104,104,0,0,95,24,21,50,9,9,0,0
"N00004056",138,138,0,0,137,100,31,6,1,1,0,0
"N00004057",134,134,0,0,134,123,8,3,0,0,0,0
"N00004058",447,447,1,0,416,177,191,48,30,30,0,0
"N00004059",544,544,0,0,490,157,241,92,54,51,2,1
"N00004060",459,459,0,0,413,46,290,77,46,41,0,5
"N00004061",195,195,0,0,193,40,142,11,2,2,0,0
"N00004062",143,143,0,0,141,129,9,3,2,0,2,0
"N00004063",306,306,1,0,294,187,85,22,11,11,0,0
"N00004064",200,200,0,0,194,142,22,30,6,5,1,0
"N00004065",124,124,0,0,71,5,3,63,53,51,0,2
"N00004066",125,125,0,0,114,15,19,80,11,10,1,0
"N00004067",116,116,0,0,85,1,8,76,31,30,1,0
"N00004068",127,127,0,0,109,7,20,82,18,18,0,0
"N00004069",109,109,0,0,89,4,10,75,20,20,0,0
"N00004070",110,110,0,0,94,5,3,86,16,16,0,0
"N00004071",135,135,0,0,91,8,9,74,44,44,0,0
"N00004072",119,119,0,0,119,13,33,73,0,0,0,0
"N00004073",373,373,0,0,331,48,177,106,42,42,0,0
"N00004074",143,143,0,0,128,3,88,37,15,15,0,0
"N00004075",147,147,0,0,132,106,12,14,15,15,0,0
"N00004076",128,128,0,0,128,28,26,74,0,0,0,0
"N00004077",131,131,0,0,131,18,108,5,0,0,0,0
"N00004078",132,132,0,0,128,9,57,62,4,4,0,0
"N00004079",133,133,0,0,101,47,12,42,32,32,0,0
"N00004080",129,129,0,0,124,4,17,103,5,4,1,0
"N00004081",129,129,0,0,128,28,17,83,1,1,0,0
"N00004082",165,165,0,0,161,6,14,141,4,3,1,0
"N00004083",134,134,0,0,125,9,20,96,9,7,2,0
"N00004084",136,136,0,0,126,113,4,9,10,8,2,0
"N00004085",396,396,0,0,305,120,46,139,91,88,3,0
"N00004086",126,126,0,0,72,12,16,44,54,54,0,0
"N00004087",231,231,0,0,202,59,83,60,29,29,0,0
"N00004088",149,149,0,0,141,117,10,14,8,8,0,0
"N00004089",121,121,0,0,119,106,13,0,2,2,0,0
"N00004090",152,152,0,0,115,101,9,5,37,35,2,0
"N00004091",144,144,0,0,120,97,15,8,24,24,0,0
"N00004092",132,132,0,0,87,5,31,51,45,44,1,0
"N00004093",211,211,0,0,31,7,19,5,180,180,0,0
"N00004094",228,228,0,0,204,26,129,49,24,22,0,2
"N00004095",123,123,0,0,109,5,27,77,14,14,0,0
"N00004096",119,119,0,0,57,1,32,24,62,61,1,0
"N00004097",202,202,0,0,178,12,89,77,24,24,0,0
"N00004098",138,138,0,0,91,4,41,46,47,47,0,0
"N00004099",269,269,0,0,153,10,82,61,116,113,3,0
"N00004100",156,156,0,0,97,9,65,23,59,59,0,0
"N00004101",124,124,0,0,73,11,19,43,51,49,2,0
"N00004102",155,155,0,0,115,11,82,22,40,39,1,0
"N00004103",113,113,0,0,38,2,13,23,75,73,2,0
"N00004104",91,91,0,0,69,3,23,43,22,22,0,0
"N00004105",153,153,0,0,5,2,2,1,148,147,1,0
"N00004106",137,137,0,0,38,2,10,26,99,98,1,0
"N00004107",111,111,0,0,90,21,20,49,21,18,3,0
"N00004108",127,127,0,0,86,12,42,32,41,41,0,0
"N00004109",126,126,0,0,103,38,44,21,23,23,0,0
"N00004110",134,134,0,0,132,16,115,1,2,1,1,0
"N00004111",133,133,0,0,133,130,3,0,0,0,0,0
"N00004112",142,142,0,0,142,138,2,2,0,0,0,0
"N00004113",224,224,0,0,221,196,15,10,3,3,0,0
"N00004114",117,117,0,0,114,22,92,0,3,3,0,0
"N00004115",127,127,0,0,126,17,107,2,1,1,0,0
"N00004116",215,215,0,0,213,183,20,10,2,1,1,0
"N00004117",149,149,0,0,149,112,35,2,0,0,0,0
"N00004118",122,122,0,0,122,55,63,4,0,0,0,0
"N00004119",127,127,0,0,127,59,57,11,0,0,0,0
"N00004120",100,100,0,0,84,17,53,14,16,16,0,0
"N00004121",129,129,0,0,127,38,88,1,2,2,0,0
"N00004122",130,130,0,0,130,90,40,0,0,0,0,0
"N00004123",152,152,0,0,119,77,35,7,33,31,2,0
"N00004124",132,132,0,0,113,28,75,10,19,19,0,0
"N00004125",142,142,0,0,126,54,67,5,16,14,1,1
"N00004126",125,125,0,0,114,22,91,1,11,8,0,3
"N00004127",131,131,0,0,104,37,33,34,27,22,5,0
"N00004128",144,144,0,0,110,76,32,2,34,34,0,0
"N00004129",119,119,0,0,119,67,49,3,0,0,0,0
"N00004130",121,121,0,0,115,36,36,43,6,5,1,0
"N00004131",127,127,0,0,122,96,25,1,5,5,0,0
"N00004132",129,129,0,0,129,72,57,0,0,0,0,0
"N00004133",122,122,0,0,122,23,99,0,0,0,0,0
"N00004134",120,120,0,0,119,107,11,1,1,0,1,0
"N00004135",132,132,0,0,132,69,53,10,0,0,0,0
"N00004136",146,146,0,0,146,136,9,1,0,0,0,0
"N00004137",140,140,0,0,140,135,4,1,0,0,0,0
"N00004138",141,141,0,0,140,22,117,1,1,1,0,0
"N00004139",262,262,0,0,257,153,99,5,5,4,0,1
"N00004140",149,149,0,0,149,93,47,9,0,0,0,0
"N00004141",129,129,0,0,128,17,103,8,1,1,0,0
"N00004142",123,123,0,0,114,47,66,1,9,8,1,0
"N00004143",124,124,0,0,124,46,78,0,0,0,0,0
"N00004144",238,238,0,0,221,13,207,1,17,16,1,0
"N00004145",121,121,0,0,121,31,87,3,0,0,0,0
"N00004146",130,130,0,0,130,34,94,2,0,0,0,0
"N00004147",126,126,0,0,126,3,120,3,0,0,0,0
"N00004148",117,117,0,0,68,17,34,17,49,47,0,2
"N00004149",124,124,0,0,119,102,2,15,5,5,0,0
"N00004150",241,241,0,0,193,82,35,76,48,43,3,2
"N00004151",130,130,0,0,114,69,29,16,16,16,0,0
"N00004152",123,123,0,0,71,16,23,32,52,52,0,0
"N00004153",142,142,0,0,124,105,10,9,18,18,0,0
"N00004154",110,110,0,0,95,87,6,2,15,14,1,0
"N00004155",143,143,0,0,101,18,16,67,42,42,0,0
"N00004156",108,108,0,0,81,3,22,56,27,27,0,0
"N00004157",187,187,0,0,185,111,43,31,2,1,1,0
"N00004158",178,178,0,0,177,89,57,31,1,1,0,0
"N00004159",66,66,0,0,59,23,12,24,7,7,0,0
"N00004160",94,94,0,0,92,7,27,58,2,2,0,0
"N00004161",119,119,0,0,116,5,14,97,3,2,1,0
"N00004162",111,111,0,0,110,3,12,95,1,1,0,0
"N00004163",136,136,0,0,135,100,27,8,1,1,0,0
"N00004164",136,136,0,0,136,81,44,11,0,0,0,0
"N00004165",142,142,0,0,136,15,116,5,6,6,0,0
"N00004166",122,122,0,0,121,28,54,39,1,1,0,0
"N00004167",189,189,0,0,117,4,17,96,72,72,0,0
"N00004168",118,118,0,0,109,8,24,77,9,9,0,0
"N00004169",128,128,0,0,128,87,40,1,0,0,0,0
"N00004170",127,127,0,0,127,51,67,9,0,0,0,0
"N00004171",131,131,0,0,129,126,1,2,2,1,0,1
"N00004172",123,123,0,0,114,81,31,2,9,9,0,0
"N00004173",124,124,0,0,124,44,27,53,0,0,0,0
"N00004174",112,112,0,0,111,93,16,2,1,1,0,0
"N00004175",108,108,0,0,108,63,42,3,0,0,0,0
"N00004176",220,220,0,0,116,87,26,3,104,103,1,0
"N00004177",86,86,0,0,49,13,27,9,37,35,0,2
"N00004178",119,119,0,0,111,14,95,2,8,5,0,3
"N00004179",160,160,0,0,128,54,70,4,32,32,0,0
"N00004180",112,112,0,0,112,61,48,3,0,0,0,0
"N00004181",104,104,0,0,104,60,30,14,0,0,0,0
"N00004182",132,132,0,0,124,68,48,8,8,8,0,0
"N00004183",83,81,0,2,4,2,1,1,77,77,0,0
"N00004184",114,114,0,0,108,56,52,0,6,6,0,0
"N00004185",327,327,0,0,289,121,168,0,38,38,0,0
"N00004186",141,141,0,0,108,38,68,2,33,32,1,0
"N00004187",175,175,0,0,113,92,15,6,62,62,0,0
"N00004188",125,125,0,0,122,21,99,2,3,1,0,2
"N00004189",114,114,0,0,100,64,35,1,14,14,0,0
"N00004190",215,215,0,0,179,43,114,22,36,36,0,0
"N00004191",261,261,0,0,225,62,131,32,36,36,0,0
"N00004192",134,134,0,0,126,29,90,7,8,8,0,0
"N00004193",122,122,0,0,104,66,36,2,18,18,0,0
"N00004194",109,109,0,0,105,86,17,2,4,4,0,0
"N00004195",115,115,0,0,115,6,8,101,0,0,0,0
"N00004196",338,338,0,0,333,211,113,9,5,2,3,0
"N00004197",112,112,0,0,99,6,7,86,13,12,1,0
"N00004198",111,111,0,0,94,7,11,76,17,17,0,0
"N00004199",293,293,0,0,278,115,106,57,15,15,0,0
"N00004200",123,123,0,0,123,108,15,0,0,0,0,0
"N00004201",123,123,0,0,111,33,70,8,12,12,0,0
"N00004202",139,139,0,0,138,25,107,6,1,1,0,0
"N00004203",119,119,0,0,119,6,88,25,0,0,0,0
"N00004204",128,128,0,0,127,6,115,6,1,1,0,0
"N00004205",118,118,0,0,112,11,79,22,6,5,1,0
"N00004206",123,123,0,0,119,10,10,99,4,4,0,0
"N00004207",133,133,0,0,131,77,17,37,2,2,0,0
"N00004208",190,190,0,0,165,16,33,116,25,25,0,0
"N00004209",231,231,0,0,216,164,25,27,15,15,0,0
"N00004210",148,148,0,0,122,25,30,67,26,26,0,0
"N00004211",296,296,0,0,288,81,103,104,8,8,0,0
"N00004212",756,756,0,0,708,269,200,239,48,48,0,0
"N00004213",149,149,0,0,133,15,84,34,16,15,1,0
"N00004214",145,145,0,0,83,7,19,57,62,62,0,0
"N00004215",119,119,0,0,116,3,95,18,3,3,0,0
"N00004216",210,210,0,0,164,3,58,103,46,45,1,0
"N00004217",129,129,0,0,113,5,93,15,16,16,0,0
"N00004218",115,115,0,0,101,3,20,78,14,14,0,0
"N00004219",124,124,0,0,122,103,17,2,2,0,2,0
"N00004220",122,122,0,0,121,79,31,11,1,1,0,0
"N00004221",129,129,0,0,129,119,8,2,0,0,0,0
"N00004222",136,136,0,0,134,128,5,1,2,2,0,0
"N00004223",107,107,0,0,106,71,13,22,1,1,0,0
"N00004224",127,127,0,0,105,99,5,1,22,22,0,0
"N00004225",116,116,0,0,116,111,4,1,0,0,0,0
"N00004226",141,141,0,0,123,86,32,5,18,16,0,2
"N00004227",114,114,0,0,113,73,39,1,1,0,1,0
"N00004228",306,306,0,0,275,159,78,38,31,24,7,0
"N00004229",137,137,0,0,121,85,17,19,16,11,4,1
"N00004230",120,120,0,0,119,117,2,0,1,1,0,0
"N00004231",126,126,0,0,112,94,17,1,14,9,5,0
"N00004232",117,117,0,0,116,106,2,8,1,1,0,0
"N00004233",138,138,0,0,130,98,22,10,8,8,0,0
"N00004234",118,118,0,0,117,105,11,1,1,1,0,0
"N00004235",113,113,0,0,112,102,10,0,1,1,0,0
"N00004236",113,113,0,0,112,85,16,11,1,1,0,0
"N00004237",114,114,0,0,106,80,21,5,8,4,4,0
"N00004238",134,134,0,0,127,73,34,20,7,5,2,0
"N00004239",117,117,0,0,117,110,6,1,0,0,0,0
"N00004240",118,118,0,0,118,93,22,3,0,0,0,0
"N00004241",116,116,0,0,116,49,67,0,0,0,0,0
"N00004242",130,130,0,0,116,102,11,3,14,8,4,2
"N00004243",127,127,0,0,112,4,28,80,15,15,0,0
"N00004244",93,93,0,0,73,4,24,45,20,20,0,0
"N00004245",177,177,0,0,150,24,89,37,27,26,1,0
"N00004246",130,130,0,0,109,62,43,4,21,21,0,0
"N00004247",131,131,0,0,129,8,117,4,2,2,0,0
"N00004248",134,134,0,0,90,4,24,62,44,44,0,0
"N00004249",144,144,0,0,106,23,41,42,38,38,0,0
"N00004250",117,117,0,0,93,3,9,81,24,24,0,0
"N00004251",139,139,0,0,99,7,22,70,40,40,0,0
"N00004252",121,121,0,0,120,116,1,3,1,1,0,0
"N00004253",121,121,0,0,120,116,4,0,1,1,0,0
"N00004254",118,118,0,0,118,91,16,11,0,0,0,0
"N00004255",105,105,0,0,104,75,28,1,1,1,0,0
"N00004256",402,402,57,0,314,188,47,79,31,25,6,0
"N00004257",128,128,0,0,102,79,8,15,26,24,1,1
"N00004258",151,151,0,0,124,8,33,83,27,27,0,0
"N00004259",108,108,0,0,102,42,32,28,6,6,0,0
"N00004260",138,138,0,0,137,133,3,1,1,1,0,0
"N00004261",125,125,0,0,116,19,37,60,9,9,0,0
"N00004262",123,123,0,0,71,6,15,50,52,24,26,2
"N00004263",117,111,0,6,60,7,8,45,51,19,30,2
"N00004264",300,300,0,0,188,7,11,170,112,62,31,19
"N00004265",98,98,0,0,61,3,12,46,37,11,22,4
"N00004266",129,129,0,0,116,55,41,20,13,5,7,1
"N00004267",257,255,0,2,212,20,41,151,43,22,20,1
"N00004268",136,133,0,3,117,35,45,37,16,10,4,2
"N00004269",140,140,0,0,121,16,4,101,19,12,7,0
"N00004270",149,149,0,0,128,14,43,71,21,14,6,1
"N00004271",138,138,0,0,80,12,26,42,58,57,1,0
"N00004272",116,116,0,0,108,8,9,91,8,6,2,0
"N00004273",253,247,0,6,91,32,25,34,156,144,7,5
"N00004274",129,129,0,0,110,4,20,86,19,19,0,0
"N00004275",143,143,0,0,130,8,29,93,13,13,0,0
"N00004276",179,179,0,0,144,77,42,25,35,34,1,0
"N00004277",120,120,0,0,118,68,41,9,2,1,1,0
"N00004278",121,121,0,0,102,6,80,16,19,19,0,0
"N00004279",137,135,0,2,113,102,7,4,22,13,9,0
"N00004280",127,127,0,0,107,29,31,47,20,12,8,0
"N00004281",168,168,0,0,139,109,23,7,29,24,4,1
"N00004282",154,154,0,0,55,7,6,42,99,97,2,0
"N00004283",133,133,0,0,132,31,91,10,1,0,1,0
"N00004284",150,150,0,0,149,133,10,6,1,1,0,0
"N00004285",118,118,0,0,116,84,28,4,2,0,2,0
"N00004286",119,119,0,0,118,105,13,0,1,1,0,0
"N00004287",253,253,0,0,233,18,91,124,20,20,0,0
"N00004288",112,112,0,0,78,10,26,42,34,33,1,0
"N00004289",111,111,0,0,72,5,31,36,39,38,1,0
"N00004290",269,269,0,0,201,18,48,135,68,66,2,0
"N00004291",164,164,0,0,154,23,122,9,10,10,0,0
"N00004292",91,91,0,0,72,3,29,40,19,19,0,0
"N00004293",134,134,0,0,48,10,32,6,86,82,4,0
"N00004294",229,229,0,0,201,23,57,121,28,27,1,0
"N00004295",130,130,0,0,102,100,2,0,28,28,0,0
"N00004296",136,136,0,0,118,62,55,1,18,18,0,0
"N00004297",147,147,0,0,92,12,20,60,55,44,11,0
"N00004298",134,134,0,0,126,95,28,3,8,6,2,0
"N00004299",196,196,0,0,147,96,36,15,49,44,5,0
"N00004300",110,110,0,0,66,58,8,0,44,44,0,0
"N00004301",150,150,0,0,121,74,40,7,29,20,9,0
"N00004302",173,173,0,0,154,117,21,16,19,17,1,1
"N00004303",103,103,0,0,103,7,92,4,0,0,0,0
"N00004304",121,121,0,0,115,97,17,1,6,6,0,0
"N00004305",103,103,0,0,103,4,89,10,0,0,0,0
"N00004306",207,207,0,0,195,12,22,161,12,3,3,6
"N00004307",132,132,0,0,130,3,17,110,2,0,0,2
"N00004308",119,119,0,0,109,14,93,2,10,10,0,0
"N00004309",118,118,0,0,115,44,70,1,3,3,0,0
"N00004310",107,107,0,0,107,6,98,3,0,0,0,0
"N00004311",122,122,0,0,121,3,7,111,1,0,1,0
"N00004312",123,123,0,0,121,9,93,19,2,2,0,0
"N00004313",118,118,0,0,74,2,70,2,44,38,6,0
"N00004314",304,304,0,0,202,22,91,89,102,94,8,0
"N00004315",110,110,0,0,109,2,99,8,1,1,0,0
"N00004316",115,115,0,0,100,6,91,3,15,14,1,0
"N00004317",127,127,0,0,126,3,12,111,1,1,0,0
"N00004318",107,107,0,0,105,3,15,87,2,1,1,0
"N00004319",127,127,0,0,73,8,64,1,54,54,0,0
"N00004320",198,198,0,0,128,23,46,59,70,69,1,0
"N00004321",255,255,0,0,229,185,38,6,26,26,0,0
"N00004322",136,136,0,0,136,11,120,5,0,0,0,0
"N00004323",149,149,0,0,149,11,136,2,0,0,0,0
"N00004324",131,131,0,0,72,23,49,0,59,58,1,0
"N00004325",127,127,0,0,126,12,113,1,1,1,0,0
"N00004326",136,136,0,0,136,23,112,1,0,0,0,0
"N00004327",131,131,0,0,131,13,115,3,0,0,0,0
"N00004328",119,119,0,0,118,12,105,1,1,1,0,0
"N00004329",117,117,0,0,105,7,10,88,12,11,1,0
"N00004330",115,115,0,0,115,26,82,7,0,0,0,0
"N00004331",126,126,0,0,125,24,96,5,1,0,1,0
"N00004332",133,133,0,0,121,20,95,6,12,12,0,0
"N00004333",133,133,0,0,100,15,55,30,33,31,2,0
"N00004334",111,111,0,0,86,4,43,39,25,25,0,0
"N00004335",126,126,0,0,68,1,24,43,58,56,2,0
"N00004336",122,122,0,0,99,3,48,48,23,23,0,0
"N00004337",113,113,0,0,94,11,23,60,19,18,1,0
"N00004338",120,120,0,0,120,99,18,3,0,0,0,0
"N00004339",178,178,0,0,178,162,13,3,0,0,0,0
"N00004340",145,145,0,0,145,141,4,0,0,0,0,0
"N00004341",146,146,0,0,146,137,9,0,0,0,0,0
"N00004342",272,272,1,0,251,105,94,52,20,15,3,2
"N00004343",100,99,0,1,99,19,60,20,0,0,0,0
"N00004344",112,112,0,0,110,73,22,15,2,2,0,0
"N00004345",143,143,0,0,129,93,16,20,14,13,1,0
"N00004346",148,148,0,0,126,57,33,36,22,22,0,0
"N00004347",159,159,0,0,153,100,52,1,6,2,3,1
"N00004348",107,107,0,0,107,13,30,64,0,0,0,0
"N00004349",114,114,0,0,109,14,42,53,5,5,0,0
"N00004350",369,369,0,0,369,324,38,7,0,0,0,0
"N00004351",157,157,1,0,156,149,7,0,0,0,0,0
"N00004352",181,181,0,0,179,172,6,1,2,1,1,0
"N00004353",152,152,1,0,151,145,6,0,0,0,0,0
"N00004354",132,132,0,0,132,126,5,1,0,0,0,0
"N00004355",148,148,0,0,140,82,52,6,8,7,1,0
"N00004356",115,115,0,0,112,31,19,62,3,3,0,0
"N00004357",520,520,0,0,479,275,127,77,41,38,3,0
"N00004358",123,123,0,0,109,33,50,26,14,13,1,0
"N00004359",364,364,0,0,333,182,92,59,31,29,2,0
"N00004360",211,211,0,0,210,118,58,34,1,1,0,0
"N00004361",272,272,0,0,246,26,40,180,26,13,9,4
"N00004362",262,262,0,0,260,88,148,24,2,2,0,0
"N00004363",148,148,0,0,147,129,12,6,1,1,0,0
"N00004364",135,135,0,0,131,114,14,3,4,4,0,0
"N00004365",185,185,0,0,185,99,57,29,0,0,0,0
"N00004366",123,123,0,0,122,18,26,78,1,1,0,0
"N00004367",267,267,0,0,262,149,33,80,5,0,0,5
"N00004368",155,155,0,0,155,150,4,1,0,0,0,0
"N00004369",129,129,1,0,128,89,27,12,0,0,0,0
"N00004370",190,190,0,0,188,125,44,19,2,2,0,0
"N00004371",144,144,0,0,142,136,5,1,2,1,1,0
"N00004372",140,140,0,0,140,130,8,2,0,0,0,0
"N00004373",154,154,0,0,153,133,15,5,1,0,0,1
"N00004374",150,150,1,0,149,137,8,4,0,0,0,0
"N00004375",338,338,1,0,325,124,108,93,12,8,0,4
"N00004376",145,145,0,0,145,136,9,0,0,0,0,0
"N00004377",156,156,0,0,156,140,14,2,0,0,0,0
"N00004378",119,119,0,0,76,19,15,42,43,33,5,5
"N00004379",117,117,0,0,116,36,46,34,1,1,0,0
"N00004380",121,121,0,0,118,71,42,5,3,3,0,0
"N00004381",129,129,0,0,112,71,37,4,17,17,0,0
"N00004382",176,176,0,0,145,62,64,19,31,28,3,0
"N00004383",138,138,0,0,106,38,34,34,32,32,0,0
"N00004384",116,116,0,0,115,56,36,23,1,1,0,0
"N00004385",98,98,0,0,97,89,6,2,1,0,0,1
"N00004386",139,139,0,0,139,135,3,1,0,0,0,0
"N00004387",134,134,0,0,134,124,9,1,0,0,0,0
"N00004388",144,144,0,0,144,139,5,0,0,0,0,0
"N00004389",145,145,0,0,145,138,6,1,0,0,0,0
"N00004390",143,143,0,0,143,132,11,0,0,0,0,0
"N00004391",157,157,2,0,155,144,8,3,0,0,0,0
"N00004392",136,136,0,0,132,47,53,32,4,4,0,0
"N00004393",143,143,0,0,143,57,46,40,0,0,0,0
"N00004394",106,106,0,0,96,14,17,65,10,8,0,2
"N00004395",122,122,0,0,121,27,18,76,1,1,0,0
"N00004396",156,156,0,0,153,141,9,3,3,3,0,0
"N00004397",145,145,0,0,138,46,51,41,7,6,0,1
"N00004398",173,173,2,0,170,145,22,3,1,1,0,0
"N00004399",178,178,0,0,178,171,4,3,0,0,0,0
"N00004400",168,168,0,0,168,153,13,2,0,0,0,0
"N00004401",268,268,0,0,231,130,58,43,37,36,1,0
"N00004402",423,423,0,0,401,109,174,118,22,20,1,1
"N00004403",119,119,0,0,118,25,88,5,1,1,0,0
"N00004404",293,293,0,0,277,77,123,77,16,14,2,0
"N00004405",283,283,0,0,255,45,96,114,28,27,1,0
"N00004406",169,169,0,0,146,27,58,61,23,23,0,0
"N00004407",120,120,0,0,119,53,60,6,1,1,0,0
"N00004408",125,125,0,0,124,54,61,9,1,1,0,0
"N00004409",145,145,0,0,145,116,17,12,0,0,0,0
"N00004410",255,255,0,0,255,113,131,11,0,0,0,0
"N00004411",171,171,0,0,171,42,128,1,0,0,0,0
"N00004412",162,162,0,0,158,47,88,23,4,4,0,0
"N00004413",121,117,0,4,85,27,33,25,32,32,0,0
"N00004414",79,79,0,0,71,35,8,28,8,6,2,0
"N00004415",447,447,0,0,404,106,70,228,43,43,0,0
"N00004416",242,242,0,0,231,65,78,88,11,8,3,0
"N00004417",166,166,0,0,166,158,8,0,0,0,0,0
"N00004418",170,170,1,0,169,162,7,0,0,0,0,0
"N00004419",153,153,0,0,152,132,20,0,1,1,0,0
"N00004420",168,168,0,0,168,156,11,1,0,0,0,0
