"Geography_Code","NM_1558_1_0","NM_1558_1_1","NM_1558_1_2","NM_1558_1_3","NM_1558_1_4","NM_1558_1_5","NM_1558_1_6","NM_1558_1_7"
"N00003161",495,2,4,0,404,2,1,82
"N00003162",358,0,23,1,263,2,3,66
"N00003163",169,1,2,0,96,7,5,58
"N00003164",181,2,18,0,119,3,2,37
"N00003165",114,3,2,0,67,18,1,23
"N00003166",185,0,1,0,126,2,0,56
"N00003167",106,1,2,0,65,2,1,35
"N00003168",138,0,1,1,88,3,0,45
"N00003169",122,0,0,0,83,11,0,28
"N00003170",281,0,0,7,218,10,1,45
"N00003171",116,0,0,2,92,6,1,15
"N00003172",117,0,22,9,72,5,0,9
"N00003173",119,0,1,0,94,3,0,21
"N00003174",120,1,22,26,55,2,1,13
"N00003175",145,0,21,0,98,4,2,20
"N00003176",156,0,0,0,119,4,0,33
"N00003177",237,0,0,1,161,25,3,47
"N00003178",117,0,0,1,83,5,2,26
"N00003179",242,3,0,22,152,3,1,61
"N00003180",107,0,1,0,78,1,1,26
"N00003181",118,0,4,0,84,1,0,29
"N00003182",103,0,1,0,72,0,1,29
"N00003183",147,0,7,0,94,2,0,44
"N00003184",123,0,26,7,49,7,1,33
"N00003185",97,0,0,1,70,16,0,10
"N00003186",125,0,1,0,68,40,1,15
"N00003187",146,1,5,6,109,11,2,12
"N00003188",192,2,0,2,115,5,5,63
"N00003189",118,0,0,0,71,7,0,40
"N00003190",123,2,0,0,71,2,1,47
"N00003191",121,1,1,0,65,14,3,37
"N00003192",154,0,1,0,105,7,2,39
"N00003193",142,2,1,1,101,3,0,34
"N00003194",148,0,1,0,92,8,4,43
"N00003195",182,1,0,0,132,6,4,39
"N00003196",149,0,1,0,108,2,2,36
"N00003197",128,0,2,0,75,1,0,50
"N00003198",110,0,0,0,72,2,0,36
"N00003199",149,1,1,0,90,6,1,50
"N00003200",138,0,1,0,82,4,2,49
"N00003201",152,0,0,0,99,8,1,44
"N00003202",145,2,1,0,77,7,1,57
"N00003203",129,1,0,0,66,11,1,50
"N00003204",193,0,0,0,149,3,0,41
"N00003205",174,0,0,0,126,3,1,44
"N00003206",119,0,1,0,81,5,0,32
"N00003207",140,0,1,0,83,8,2,46
"N00003208",138,0,0,0,86,9,0,43
"N00003209",514,1,0,4,415,7,7,80
"N00003210",103,0,8,1,82,3,0,9
"N00003211",118,0,2,5,95,6,0,10
"N00003212",141,0,20,0,85,20,1,15
"N00003213",102,0,3,1,66,14,0,18
"N00003214",103,1,8,10,48,21,2,13
"N00003215",118,0,1,0,101,4,1,11
"N00003216",135,0,0,0,95,7,1,32
"N00003217",118,0,0,0,80,8,1,29
"N00003218",144,2,3,2,89,4,0,44
"N00003219",120,3,2,0,79,9,0,27
"N00003220",135,1,0,1,110,2,0,21
"N00003221",116,0,1,2,86,4,1,22
"N00003222",131,0,6,0,97,1,1,26
"N00003223",129,0,2,3,110,5,0,9
"N00003224",108,0,0,1,72,3,0,32
"N00003225",122,1,2,0,101,1,0,17
"N00003226",110,0,3,2,92,1,0,12
"N00003227",101,0,1,3,69,6,0,22
"N00003228",138,1,11,4,96,3,0,23
"N00003229",111,3,2,1,84,15,0,6
"N00003230",126,2,1,18,87,8,1,9
"N00003231",71,0,17,16,33,0,0,5
"N00003232",154,0,1,1,82,5,1,64
"N00003233",146,0,0,3,82,18,1,42
"N00003234",179,2,0,0,112,8,0,57
"N00003235",175,4,0,0,108,10,5,48
"N00003236",155,0,0,0,108,9,0,38
"N00003237",334,0,1,0,240,14,0,79
"N00003238",169,1,1,0,64,15,0,88
"N00003239",144,0,2,0,79,10,0,53
"N00003240",149,2,3,0,95,3,4,42
"N00003241",129,0,1,3,88,3,3,31
"N00003242",116,1,1,0,89,6,1,18
"N00003243",150,4,0,1,100,5,3,37
"N00003244",122,1,2,0,82,2,1,34
"N00003245",164,0,0,1,127,4,1,31
"N00003246",286,0,4,2,228,7,2,43
"N00003247",280,1,13,2,197,8,1,58
"N00003248",137,2,4,2,93,11,0,25
"N00003249",148,0,4,6,101,2,1,34
"N00003250",128,0,19,3,94,0,0,12
"N00003251",116,0,18,4,84,1,0,9
"N00003252",133,0,34,4,89,2,0,4
"N00003253",123,0,25,3,87,3,0,5
"N00003254",113,1,23,1,78,2,0,8
"N00003255",111,0,10,3,88,0,0,10
"N00003256",142,0,38,2,94,0,0,8
"N00003257",112,0,10,0,90,0,0,12
"N00003258",178,0,7,0,154,2,1,14
"N00003259",121,0,13,0,95,0,0,13
"N00003260",127,1,21,2,86,0,0,17
"N00003261",126,0,2,1,111,0,0,12
"N00003262",137,3,8,2,94,3,1,26
"N00003263",135,0,2,0,101,4,1,27
"N00003264",140,2,1,1,100,4,1,31
"N00003265",135,3,4,0,102,1,2,23
"N00003266",132,0,4,2,92,2,0,32
"N00003267",135,1,0,2,105,3,2,22
"N00003268",119,2,1,1,89,0,0,26
"N00003269",129,0,1,1,100,4,0,23
"N00003270",127,1,4,1,89,3,2,27
"N00003271",228,1,157,5,49,6,1,9
"N00003272",236,1,63,45,105,9,5,8
"N00003273",264,0,4,1,234,1,1,23
"N00003274",117,0,42,2,63,3,0,7
"N00003275",95,0,34,4,50,4,0,3
"N00003276",245,0,163,0,63,4,0,15
"N00003277",180,1,75,0,80,2,0,22
"N00003278",183,0,69,7,85,6,0,16
"N00003279",96,1,54,4,31,1,0,5
"N00003280",329,2,174,2,117,3,1,30
"N00003281",127,0,6,0,91,6,1,23
"N00003282",835,0,142,26,458,37,86,86
"N00003283",122,3,25,8,64,9,2,11
"N00003284",135,0,44,5,70,6,1,9
"N00003285",115,0,19,6,76,8,0,6
"N00003286",123,0,13,24,73,2,2,9
"N00003287",118,0,4,3,94,3,0,14
"N00003288",123,2,7,2,96,4,0,12
"N00003289",135,1,15,2,105,1,0,11
"N00003290",177,0,20,3,111,10,0,33
"N00003291",270,0,124,2,112,1,3,28
"N00003292",123,0,2,3,106,0,0,12
"N00003293",109,0,4,0,79,6,1,19
"N00003294",115,0,66,1,46,0,0,2
"N00003295",274,0,121,0,143,3,1,6
"N00003296",133,0,91,1,36,0,2,3
"N00003297",128,0,60,0,61,5,0,2
"N00003298",202,1,109,0,86,4,0,2
"N00003299",205,0,157,0,46,0,0,2
"N00003300",105,2,88,0,13,1,0,1
"N00003301",111,0,24,0,81,2,0,4
"N00003302",155,0,135,0,19,1,0,0
"N00003303",122,0,89,0,29,2,0,2
"N00003304",116,1,62,1,48,1,0,3
"N00003305",160,0,130,1,27,0,1,1
"N00003306",193,0,64,0,114,3,0,12
"N00003307",211,2,42,2,142,6,1,16
"N00003308",988,0,839,1,120,5,0,23
"N00003309",114,0,15,3,61,20,1,14
"N00003310",126,0,5,3,78,33,0,7
"N00003311",393,0,29,0,326,5,0,33
"N00003312",134,0,3,1,117,1,0,12
"N00003313",709,4,244,262,159,5,18,17
"N00003314",293,0,174,11,89,3,1,15
"N00003315",90,0,19,3,62,1,1,4
"N00003316",155,2,41,0,91,15,0,6
"N00003317",133,1,2,1,87,0,0,42
"N00003318",315,1,5,1,261,4,1,42
"N00003319",122,1,4,0,102,0,0,15
"N00003320",110,1,2,1,79,10,0,17
"N00003321",143,3,5,1,92,3,0,39
"N00003322",142,1,2,1,97,3,0,38
"N00003323",151,2,2,3,101,6,1,36
"N00003324",140,0,2,0,90,8,0,40
"N00003325",153,2,1,0,103,4,2,41
"N00003326",261,0,2,2,189,10,3,55
"N00003327",154,0,20,0,113,2,1,18
"N00003328",117,3,11,0,82,4,0,17
"N00003329",139,1,25,6,94,1,0,12
"N00003330",137,1,4,2,118,1,0,11
"N00003331",167,1,22,4,125,1,0,14
"N00003332",136,0,2,0,107,2,0,25
"N00003333",125,0,4,11,87,1,1,21
"N00003334",119,1,2,1,102,0,0,13
"N00003335",107,0,1,2,79,8,1,16
"N00003336",133,0,3,1,107,3,1,18
"N00003337",144,1,39,2,93,3,0,6
"N00003338",115,0,22,3,81,2,0,7
"N00003339",186,1,122,3,46,0,0,14
"N00003340",132,1,54,10,52,0,2,13
"N00003341",113,1,24,2,72,3,0,11
"N00003342",129,0,34,2,77,6,0,10
"N00003343",126,0,49,11,58,4,1,3
"N00003344",139,0,46,17,72,0,0,4
"N00003345",99,0,12,0,79,1,0,7
"N00003346",127,0,11,1,102,1,0,12
"N00003347",137,0,22,1,109,0,0,5
"N00003348",160,0,48,0,103,1,0,8
"N00003349",341,0,4,0,287,5,0,45
"N00003350",177,1,6,1,121,7,0,41
"N00003351",143,2,8,2,96,13,0,22
"N00003352",155,0,1,1,126,2,0,25
"N00003353",131,0,1,1,103,1,0,25
"N00003354",153,1,3,0,107,6,1,35
"N00003355",145,1,1,0,96,7,3,37
"N00003356",219,0,8,0,178,2,0,31
"N00003357",120,3,2,0,82,2,0,31
"N00003358",147,2,1,0,94,5,1,44
"N00003359",132,1,2,1,97,3,0,28
"N00003360",109,0,40,16,44,1,0,8
"N00003361",140,1,54,3,65,1,0,16
"N00003362",128,1,60,0,56,1,0,10
"N00003363",297,1,45,6,207,4,4,30
"N00003364",139,1,31,5,84,0,0,18
"N00003365",176,0,57,4,92,3,1,19
"N00003366",123,0,49,12,54,3,0,5
"N00003367",139,0,20,1,110,0,0,8
"N00003368",135,1,27,4,72,7,0,24
"N00003369",149,3,57,22,55,5,0,7
"N00003370",129,0,15,17,80,8,0,9
"N00003371",159,1,92,4,53,5,0,4
"N00003372",139,0,48,2,76,5,0,8
"N00003373",129,1,20,12,81,6,0,9
"N00003374",129,1,14,21,75,4,3,11
"N00003375",127,1,29,14,70,4,0,9
"N00003376",130,1,34,6,75,4,0,10
"N00003377",110,0,20,7,74,2,0,7
"N00003378",124,1,6,1,95,2,0,19
"N00003379",124,1,22,3,85,2,0,11
"N00003380",145,0,51,3,85,3,1,2
"N00003381",138,0,51,0,82,1,0,4
"N00003382",127,1,19,35,59,5,2,6
"N00003383",125,0,19,0,97,0,1,8
"N00003384",153,0,7,1,128,2,1,14
"N00003385",164,2,21,6,116,2,1,16
"N00003386",146,0,41,5,92,2,0,6
"N00003387",128,1,2,0,109,1,0,15
"N00003388",164,2,29,7,111,3,0,12
"N00003389",140,0,8,2,111,0,0,19
"N00003390",151,0,3,5,121,2,0,20
"N00003391",176,0,3,9,146,4,3,11
"N00003392",146,1,5,1,102,5,2,30
"N00003393",146,2,1,1,113,1,1,27
"N00003394",135,0,2,1,98,2,2,30
"N00003395",167,3,19,10,109,6,5,15
"N00003396",163,1,5,0,133,1,1,22
"N00003397",109,0,20,31,50,0,6,2
"N00003398",119,1,18,0,92,4,0,4
"N00003399",129,1,27,3,94,1,0,3
"N00003400",139,0,32,0,100,0,1,6
"N00003401",121,0,26,1,87,0,0,7
"N00003402",144,1,88,1,51,0,0,3
"N00003403",114,0,82,1,28,0,0,3
"N00003404",133,0,96,4,26,2,0,5
"N00003405",144,0,90,0,51,1,0,2
"N00003406",165,0,55,13,88,3,0,6
"N00003407",242,0,146,1,83,2,0,10
"N00003408",197,0,58,12,73,11,32,11
"N00003409",155,0,40,18,69,5,0,23
"N00003410",238,0,32,6,177,2,1,20
"N00003411",107,0,2,1,92,1,0,11
"N00003412",132,1,48,4,62,13,0,4
"N00003413",132,0,25,6,88,10,0,3
"N00003414",128,0,2,2,116,0,0,8
"N00003415",132,1,19,1,93,8,1,9
"N00003416",121,0,1,0,96,20,0,4
"N00003417",119,0,60,3,42,1,0,13
"N00003418",132,0,72,10,44,1,0,5
"N00003419",124,1,8,2,94,3,0,16
"N00003420",125,0,80,5,29,2,0,9
"N00003421",113,0,45,1,57,3,1,6
"N00003422",256,0,55,24,149,3,3,22
"N00003423",249,1,118,4,108,3,3,12
"N00003424",129,0,22,1,83,7,0,16
"N00003425",95,0,38,2,46,1,0,8
"N00003426",350,2,116,38,156,7,5,26
"N00003427",140,2,24,5,90,8,0,11
"N00003428",129,1,9,2,99,2,1,15
"N00003429",127,2,71,3,40,2,0,9
"N00003430",103,1,50,0,46,2,0,4
"N00003431",132,0,66,5,51,2,0,8
"N00003432",139,1,26,0,88,2,0,22
"N00003433",116,0,53,2,53,2,0,6
"N00003434",114,1,32,4,61,2,0,14
"N00003435",101,0,13,2,77,2,0,7
"N00003436",122,1,20,0,88,2,0,11
"N00003437",131,0,21,1,95,0,0,14
"N00003438",134,0,31,0,86,0,1,16
"N00003439",124,1,13,2,103,0,1,4
"N00003440",125,0,24,1,90,1,0,9
"N00003441",131,0,21,2,99,0,0,9
"N00003442",114,0,23,2,73,1,1,14
"N00003443",252,0,8,1,194,6,2,41
"N00003444",144,4,2,0,109,2,1,26
"N00003445",165,0,0,1,144,0,0,20
"N00003446",144,0,2,1,108,1,0,32
"N00003447",123,0,1,3,89,3,0,27
"N00003448",180,0,3,2,132,3,0,40
"N00003449",144,0,4,1,111,2,0,26
"N00003450",129,0,2,3,94,1,0,29
"N00003451",222,1,2,0,176,5,0,38
"N00003452",153,1,2,2,119,3,2,24
"N00003453",123,0,7,1,104,0,0,11
"N00003454",127,1,33,3,77,2,0,11
"N00003455",122,0,31,4,74,0,0,13
"N00003456",105,0,10,1,88,1,0,5
"N00003457",123,1,46,0,61,5,1,9
"N00003458",125,0,29,2,87,0,0,7
"N00003459",114,1,18,2,83,0,0,10
"N00003460",152,0,43,1,86,1,0,21
"N00003461",130,0,46,1,77,1,0,5
"N00003462",133,0,25,0,92,0,1,15
"N00003463",168,0,12,1,116,1,0,38
"N00003464",147,0,4,0,126,0,0,17
"N00003465",117,1,2,5,86,11,0,12
"N00003466",119,0,2,15,83,0,1,18
"N00003467",220,0,56,14,138,0,0,12
"N00003468",123,0,2,1,92,2,0,26
"N00003469",136,0,2,8,94,8,0,24
"N00003470",133,0,3,2,110,1,1,16
"N00003471",112,2,1,1,66,24,0,18
"N00003472",128,0,7,1,96,4,1,19
"N00003473",129,0,3,7,94,11,0,14
"N00003474",166,0,12,0,132,0,1,21
"N00003475",376,1,15,4,287,4,2,63
"N00003476",263,1,6,1,184,4,0,67
"N00003477",220,0,27,38,138,0,0,17
"N00003478",294,0,4,0,241,4,0,45
"N00003479",286,1,4,3,257,0,0,21
"N00003480",117,2,2,9,76,14,0,14
"N00003481",70,0,5,15,44,0,1,5
"N00003482",122,0,3,5,88,6,0,20
"N00003483",161,3,96,2,49,0,0,11
"N00003484",123,0,37,2,77,6,0,1
"N00003485",114,0,11,0,91,2,0,10
"N00003486",143,2,62,3,58,3,2,13
"N00003487",153,0,88,16,40,0,0,9
"N00003488",121,0,61,5,47,2,0,6
"N00003489",302,2,136,21,125,6,2,10
"N00003490",97,0,47,0,48,1,0,1
"N00003491",249,0,129,1,108,3,3,5
"N00003492",117,0,31,0,83,1,0,2
"N00003493",245,0,80,1,158,1,0,5
"N00003494",261,0,81,1,160,2,1,16
"N00003495",138,0,39,0,87,4,1,7
"N00003496",207,0,66,1,129,1,0,10
"N00003497",216,1,117,14,73,1,0,10
"N00003498",119,1,52,11,47,4,0,4
"N00003499",104,0,38,7,49,6,0,4
"N00003500",130,1,29,11,74,3,0,12
"N00003501",122,0,37,0,69,3,0,13
"N00003502",131,1,46,49,25,1,4,5
"N00003503",143,2,76,8,51,1,1,4
"N00003504",128,0,25,1,92,1,0,9
"N00003505",101,0,58,7,29,1,1,5
"N00003506",169,2,77,6,60,7,0,17
"N00003507",107,1,26,2,55,19,0,4
"N00003508",119,0,38,1,71,4,1,4
"N00003509",119,0,6,1,91,1,0,20
"N00003510",120,0,35,2,72,3,1,7
"N00003511",99,0,10,6,75,3,0,5
"N00003512",120,0,35,3,71,3,0,8
"N00003513",218,3,43,14,137,7,0,14
"N00003514",241,0,151,2,77,7,0,4
"N00003515",92,0,45,0,44,2,0,1
"N00003516",126,0,92,1,26,2,0,5
"N00003517",246,0,136,6,95,4,1,4
"N00003518",116,0,77,0,37,1,1,0
"N00003519",87,0,47,1,38,0,0,1
"N00003520",123,0,82,2,38,1,0,0
"N00003521",120,1,17,3,87,1,0,11
"N00003522",146,0,55,17,58,0,0,16
"N00003523",146,0,64,1,67,0,0,14
"N00003524",449,1,109,8,294,1,0,36
"N00003525",134,1,21,0,98,0,0,14
"N00003526",130,0,32,3,84,0,0,11
"N00003527",159,0,1,0,101,3,1,53
"N00003528",280,2,3,2,197,17,0,59
"N00003529",136,2,1,1,92,2,1,37
"N00003530",138,1,1,0,96,0,2,38
"N00003531",125,2,1,0,88,0,0,34
"N00003532",143,1,0,1,93,2,5,41
"N00003533",196,1,0,0,150,2,0,43
"N00003534",109,0,1,1,77,4,0,26
"N00003535",141,1,1,0,93,4,2,40
"N00003536",149,0,0,0,106,2,0,41
"N00003537",119,0,0,3,79,12,3,22
"N00003538",156,0,0,0,116,4,0,36
"N00003539",113,0,0,0,89,1,0,23
"N00003540",109,1,0,1,75,4,0,28
"N00003541",115,1,0,1,93,2,0,18
"N00003542",108,0,1,2,71,10,0,24
"N00003543",192,1,0,3,146,8,2,32
"N00003544",121,0,0,0,81,4,0,36
"N00003545",138,2,1,0,97,7,2,29
"N00003546",123,1,0,1,69,9,3,40
"N00003547",230,0,15,0,158,4,1,52
"N00003548",631,7,1,9,449,16,5,144
"N00003549",157,0,0,0,84,10,2,61
"N00003550",145,0,2,1,118,3,0,21
"N00003551",169,0,12,2,131,1,0,23
"N00003552",178,1,4,7,121,1,1,43
"N00003553",119,0,5,0,88,0,2,24
"N00003554",91,0,0,11,50,17,1,12
"N00003555",157,0,0,8,138,2,0,9
"N00003556",270,2,0,5,198,8,2,55
"N00003557",122,0,0,25,70,12,1,14
"N00003558",154,0,2,0,91,12,2,47
"N00003559",184,1,0,0,128,9,0,46
"N00003560",157,0,1,0,109,3,2,42
"N00003561",134,0,0,0,97,2,5,30
"N00003562",135,1,4,0,93,1,1,35
"N00003563",150,3,1,1,101,3,2,39
"N00003564",127,1,0,1,88,2,0,35
"N00003565",143,2,1,0,92,7,0,41
"N00003566",165,2,0,0,100,6,5,52
"N00003567",155,2,2,1,99,3,4,44
"N00003568",134,0,0,1,88,7,1,37
"N00003569",147,1,1,0,87,3,2,53
"N00003570",153,2,0,0,78,5,4,64
"N00003571",111,0,3,0,78,1,2,27
"N00003572",154,2,1,1,95,6,2,47
"N00003573",134,1,1,1,94,2,0,35
"N00003574",152,0,0,1,106,6,1,38
"N00003575",147,0,0,1,65,11,1,69
"N00003576",153,1,0,1,69,10,1,71
"N00003577",139,0,0,0,81,4,1,53
"N00003578",157,0,1,0,93,5,6,52
"N00003579",150,1,2,0,85,12,1,49
"N00003580",128,0,1,0,84,2,2,39
"N00003581",232,0,0,5,166,16,2,43
"N00003582",199,0,0,0,151,11,2,35
"N00003583",252,3,2,1,188,13,1,44
"N00003584",117,2,0,1,80,11,0,23
"N00003585",123,0,0,2,84,5,0,32
"N00003586",133,0,1,3,93,7,0,29
"N00003587",141,0,0,2,82,10,2,45
"N00003588",170,1,1,0,106,6,4,52
"N00003589",177,1,1,0,118,8,1,48
"N00003590",171,0,2,3,96,7,4,59
"N00003591",163,1,0,1,98,10,2,51
"N00003592",123,0,1,1,83,6,1,31
"N00003593",171,1,0,2,95,5,2,66
"N00003594",323,1,0,1,242,7,1,71
"N00003595",130,1,7,0,80,3,1,38
"N00003596",118,1,0,0,77,6,1,33
"N00003597",156,1,0,2,111,6,2,34
"N00003598",129,0,0,0,99,2,0,28
"N00003599",152,1,0,2,125,0,0,24
"N00003600",137,1,0,0,99,1,2,34
"N00003601",134,0,3,0,106,0,0,25
"N00003602",144,1,0,1,115,0,3,24
"N00003603",124,1,0,3,97,1,1,21
"N00003604",154,0,0,7,113,5,1,28
"N00003605",133,0,0,0,105,15,2,11
"N00003606",118,0,0,0,75,2,0,41
"N00003607",174,0,0,0,148,0,1,25
"N00003608",170,1,0,0,127,5,1,36
"N00003609",127,0,1,2,98,5,1,20
"N00003610",122,0,0,11,90,4,0,17
"N00003611",119,2,2,5,90,3,0,17
"N00003612",142,0,0,0,92,5,2,43
"N00003613",161,1,1,0,95,12,1,51
"N00003614",152,3,0,0,81,6,3,59
"N00003615",128,0,0,0,81,9,2,36
"N00003616",125,0,1,1,83,5,2,33
"N00003617",125,1,0,0,105,2,0,17
"N00003618",138,2,0,0,84,9,3,40
"N00003619",136,2,0,3,82,11,3,35
"N00003620",168,1,3,3,127,2,0,32
"N00003621",146,0,1,1,97,5,0,42
"N00003622",166,1,0,0,100,5,4,56
"N00003623",112,1,0,0,73,4,2,32
"N00003624",228,0,3,1,143,10,2,69
"N00003625",156,2,0,0,100,18,0,36
"N00003626",141,1,5,1,95,2,3,34
"N00003627",147,0,3,0,118,8,0,18
"N00003628",151,0,5,1,115,5,0,25
"N00003629",105,1,0,5,74,4,0,21
"N00003630",276,7,5,43,167,9,0,45
"N00003631",99,1,0,3,76,12,2,5
"N00003632",134,0,7,9,86,6,0,26
"N00003633",117,0,0,1,102,9,0,5
"N00003634",136,1,1,2,107,7,0,18
"N00003635",113,0,2,0,76,4,0,31
"N00003636",124,0,3,0,81,5,2,33
"N00003637",140,0,0,0,106,2,2,30
"N00003638",166,2,1,0,120,2,0,41
"N00003639",130,0,9,2,93,0,0,26
"N00003640",133,0,1,0,85,16,4,27
"N00003641",168,3,3,0,109,2,1,50
"N00003642",139,3,4,0,90,6,0,36
"N00003643",132,1,4,0,63,17,1,46
"N00003644",126,0,4,0,85,5,0,32
"N00003645",203,3,7,23,109,19,1,41
"N00003646",179,0,5,1,126,7,0,40
"N00003647",258,2,4,1,172,14,1,64
"N00003648",157,3,4,0,93,6,1,50
"N00003649",143,1,2,0,71,10,1,58
"N00003650",154,6,9,0,92,4,0,43
"N00003651",123,1,0,0,77,8,0,37
"N00003652",218,8,3,2,133,8,2,62
"N00003653",137,2,2,3,89,3,3,35
"N00003654",101,0,1,0,74,6,1,19
"N00003655",113,1,0,4,81,8,0,19
"N00003656",185,0,1,0,154,1,2,27
"N00003657",165,1,33,12,90,4,0,25
"N00003658",188,3,1,1,113,13,1,56
"N00003659",145,4,3,2,92,12,0,32
"N00003660",147,3,1,2,97,13,2,29
"N00003661",161,0,0,7,134,3,3,14
"N00003662",110,0,0,7,81,4,0,18
"N00003663",106,0,1,7,74,0,0,24
"N00003664",194,0,0,0,166,1,4,23
"N00003665",177,1,1,1,120,10,0,44
"N00003666",183,0,0,4,118,14,6,41
"N00003667",138,2,1,0,85,7,2,41
"N00003668",146,2,5,2,98,5,0,34
"N00003669",144,1,1,0,105,2,2,33
"N00003670",135,3,2,0,86,7,1,36
"N00003671",117,1,0,0,69,23,1,23
"N00003672",118,0,0,2,78,5,0,33
"N00003673",107,2,1,1,65,5,0,33
"N00003674",141,6,3,2,102,3,3,22
"N00003675",125,4,3,2,83,10,1,22
"N00003676",132,1,4,3,106,3,0,15
"N00003677",125,0,2,4,97,5,1,16
"N00003678",144,0,0,2,120,6,0,16
"N00003679",132,1,2,17,93,3,2,14
"N00003680",123,0,1,25,84,2,0,11
"N00003681",185,1,19,14,135,4,1,11
"N00003682",144,2,1,21,100,6,7,7
"N00003683",156,2,0,1,97,7,1,48
"N00003684",124,2,0,0,100,3,0,19
"N00003685",131,0,0,2,110,4,1,14
"N00003686",137,0,1,1,87,26,1,21
"N00003687",161,1,1,6,106,8,1,38
"N00003688",149,2,0,5,112,6,0,24
"N00003689",138,1,1,11,81,19,1,24
"N00003690",172,1,0,4,111,3,2,51
"N00003691",141,0,0,0,96,1,3,41
"N00003692",143,1,0,0,105,2,3,32
"N00003693",149,1,0,0,105,9,3,31
"N00003694",156,0,1,1,102,6,6,40
"N00003695",147,0,4,1,106,4,0,32
"N00003696",144,0,1,0,90,7,1,45
"N00003697",135,0,2,1,80,1,4,47
"N00003698",208,1,4,1,159,3,0,40
"N00003699",134,0,0,18,92,1,0,23
"N00003700",134,2,1,0,96,4,1,30
"N00003701",177,0,2,0,120,8,2,45
"N00003702",239,1,1,0,199,3,0,35
"N00003703",185,0,0,0,146,1,1,37
"N00003704",152,0,10,0,107,2,1,32
"N00003705",170,2,15,1,129,3,2,18
"N00003706",193,1,0,0,153,4,3,32
"N00003707",157,2,1,0,110,5,2,37
"N00003708",164,0,2,0,115,4,1,42
"N00003709",143,0,4,0,121,1,1,16
"N00003710",161,0,1,3,125,7,2,23
"N00003711",165,0,1,0,117,9,0,38
"N00003712",147,1,0,0,108,2,3,33
"N00003713",157,1,1,1,88,14,1,51
"N00003714",157,4,0,27,117,0,1,8
"N00003715",122,1,0,0,80,14,3,24
"N00003716",150,3,1,7,98,8,0,33
"N00003717",144,2,1,24,102,2,2,11
"N00003718",487,2,2,1,391,11,2,78
"N00003719",150,0,3,0,116,0,0,31
"N00003720",143,0,8,0,101,3,0,31
"N00003721",170,0,0,1,123,8,3,35
