"Geography_Code","NM_1554_1_0","NM_1554_1_1","NM_1554_1_2","NM_1554_1_3","NM_1554_1_4","NM_1554_1_5","NM_1554_1_6","NM_1554_1_7","NM_1554_1_8","NM_1554_1_9"
"N00003176",156,0,0,2,7,30,55,41,14,7
"N00003177",237,0,7,9,39,90,39,34,12,7
"N00003178",117,0,2,3,11,39,27,17,8,10
"N00003179",242,1,11,34,12,72,53,24,18,17
"N00003180",107,0,1,4,6,63,18,8,3,4
"N00003181",118,0,0,3,6,39,23,21,15,11
"N00003182",103,0,0,1,1,34,11,15,17,24
"N00003183",147,0,0,6,6,52,56,13,8,6
"N00003184",123,0,1,4,23,54,28,6,5,2
"N00003185",97,0,2,5,8,64,8,7,0,3
"N00003186",125,0,6,5,20,81,11,2,0,0
"N00003187",146,0,4,7,40,36,33,8,12,6
"N00003188",192,0,1,8,6,40,34,41,36,26
"N00003189",118,0,0,4,4,23,32,18,17,20
"N00003190",123,0,1,5,5,17,29,16,23,27
"N00003191",121,1,0,9,12,47,24,9,9,10
"N00003192",154,1,4,10,14,61,33,18,4,9
"N00003193",142,0,2,3,13,33,29,20,13,29
"N00003194",148,0,1,4,10,54,32,16,6,25
"N00003195",182,0,4,4,7,40,48,31,23,25
"N00003196",149,1,0,3,4,61,35,21,15,9
"N00003197",128,0,0,7,4,45,32,20,7,13
"N00003198",110,0,0,1,0,51,32,16,3,7
"N00003199",149,0,0,3,9,19,25,29,28,36
"N00003200",138,0,1,4,11,29,22,25,25,21
"N00003201",152,0,0,3,6,30,42,28,21,22
"N00003202",145,0,0,6,5,39,39,22,17,17
"N00003203",129,0,0,4,7,37,25,26,15,15
"N00003204",193,0,4,9,28,109,23,10,5,5
"N00003205",174,0,2,5,17,49,33,38,18,12
"N00003206",119,0,0,6,3,29,26,12,21,22
"N00003207",140,0,1,2,13,22,24,24,21,33
"N00003208",138,0,2,6,14,49,29,24,8,6
"N00003209",514,0,5,13,80,200,109,48,41,18
"N00003210",103,1,2,2,8,45,26,10,4,5
"N00003211",118,1,2,30,8,58,11,4,2,2
"N00003212",141,0,1,12,21,58,27,13,5,4
"N00003213",102,0,0,12,14,42,26,5,1,2
"N00003214",103,1,3,16,28,35,13,6,0,1
"N00003215",118,0,6,4,39,56,11,2,0,0
"N00003216",135,0,1,3,11,38,30,14,19,19
"N00003217",118,0,2,4,6,20,16,16,19,35
"N00003218",144,0,0,3,3,23,30,26,22,37
"N00003219",120,0,0,1,11,36,20,19,11,22
"N00003220",135,0,0,7,17,69,17,14,4,7
"N00003221",116,0,1,0,2,16,33,27,19,18
"N00003222",131,1,0,1,19,29,27,33,13,8
"N00003223",129,1,1,21,21,61,15,6,2,1
"N00003224",108,0,0,5,3,52,27,12,6,3
"N00003225",122,0,0,2,2,18,31,29,27,13
"N00003226",110,0,0,3,4,14,11,25,20,33
"N00003227",101,0,0,6,14,26,14,11,11,19
"N00003228",138,0,4,7,8,36,41,24,10,8
"N00003229",111,1,3,16,32,28,19,6,4,2
"N00003230",126,2,4,43,25,33,14,2,2,1
"N00003231",71,0,7,23,15,9,8,4,2,3
"N00003232",154,0,0,1,9,26,39,22,28,29
"N00003233",146,0,3,8,28,32,26,18,14,17
"N00003234",179,0,1,7,16,55,40,25,20,15
"N00003235",175,0,0,7,12,32,42,29,25,28
"N00003236",155,0,0,6,13,83,26,16,4,7
"N00003237",334,0,0,4,10,93,97,53,39,38
"N00003238",169,0,2,5,13,22,31,25,44,27
"N00003239",144,0,1,3,5,25,26,26,28,30
"N00003240",149,0,1,3,6,8,20,18,23,70
"N00003241",129,0,0,3,9,11,15,22,18,51
"N00003242",116,0,0,2,6,14,16,23,24,31
"N00003243",150,0,0,0,6,20,21,23,20,60
"N00003244",122,0,1,1,5,17,21,18,18,41
"N00003245",164,0,1,2,8,23,17,28,26,59
"N00003246",286,0,1,2,18,67,64,52,29,53
"N00003247",280,0,2,6,25,68,57,40,39,43
"N00003248",137,0,0,0,11,52,28,21,11,14
"N00003249",148,0,0,10,9,68,31,11,16,3
"N00003250",128,0,0,0,2,37,50,24,10,5
"N00003251",116,0,1,2,5,47,43,9,6,3
"N00003252",133,0,0,8,8,95,13,3,4,2
"N00003253",123,0,0,8,7,49,32,19,5,3
"N00003254",113,0,0,3,5,35,41,10,11,8
"N00003255",111,0,0,3,5,41,21,12,21,8
"N00003256",142,0,0,0,2,23,29,34,25,29
"N00003257",112,0,0,2,1,5,12,26,35,31
"N00003258",178,0,1,2,7,9,29,51,34,45
"N00003259",121,0,0,0,1,30,29,39,16,6
"N00003260",127,0,0,1,2,34,38,17,21,14
"N00003261",126,0,1,1,0,6,10,21,38,49
"N00003262",137,0,0,2,5,16,17,28,20,49
"N00003263",135,0,0,1,8,13,21,17,17,58
"N00003264",140,0,0,0,5,19,16,21,23,56
"N00003265",135,1,0,1,4,13,16,30,21,49
"N00003266",132,0,1,3,5,11,15,23,20,54
"N00003267",135,0,0,1,3,11,20,19,25,56
"N00003268",119,0,0,1,8,20,16,17,25,32
"N00003269",129,0,1,3,9,17,18,18,22,41
"N00003270",127,1,0,3,9,12,17,17,20,48
"N00003271",228,0,4,8,93,86,26,4,7,0
"N00003272",236,0,28,12,41,56,58,30,11,0
"N00003273",264,0,1,1,5,75,76,48,33,25
"N00003274",117,0,4,0,44,37,20,7,3,2
"N00003275",95,0,2,5,36,35,9,6,1,1
"N00003276",245,0,0,19,22,109,51,29,12,3
"N00003277",180,0,2,9,17,70,40,23,14,5
"N00003278",183,0,0,23,24,90,32,7,5,2
"N00003279",96,0,3,8,12,51,13,5,2,2
"N00003280",329,0,2,37,20,53,58,47,64,48
"N00003281",127,0,0,2,11,34,27,16,14,23
"N00003282",835,1,8,68,85,360,169,76,38,30
"N00003283",122,1,2,30,22,29,24,5,4,5
"N00003284",135,0,7,16,24,52,25,5,4,2
"N00003285",115,0,4,2,33,51,22,2,0,1
"N00003286",123,0,1,5,38,53,20,6,0,0
"N00003287",118,0,1,4,5,38,56,11,3,0
"N00003288",123,0,0,2,25,31,47,7,7,4
"N00003289",135,0,1,4,7,15,42,27,18,21
"N00003290",177,0,2,5,17,41,21,17,28,46
"N00003291",270,0,1,1,9,31,57,66,47,58
"N00003292",123,0,0,3,3,47,40,20,5,5
"N00003293",109,0,2,2,12,10,20,28,15,20
"N00003294",115,1,1,10,13,67,13,4,6,0
"N00003295",274,0,5,15,64,142,20,18,4,6
"N00003296",133,2,11,18,22,56,18,4,1,1
"N00003297",128,0,1,11,21,79,8,4,4,0
"N00003298",202,0,3,8,70,83,20,8,3,7
"N00003299",205,0,3,10,47,100,14,25,4,2
"N00003300",105,4,10,21,15,45,6,1,0,3
"N00003301",111,0,2,3,15,53,22,12,3,1
"N00003302",155,0,5,7,28,90,18,5,0,2
"N00003303",122,0,1,6,27,60,22,2,1,3
"N00003304",116,0,5,8,40,50,10,1,0,2
"N00003305",160,0,3,24,26,77,22,3,2,3
"N00003306",193,0,3,1,23,55,46,46,14,5
"N00003307",211,0,1,13,15,80,46,23,20,13
"N00003308",988,2,14,39,151,364,193,123,65,37
"N00003309",114,0,1,13,6,62,22,9,0,1
"N00003310",126,0,0,5,6,83,25,3,2,2
"N00003311",393,0,1,13,54,160,95,39,19,12
"N00003312",134,0,0,5,2,59,36,23,5,4
"N00003313",709,3,10,62,346,142,82,37,13,14
"N00003314",293,0,7,27,27,34,101,65,25,7
"N00003315",90,0,0,0,7,21,31,18,7,6
"N00003316",155,1,2,3,19,52,29,20,15,14
"N00003317",133,0,0,3,12,37,33,11,15,22
"N00003318",315,0,0,5,3,34,50,47,44,132
"N00003319",122,0,0,1,6,14,30,23,25,23
"N00003320",110,0,0,0,5,24,10,9,19,43
"N00003321",143,0,0,4,12,16,32,19,26,34
"N00003322",142,0,0,2,6,17,29,24,24,40
"N00003323",151,0,0,2,10,19,27,26,19,48
"N00003324",140,0,0,3,12,40,43,22,14,6
"N00003325",153,0,0,3,12,24,28,31,22,33
"N00003326",261,1,4,12,29,118,55,19,6,17
"N00003327",154,0,1,1,12,31,33,22,25,29
"N00003328",117,0,1,12,53,23,11,5,2,10
"N00003329",139,0,0,5,13,22,30,21,9,39
"N00003330",137,0,1,2,11,22,37,19,20,25
"N00003331",167,0,1,0,17,21,27,19,27,55
"N00003332",136,0,1,0,2,16,29,23,19,46
"N00003333",125,0,6,15,10,19,13,8,13,41
"N00003334",119,0,0,0,6,12,15,27,29,30
"N00003335",107,2,1,2,23,29,15,7,11,17
"N00003336",133,0,0,0,10,16,16,23,22,46
"N00003337",144,2,7,12,50,39,22,10,0,2
"N00003338",115,0,3,7,42,36,21,4,1,1
"N00003339",186,1,8,47,33,20,22,21,19,15
"N00003340",132,0,4,46,23,24,16,10,5,4
"N00003341",113,0,1,4,44,14,8,16,13,13
"N00003342",129,0,0,3,8,32,49,22,8,7
"N00003343",126,0,5,13,20,53,30,3,1,1
"N00003344",139,0,2,13,38,28,31,8,13,6
"N00003345",99,0,1,1,2,10,23,33,18,11
"N00003346",127,0,1,1,3,9,27,36,29,21
"N00003347",137,0,1,2,4,12,36,48,23,11
"N00003348",160,0,0,1,5,14,22,36,36,46
"N00003349",341,1,5,10,11,75,70,75,41,53
"N00003350",177,1,1,1,7,23,36,22,33,53
"N00003351",143,2,0,10,11,37,33,10,21,19
"N00003352",155,0,0,1,5,37,57,30,13,12
"N00003353",131,0,1,3,3,38,21,33,19,13
"N00003354",153,0,0,3,8,29,21,23,30,39
"N00003355",145,0,1,5,5,24,23,23,26,38
"N00003356",219,0,1,3,12,94,55,22,18,14
"N00003357",120,0,1,0,8,20,27,17,21,26
"N00003358",147,0,0,5,5,19,26,26,22,44
"N00003359",132,0,0,3,9,18,32,23,22,25
"N00003360",109,0,2,16,35,44,10,1,0,1
"N00003361",140,1,5,3,33,42,32,17,4,3
"N00003362",128,0,0,1,4,24,25,21,27,26
"N00003363",297,2,4,32,14,124,85,19,12,5
"N00003364",139,1,0,2,3,21,27,47,22,16
"N00003365",176,0,1,3,16,13,8,34,47,54
"N00003366",123,0,0,2,36,22,25,16,15,7
"N00003367",139,0,1,1,5,56,43,14,15,4
"N00003368",135,0,2,4,67,38,16,3,5,0
"N00003369",149,3,11,35,32,31,16,14,2,5
"N00003370",129,0,3,8,18,65,27,4,3,1
"N00003371",159,1,16,39,32,27,33,5,5,1
"N00003372",139,0,0,7,11,47,65,5,2,2
"N00003373",129,0,0,12,27,60,24,5,0,1
"N00003374",129,1,2,11,26,52,21,9,5,2
"N00003375",127,1,0,15,45,35,28,1,1,1
"N00003376",130,1,1,8,31,46,32,8,1,2
"N00003377",110,0,0,6,36,48,17,3,0,0
"N00003378",124,1,0,5,52,23,23,16,4,0
"N00003379",124,0,2,5,22,61,23,6,4,1
"N00003380",145,0,4,6,24,84,19,7,0,1
"N00003381",138,0,0,6,13,89,22,4,2,2
"N00003382",127,1,2,43,18,50,5,2,1,5
"N00003383",125,0,0,3,6,55,49,6,2,4
"N00003384",153,0,0,4,5,20,49,31,18,26
"N00003385",164,0,2,8,14,17,25,29,20,49
"N00003386",146,0,0,7,10,67,22,25,11,4
"N00003387",128,0,0,0,5,6,14,20,31,52
"N00003388",164,0,1,12,25,37,22,16,18,33
"N00003389",140,1,0,0,6,6,15,39,36,37
"N00003390",151,0,2,9,32,34,27,18,20,9
"N00003391",176,0,0,15,12,70,42,22,6,9
"N00003392",146,0,1,1,6,16,20,14,27,61
"N00003393",146,0,0,1,7,28,25,22,27,36
"N00003394",135,0,0,1,1,5,15,25,29,59
"N00003395",167,0,19,24,24,38,21,17,8,16
"N00003396",163,0,1,0,1,19,31,30,31,50
"N00003397",109,1,21,15,14,18,24,14,1,1
"N00003398",119,1,0,1,3,25,38,34,11,6
"N00003399",129,0,2,5,15,10,27,41,17,12
"N00003400",139,0,1,2,12,30,34,24,17,19
"N00003401",121,0,1,1,4,28,26,30,22,9
"N00003402",144,1,5,9,17,57,40,7,7,1
"N00003403",114,2,3,34,15,33,14,6,6,1
"N00003404",133,4,19,23,25,33,23,2,1,3
"N00003405",144,4,1,23,19,43,30,17,4,3
"N00003406",165,0,4,8,55,58,30,8,1,1
"N00003407",242,1,5,8,21,120,45,28,9,5
"N00003408",197,0,6,39,23,51,35,18,11,14
"N00003409",155,0,20,20,16,35,52,7,4,1
"N00003410",238,0,2,11,19,105,51,33,11,6
"N00003411",107,0,2,0,9,69,21,3,1,2
"N00003412",132,0,3,12,40,57,15,4,1,0
"N00003413",132,0,1,14,28,69,14,3,1,2
"N00003414",128,0,0,2,10,58,21,15,9,13
"N00003415",132,0,4,4,24,69,21,5,3,2
"N00003416",121,0,1,2,23,77,9,5,1,3
"N00003417",119,0,2,5,42,39,24,4,2,1
"N00003418",132,0,2,23,33,58,10,3,3,0
"N00003419",124,0,0,2,4,36,48,16,8,10
"N00003420",125,0,0,6,17,88,8,1,4,1
"N00003421",113,0,0,8,5,76,14,9,1,0
"N00003422",256,1,6,55,46,48,40,21,15,24
"N00003423",249,3,24,54,38,78,35,9,5,3
"N00003424",129,0,3,6,21,54,39,4,2,0
"N00003425",95,0,0,10,28,37,17,2,1,0
"N00003426",350,3,20,61,93,73,37,15,21,27
"N00003427",140,0,2,6,23,77,18,6,7,1
"N00003428",129,0,3,4,32,68,12,5,2,3
"N00003429",127,0,1,7,26,67,22,3,0,1
"N00003430",103,0,3,4,15,52,20,5,2,2
"N00003431",132,0,2,10,23,75,17,3,1,1
"N00003432",139,0,4,5,35,52,22,11,1,9
"N00003433",116,0,0,1,14,44,44,9,1,3
"N00003434",114,0,1,6,21,43,23,11,5,4
"N00003435",101,0,1,1,6,55,23,10,3,2
"N00003436",122,1,0,2,3,29,58,20,5,4
"N00003437",131,0,0,1,3,39,35,20,14,19
"N00003438",134,0,1,0,6,38,37,22,17,13
"N00003439",124,0,0,1,3,46,33,27,12,2
"N00003440",125,0,0,1,2,27,38,30,17,10
"N00003441",131,0,0,2,3,41,54,18,10,3
"N00003442",114,0,0,14,10,44,33,12,0,1
"N00003443",252,0,1,0,10,72,69,46,31,23
"N00003444",144,0,1,3,3,23,27,19,27,41
"N00003445",165,0,1,1,0,48,32,35,21,27
"N00003446",144,0,0,1,1,34,38,21,20,29
"N00003447",123,1,1,6,50,37,15,12,1,0
"N00003448",180,0,0,2,7,33,22,31,28,57
"N00003449",144,0,0,1,9,18,20,24,26,46
"N00003450",129,0,0,1,6,16,24,23,19,40
"N00003451",222,0,1,3,3,76,54,30,32,23
"N00003452",153,0,0,2,6,34,21,21,31,38
"N00003453",123,0,0,2,4,58,48,4,3,4
"N00003454",127,1,0,0,9,43,37,17,13,7
"N00003455",122,0,0,1,7,29,48,17,12,8
"N00003456",105,0,0,4,6,54,28,10,1,2
"N00003457",123,0,2,2,37,51,16,10,4,1
"N00003458",125,0,0,1,4,47,42,14,11,6
"N00003459",114,0,1,1,15,54,20,15,7,1
"N00003460",152,0,0,3,4,63,42,21,9,10
"N00003461",130,1,10,8,8,19,39,17,10,18
"N00003462",133,0,0,1,1,12,19,37,42,21
"N00003463",168,0,0,2,7,27,19,29,25,59
"N00003464",147,0,0,1,6,50,20,21,23,26
"N00003465",117,0,2,4,30,45,23,8,4,1
"N00003466",119,0,0,1,10,54,20,7,8,19
"N00003467",220,0,7,7,18,42,28,27,27,64
"N00003468",123,0,0,2,8,82,18,8,3,2
"N00003469",136,0,0,7,11,52,29,12,10,15
"N00003470",133,0,2,1,11,25,16,28,24,26
"N00003471",112,0,1,2,19,46,16,14,7,7
"N00003472",128,0,0,1,8,49,25,15,10,20
"N00003473",129,1,0,11,10,47,10,20,16,14
"N00003474",166,0,1,2,12,19,20,40,34,38
"N00003475",376,0,1,3,31,54,59,52,67,109
"N00003476",263,0,0,3,10,63,49,46,37,55
"N00003477",220,0,21,34,16,50,47,26,15,11
"N00003478",294,0,0,0,10,21,66,70,67,60
"N00003479",286,0,1,3,9,53,32,76,51,61
"N00003480",117,1,2,6,45,51,8,2,1,1
"N00003481",70,0,1,12,13,7,16,7,8,6
"N00003482",122,0,0,12,25,54,19,6,4,2
"N00003483",161,1,6,7,51,65,23,2,3,3
"N00003484",123,0,3,8,14,83,12,1,0,2
"N00003485",114,0,1,6,7,74,21,4,0,1
"N00003486",143,0,2,7,36,68,24,3,3,0
"N00003487",153,0,2,19,60,46,18,5,2,1
"N00003488",121,0,2,24,18,52,22,0,1,2
"N00003489",302,1,4,26,69,176,20,3,1,2
"N00003490",97,1,3,8,29,30,10,10,4,2
"N00003491",249,1,13,37,81,89,19,4,3,2
"N00003492",117,0,2,4,7,73,21,9,1,0
"N00003493",245,0,6,9,56,139,21,11,2,1
"N00003494",261,0,3,9,20,82,83,23,26,15
"N00003495",138,0,2,3,6,22,30,34,29,12
"N00003496",207,0,2,9,40,107,28,11,5,5
"N00003497",216,2,8,31,75,47,45,6,1,1
"N00003498",119,0,2,14,38,13,41,9,1,1
"N00003499",104,1,1,5,13,16,56,9,2,1
"N00003500",130,0,0,2,24,47,36,14,2,5
"N00003501",122,0,3,3,38,55,17,2,2,2
"N00003502",131,1,17,23,67,11,7,2,2,1
"N00003503",143,0,3,23,17,63,25,7,3,2
"N00003504",128,0,1,2,8,46,55,14,1,1
"N00003505",101,1,5,27,25,12,27,1,1,2
"N00003506",169,0,11,20,35,74,18,7,3,1
"N00003507",107,1,4,21,17,35,13,8,6,2
"N00003508",119,0,4,4,21,59,20,8,2,1
"N00003509",119,0,1,1,4,23,66,18,6,0
"N00003510",120,0,0,10,2,57,35,10,2,4
"N00003511",99,0,2,2,7,30,52,4,2,0
"N00003512",120,2,2,15,14,42,32,8,2,3
"N00003513",218,0,2,11,29,80,70,24,2,0
"N00003514",241,0,1,28,26,135,39,8,2,2
"N00003515",92,0,0,9,9,56,14,4,0,0
"N00003516",126,0,4,16,27,64,7,5,1,2
"N00003517",246,1,6,29,30,131,42,5,1,1
"N00003518",116,0,0,15,16,65,15,2,3,0
"N00003519",87,0,3,9,13,48,12,1,0,1
"N00003520",123,3,2,37,10,59,8,2,1,1
"N00003521",120,0,0,1,4,27,57,13,13,5
"N00003522",146,0,3,9,24,23,21,20,9,37
"N00003523",146,0,0,6,3,10,20,32,21,54
"N00003524",449,0,3,3,12,84,92,96,84,75
"N00003525",134,0,0,1,3,42,49,18,12,9
"N00003526",130,1,0,7,7,21,41,22,16,15
"N00003527",159,0,1,4,11,31,36,26,21,29
"N00003528",280,1,1,6,18,42,49,41,53,69
"N00003529",136,0,2,4,6,29,34,24,16,21
"N00003530",138,0,0,5,7,23,34,21,23,25
"N00003531",125,0,1,3,7,21,35,25,18,15
"N00003532",143,0,1,3,11,17,27,23,27,34
"N00003533",196,1,0,0,8,59,70,20,20,18
"N00003534",109,0,5,4,9,30,38,12,6,5
"N00003535",141,0,3,3,7,19,22,23,23,41
"N00003536",149,0,0,6,10,30,34,20,29,20
"N00003537",119,0,2,7,22,43,33,6,3,3
"N00003538",156,0,1,2,14,35,40,34,12,18
"N00003539",113,0,1,1,3,47,39,12,4,6
"N00003540",109,0,3,9,16,39,19,7,10,6
"N00003541",115,0,0,1,20,34,29,15,9,7
"N00003542",108,2,3,7,10,55,24,4,1,2
"N00003543",192,0,4,6,9,34,43,44,20,32
"N00003544",121,0,0,5,13,36,25,14,15,13
"N00003545",138,0,1,6,5,24,29,25,16,32
"N00003546",123,0,0,2,10,36,40,12,7,16
"N00003547",230,0,1,8,10,43,58,58,32,20
"N00003548",631,3,17,25,53,188,118,84,71,72
"N00003549",157,0,0,2,10,25,38,25,27,30
"N00003550",145,0,0,1,2,7,24,27,13,71
"N00003551",169,0,3,4,15,31,23,25,23,45
"N00003552",178,0,1,10,11,49,59,23,15,10
"N00003553",119,0,0,1,3,20,44,14,14,23
"N00003554",91,0,0,4,38,28,13,3,0,5
"N00003555",157,0,7,27,14,69,23,10,2,5
"N00003556",270,3,6,16,40,130,48,15,6,6
"N00003557",122,3,5,22,28,46,11,4,1,2
"N00003558",154,0,2,3,6,23,32,24,30,34
"N00003559",184,0,0,0,15,52,36,37,23,21
"N00003560",157,0,0,0,7,27,33,29,26,35
"N00003561",134,0,1,4,9,19,23,23,19,36
"N00003562",135,0,0,3,6,31,15,21,30,29
"N00003563",150,0,0,1,17,38,31,23,17,23
"N00003564",127,0,0,1,6,33,34,17,10,26
"N00003565",143,0,0,1,3,17,26,31,28,37
"N00003566",165,0,0,3,9,22,37,26,36,32
"N00003567",155,1,1,5,8,30,32,37,21,20
"N00003568",134,0,3,3,6,23,19,26,19,35
"N00003569",147,0,1,3,8,21,32,29,25,28
"N00003570",153,0,2,2,7,28,35,27,31,21
"N00003571",111,0,2,8,11,26,25,17,11,11
"N00003572",154,0,1,3,10,14,28,24,37,37
"N00003573",134,1,0,1,8,17,21,21,26,39
"N00003574",152,0,1,2,10,32,18,21,23,45
"N00003575",147,0,2,6,13,20,22,30,32,22
"N00003576",153,0,2,0,12,16,35,35,23,30
"N00003577",139,0,1,3,9,39,45,20,13,9
"N00003578",157,0,1,2,2,14,38,37,32,31
"N00003579",150,0,2,3,12,20,28,31,26,28
"N00003580",128,0,0,0,2,30,31,20,21,24
"N00003581",232,0,1,13,17,96,49,34,14,8
"N00003582",199,0,1,9,28,47,49,21,27,17
"N00003583",252,0,4,9,28,101,49,27,11,23
"N00003584",117,0,2,7,22,50,23,8,1,4
"N00003585",123,0,2,5,20,47,21,15,5,8
"N00003586",133,1,3,6,41,35,24,16,3,4
"N00003587",141,0,1,2,9,16,33,29,25,26
"N00003588",170,0,1,1,8,16,33,45,28,38
"N00003589",177,0,2,6,15,34,36,27,18,39
"N00003590",171,0,1,3,6,15,40,38,30,38
"N00003591",163,0,1,3,11,21,35,23,29,40
"N00003592",123,0,0,4,11,37,30,12,16,13
"N00003593",171,0,1,5,8,27,38,34,25,33
"N00003594",323,0,3,11,24,98,91,35,26,35
"N00003595",130,0,3,2,8,23,47,21,10,16
"N00003596",118,0,1,1,16,20,27,16,15,22
"N00003597",156,0,0,4,9,24,26,25,22,46
"N00003598",129,0,0,4,1,43,25,14,18,24
"N00003599",152,0,0,6,4,65,44,17,11,5
"N00003600",137,0,2,3,19,91,21,0,1,0
"N00003601",134,0,1,2,6,66,30,6,12,11
"N00003602",144,0,3,6,13,75,23,12,10,2
"N00003603",124,0,2,2,6,50,23,12,16,13
"N00003604",154,1,0,5,18,64,34,13,14,5
"N00003605",133,0,4,7,30,62,21,6,1,2
"N00003606",118,0,1,3,3,25,47,19,12,8
"N00003607",174,0,0,5,3,27,35,32,39,33
"N00003608",170,0,1,4,8,51,48,21,28,9
"N00003609",127,0,1,5,13,69,23,8,3,5
"N00003610",122,2,1,7,23,36,36,13,3,1
"N00003611",119,1,12,18,12,30,30,10,4,2
"N00003612",142,0,1,3,5,27,25,24,26,31
"N00003613",161,0,5,6,19,37,30,21,22,21
"N00003614",152,0,1,4,8,29,18,34,24,34
"N00003615",128,0,0,7,16,37,34,13,7,14
"N00003616",125,0,3,1,8,23,33,18,14,25
"N00003617",125,1,3,2,18,54,25,8,8,6
"N00003618",138,0,2,1,6,20,25,24,22,38
"N00003619",136,1,0,2,13,29,43,14,13,21
"N00003620",168,0,0,6,9,42,53,21,21,16
"N00003621",146,1,0,3,8,24,44,17,29,20
"N00003622",166,0,1,4,10,25,33,32,33,28
"N00003623",112,0,2,6,23,45,18,11,2,5
"N00003624",228,0,0,8,15,58,43,33,27,44
"N00003625",156,1,1,16,17,63,25,14,9,10
"N00003626",141,0,0,6,8,40,23,15,16,33
"N00003627",147,0,4,5,25,77,28,4,2,2
"N00003628",151,0,1,6,22,54,39,14,8,7
"N00003629",105,0,4,6,6,15,14,25,12,23
"N00003630",276,1,8,39,26,63,40,24,27,48
"N00003631",99,2,4,11,11,48,14,5,2,2
"N00003632",134,1,1,11,26,31,16,17,18,13
"N00003633",117,1,4,22,18,54,13,3,1,1
"N00003634",136,0,2,2,34,46,14,9,23,6
"N00003635",113,0,0,2,4,34,35,15,14,9
"N00003636",124,0,0,3,11,15,26,15,26,28
"N00003637",140,0,0,2,4,17,34,27,26,30
"N00003638",166,0,1,8,5,33,32,39,31,17
"N00003639",130,0,0,4,10,26,24,30,13,23
"N00003640",133,2,0,8,20,68,18,8,6,3
"N00003641",168,0,1,1,18,21,36,39,23,29
"N00003642",139,0,3,7,16,38,33,11,14,17
"N00003643",132,2,1,4,20,25,38,16,12,14
"N00003644",126,0,4,4,5,31,39,16,14,13
"N00003645",203,3,9,19,21,60,39,26,8,18
"N00003646",179,1,0,6,13,33,28,33,33,32
"N00003647",258,0,2,6,32,91,65,32,21,9
"N00003648",157,0,1,4,8,32,37,30,18,27
"N00003649",143,0,0,2,9,30,37,31,18,16
"N00003650",154,0,0,8,15,26,34,24,17,30
"N00003651",123,0,1,10,9,34,43,14,8,4
"N00003652",218,1,5,2,19,31,44,43,38,35
"N00003653",137,2,1,6,11,30,29,13,21,24
"N00003654",101,0,0,5,8,60,22,1,1,4
"N00003655",113,0,2,23,31,19,18,14,3,3
"N00003656",185,0,0,4,1,49,84,21,14,12
"N00003657",165,0,4,17,25,49,40,21,6,3
"N00003658",188,1,0,5,14,49,33,27,20,39
"N00003659",145,2,4,10,16,43,32,15,13,10
"N00003660",147,3,7,7,2,43,33,17,24,11
"N00003661",161,2,3,11,23,46,32,28,11,5
"N00003662",110,1,3,20,20,42,14,5,2,3
"N00003663",106,0,3,7,14,37,33,5,3,4
"N00003664",194,0,1,4,7,60,47,28,28,19
"N00003665",177,0,2,7,20,36,46,22,18,26
"N00003666",183,0,3,15,13,51,47,24,14,16
"N00003667",138,0,1,6,16,28,26,17,17,27
"N00003668",146,0,0,4,19,36,28,20,12,27
"N00003669",144,0,1,5,13,44,26,18,13,24
"N00003670",135,0,5,3,16,28,37,17,13,16
"N00003671",117,0,2,7,15,43,32,12,4,2
"N00003672",118,0,0,5,11,39,33,18,6,6
"N00003673",107,0,0,4,20,23,29,19,5,7
"N00003674",141,0,0,2,6,30,52,25,7,19
"N00003675",125,0,1,8,25,47,20,13,3,8
"N00003676",132,0,1,7,19,75,17,7,2,4
"N00003677",125,0,5,7,23,73,13,1,2,1
"N00003678",144,0,0,9,12,78,37,4,3,1
"N00003679",132,1,2,11,25,51,32,7,2,1
"N00003680",123,0,3,27,24,43,18,4,2,2
"N00003681",185,1,8,26,64,50,24,7,3,2
"N00003682",144,4,33,42,26,31,4,1,1,2
"N00003683",156,0,3,3,37,52,32,10,11,8
"N00003684",124,0,3,2,26,55,17,15,3,3
"N00003685",131,0,3,11,11,32,40,15,13,6
"N00003686",137,0,2,13,20,49,30,6,12,5
"N00003687",161,0,3,0,17,37,39,25,26,14
"N00003688",149,3,2,7,46,50,20,11,9,1
"N00003689",138,1,7,16,35,54,22,0,2,1
"N00003690",172,0,2,2,11,42,39,24,22,30
"N00003691",141,0,1,3,8,19,24,27,23,36
"N00003692",143,0,0,4,12,29,26,24,15,33
"N00003693",149,1,1,4,12,54,24,25,17,11
"N00003694",156,0,2,2,9,8,30,30,28,47
"N00003695",147,1,1,4,2,58,25,19,10,27
"N00003696",144,0,4,6,12,22,30,19,23,28
"N00003697",135,0,0,4,10,43,28,16,13,21
"N00003698",208,0,1,7,14,46,43,43,27,27
"N00003699",134,0,1,7,16,13,28,23,19,27
"N00003700",134,0,1,3,11,40,23,15,14,27
"N00003701",177,3,2,2,5,18,43,33,34,37
"N00003702",239,0,4,3,3,9,31,59,50,80
"N00003703",185,0,1,4,5,27,51,41,29,27
"N00003704",152,0,3,9,16,26,40,21,23,14
"N00003705",170,1,2,10,19,53,45,14,16,10
"N00003706",193,0,0,13,18,55,44,34,12,17
"N00003707",157,0,1,1,5,18,39,39,23,31
"N00003708",164,0,0,5,10,28,40,29,19,33
"N00003709",143,0,2,4,15,53,34,16,15,4
