"Geography_Code","NM_1518_1_0","NM_1518_1_1","NM_1518_1_2","NM_1518_1_3","NM_1518_1_4","NM_1518_1_5","NM_1518_1_6","NM_1518_1_7","NM_1518_1_8","NM_1518_1_9"
"N00002796",241,8,35,15,23,68,28,17,25,22
"N00002797",294,18,61,14,32,74,31,15,20,29
"N00002798",205,9,40,17,16,59,18,11,23,12
"N00002799",141,8,15,8,14,27,21,5,21,22
"N00002800",205,7,36,20,27,50,24,4,14,23
"N00002801",249,26,52,16,24,49,22,11,28,21
"N00002802",236,15,29,15,28,55,16,23,25,30
"N00002803",236,12,41,22,18,62,18,20,25,18
"N00002804",149,14,16,11,6,34,17,15,16,20
"N00002805",149,9,12,12,14,25,20,10,26,21
"N00002806",239,17,39,11,29,62,18,21,28,14
"N00002807",196,22,34,9,16,55,17,13,12,18
"N00002808",230,18,46,16,26,56,15,17,20,16
"N00002809",219,8,50,20,19,60,26,3,17,16
"N00002810",131,8,28,8,9,25,17,5,11,20
"N00002811",158,22,37,8,10,30,14,4,18,15
"N00002812",167,6,33,10,15,41,18,11,19,14
"N00002813",165,13,19,11,17,42,20,9,27,7
"N00002814",181,7,30,5,14,20,15,16,44,30
"N00002815",114,5,7,4,9,17,12,9,23,28
"N00002816",165,13,13,6,16,21,14,12,35,35
"N00002817",293,17,45,14,19,42,27,23,68,38
"N00002818",193,2,11,7,11,45,12,18,43,44
"N00002819",194,6,7,6,18,29,13,22,52,41
"N00002820",306,31,46,20,26,81,23,17,31,31
"N00002821",232,16,43,17,28,57,16,9,29,17
"N00002822",172,13,17,11,23,33,19,13,28,15
"N00002823",201,12,20,9,14,40,18,24,33,31
"N00002824",166,14,20,11,16,40,15,15,18,17
"N00002825",323,26,60,26,41,77,24,18,33,18
"N00002826",214,12,42,11,19,60,25,11,24,10
"N00002827",173,18,20,12,19,42,15,13,20,14
"N00002828",152,11,17,7,18,26,29,19,10,15
"N00002829",238,18,31,12,26,72,24,12,18,25
"N00002830",229,11,30,12,14,71,28,20,21,22
"N00002831",220,17,42,12,21,63,15,17,18,15
"N00002832",198,14,37,13,23,33,20,14,26,18
"N00002833",192,16,39,9,17,35,15,22,24,15
"N00002834",262,31,55,23,28,59,20,14,19,13
"N00002835",240,19,30,22,20,65,20,20,25,19
"N00002836",200,16,35,12,27,40,13,18,18,21
"N00002837",153,12,21,9,18,28,12,17,14,22
"N00002838",210,9,37,13,22,55,18,14,27,15
"N00002839",184,11,29,11,11,50,22,6,29,15
"N00002840",627,40,110,30,49,162,75,39,67,55
"N00002841",198,17,43,21,18,35,20,16,14,14
"N00002842",237,12,45,15,19,60,22,19,25,20
"N00002843",146,13,24,7,21,30,11,12,13,15
"N00002844",135,7,19,13,14,23,19,15,15,10
"N00002845",92,10,18,5,5,17,11,6,11,9
"N00002846",226,18,23,17,24,56,25,12,31,20
"N00002847",294,20,60,32,40,58,23,20,30,11
"N00002848",478,26,65,35,51,88,62,37,50,64
"N00002849",54,1,7,3,1,11,11,5,9,6
"N00002850",81,3,9,4,8,13,10,9,14,11
"N00002851",129,4,14,5,13,28,15,12,19,19
"N00002852",126,8,7,8,4,27,20,16,15,21
"N00002853",370,31,61,17,37,71,34,23,37,59
"N00002854",203,15,51,14,21,37,16,11,19,19
"N00002855",225,14,35,13,24,52,18,16,34,19
"N00002856",119,8,21,5,16,24,4,9,8,24
"N00002857",235,21,44,14,24,52,21,16,22,21
"N00002858",240,7,14,12,9,39,12,14,80,53
"N00002859",289,18,36,14,26,26,24,23,71,51
"N00002860",180,11,15,7,22,28,10,11,43,33
"N00002861",214,10,23,7,15,31,18,10,55,45
"N00002862",133,6,16,7,13,22,9,11,25,24
"N00002863",167,15,15,14,21,26,15,12,31,18
"N00002864",170,8,37,14,16,23,14,11,27,20
"N00002865",293,26,62,26,34,72,21,13,16,23
"N00002866",231,31,37,18,24,60,18,17,6,20
"N00002867",265,22,56,19,37,49,25,21,19,17
"N00002868",191,18,36,19,22,31,25,5,16,19
"N00002869",177,8,30,17,12,40,17,13,20,20
"N00002870",223,15,43,15,23,37,19,17,27,27
"N00002871",337,16,30,24,23,53,28,29,75,59
"N00002872",117,2,14,9,8,18,7,9,17,33
"N00002873",114,7,7,7,13,21,10,9,27,13
"N00002874",110,3,6,8,4,19,11,10,29,20
"N00002875",502,39,59,44,48,103,57,38,67,47
"N00002876",273,26,37,11,19,67,29,19,38,27
"N00002877",119,7,10,4,10,18,7,7,32,24
"N00002878",78,3,9,2,5,2,6,5,35,11
"N00002879",206,30,35,15,16,48,19,11,17,15
"N00002880",206,22,30,12,23,43,15,13,25,23
"N00002881",271,23,49,26,34,32,24,15,35,33
"N00002882",180,8,17,15,19,35,17,20,28,21
"N00002883",200,22,34,17,23,37,16,14,26,11
"N00002884",242,21,42,18,25,51,29,18,27,11
"N00002885",273,11,37,14,25,44,30,10,62,40
"N00002886",444,36,70,28,23,60,21,19,106,81
"N00002887",323,24,38,32,47,42,27,20,67,26
"N00002888",199,17,57,18,19,29,11,23,11,14
"N00002889",136,10,28,5,10,14,12,11,22,24
"N00002890",184,20,36,18,15,36,15,12,24,8
"N00002891",325,35,75,30,24,38,17,21,48,37
"N00002892",238,25,62,14,19,42,14,11,33,18
"N00002893",124,13,12,10,10,21,13,12,17,16
"N00002894",154,10,18,11,18,20,15,13,28,21
"N00002895",234,17,58,15,17,39,13,19,33,23
"N00002896",150,17,40,9,13,27,8,8,12,16
"N00002897",449,51,78,41,51,59,22,39,68,40
"N00002898",151,14,28,16,20,15,9,12,23,14
"N00002899",136,7,13,8,16,27,8,11,21,25
"N00002900",131,10,12,10,13,21,9,14,20,22
"N00002901",106,8,12,6,13,18,9,11,12,17
"N00002902",132,6,20,5,11,23,8,12,26,21
"N00002903",338,12,28,15,22,53,28,18,105,57
"N00002904",187,15,35,11,25,23,17,15,20,26
"N00002905",175,18,33,18,23,19,13,16,19,16
"N00002906",170,16,27,13,22,18,17,20,24,13
"N00002907",272,21,52,19,27,66,29,15,30,13
"N00002908",176,7,32,14,19,39,24,10,14,17
"N00002909",266,23,41,18,30,61,21,17,36,19
"N00002910",308,32,52,21,26,74,31,22,31,19
"N00002911",330,31,81,21,38,68,27,25,22,17
"N00002912",164,19,30,5,14,33,13,19,16,15
"N00002913",146,10,15,12,24,27,16,12,20,10
"N00002914",621,55,75,48,96,119,51,68,52,57
"N00002915",87,8,11,4,11,19,13,7,8,6
"N00002916",221,17,32,22,40,39,23,21,13,14
"N00002917",124,12,25,6,12,28,15,6,7,13
"N00002918",158,13,25,7,6,48,23,11,11,14
"N00002919",171,15,33,9,23,40,13,13,11,14
"N00002920",132,16,22,13,16,19,13,11,13,9
"N00002921",151,12,22,9,13,48,17,6,16,8
"N00002922",204,10,37,12,23,51,16,8,27,20
"N00002923",154,5,20,10,18,44,14,9,21,13
"N00002924",142,9,28,11,7,31,14,19,5,18
"N00002925",140,15,31,7,18,29,12,6,9,13
"N00002926",134,14,16,10,20,21,15,20,8,10
"N00002927",174,10,18,9,18,39,21,18,22,19
"N00002928",162,8,23,15,25,46,16,9,12,8
"N00002929",311,27,50,20,29,68,31,32,25,29
"N00002930",187,14,19,14,18,36,26,13,23,24
"N00002931",310,36,57,19,32,46,31,37,26,26
"N00002932",167,23,29,13,14,39,17,8,14,10
"N00002933",259,13,38,23,27,48,23,40,21,26
"N00002934",191,12,19,9,21,57,15,17,20,21
"N00002935",196,10,21,10,24,52,22,27,18,12
"N00002936",192,17,30,15,20,41,11,27,18,13
"N00002937",207,10,23,15,23,46,22,25,20,23
"N00002938",211,10,31,16,24,52,29,18,15,16
"N00002939",202,19,34,11,18,64,16,14,14,12
"N00002940",175,3,25,7,18,50,14,11,28,19
"N00002941",124,7,14,3,12,28,18,11,13,18
"N00002942",189,19,24,11,18,50,12,11,25,19
"N00002943",169,13,28,15,17,20,17,26,14,19
"N00002944",283,21,45,17,27,30,30,46,40,27
"N00002945",168,15,32,9,16,17,16,25,10,28
"N00002946",118,5,11,7,12,13,14,25,11,20
"N00002947",149,8,16,14,11,20,18,22,23,17
"N00002948",186,23,38,8,27,23,20,25,9,13
"N00002949",183,13,35,16,23,22,21,22,12,19
"N00002950",197,26,46,15,31,14,23,19,10,13
"N00002951",110,14,17,10,9,12,9,12,10,17
"N00002952",162,15,47,9,21,19,18,17,6,10
"N00002953",107,5,10,6,14,15,10,14,13,20
"N00002954",300,38,70,21,28,45,31,26,13,28
"N00002955",223,17,52,20,23,61,13,19,9,9
"N00002956",173,13,18,7,15,46,27,15,14,18
"N00002957",131,11,24,6,7,29,15,13,6,20
"N00002958",209,16,35,10,24,54,21,14,17,18
"N00002959",255,26,46,16,37,49,18,18,22,23
"N00002960",192,16,24,9,18,50,19,9,27,20
"N00002961",168,7,31,6,16,48,16,11,24,9
"N00002962",176,9,29,6,20,27,13,20,32,20
"N00002963",177,8,29,9,16,36,15,10,29,25
"N00002964",170,12,21,12,23,35,13,13,18,23
"N00002965",155,6,22,8,10,38,20,9,21,21
"N00002966",257,19,26,15,31,66,34,13,40,13
"N00002967",103,3,5,5,11,13,9,24,6,27
"N00002968",117,4,12,3,15,22,7,15,11,28
"N00002969",72,1,9,1,6,12,5,10,10,18
"N00002970",91,2,12,6,9,14,6,19,6,17
"N00002971",120,6,17,9,8,11,7,24,12,26
"N00002972",99,4,4,3,11,22,7,16,16,16
"N00002973",184,9,19,11,19,58,16,11,20,21
"N00002974",139,8,22,12,12,31,12,9,21,12
"N00002975",241,20,34,16,20,52,26,20,31,22
"N00002976",105,10,6,3,9,24,12,8,21,12
"N00002977",156,12,22,21,17,25,17,10,21,11
"N00002978",210,15,27,13,22,45,18,25,24,21
"N00002979",147,6,15,3,8,20,18,24,20,33
"N00002980",176,15,46,12,26,21,15,18,11,12
"N00002981",98,6,21,8,5,10,9,18,13,8
"N00002982",221,18,36,18,31,21,19,35,18,25
"N00002983",140,13,24,13,14,16,16,18,14,12
"N00002984",70,1,1,1,5,12,7,18,6,19
"N00002985",58,2,7,4,2,8,7,10,3,15
"N00002986",148,7,18,9,13,14,16,28,16,27
"N00002987",207,7,32,16,28,43,24,16,25,16
"N00002988",194,13,20,12,18,47,25,13,24,22
"N00002989",221,11,23,21,23,61,16,20,23,23
"N00002990",184,14,25,10,18,47,30,14,12,14
"N00002991",169,8,26,8,15,45,17,16,15,19
"N00002992",216,16,34,11,19,54,24,19,20,19
"N00002993",72,8,4,5,7,12,5,13,9,9
"N00002994",301,22,48,20,36,59,36,28,22,30
"N00002995",292,34,55,33,30,30,25,31,22,32
"N00002996",68,4,8,9,5,5,10,11,4,12
"N00002997",108,8,18,9,9,19,14,10,12,9
"N00002998",93,5,8,6,9,21,10,16,9,9
"N00002999",97,11,6,6,5,19,15,9,11,15
"N00003000",201,6,27,10,13,51,25,22,22,25
"N00003001",112,13,8,1,11,33,19,7,11,9
"N00003002",336,25,35,23,40,60,45,26,37,45
"N00003003",624,62,80,41,94,84,75,67,62,59
"N00003004",114,8,13,6,14,21,19,7,14,12
"N00003005",223,19,32,17,30,44,24,14,20,23
"N00003006",212,18,40,18,27,32,18,23,12,24
"N00003007",239,25,34,12,31,54,25,22,18,18
"N00003008",294,10,39,14,35,66,32,33,23,42
"N00003009",245,20,44,16,27,49,17,25,21,26
"N00003010",189,12,27,16,34,21,14,23,20,22
"N00003011",153,9,15,9,26,23,16,21,13,21
"N00003012",207,17,19,13,30,41,28,21,16,22
"N00003013",182,13,23,10,34,40,18,12,20,12
"N00003014",182,14,32,8,17,41,18,19,14,19
"N00003015",192,13,25,12,27,48,17,12,25,13
"N00003016",138,21,27,9,14,26,10,14,8,9
"N00003017",186,25,17,25,17,20,14,27,22,19
"N00003018",99,8,11,6,8,12,11,15,13,15
"N00003019",196,6,9,3,12,33,26,31,41,35
"N00003020",176,13,19,14,19,36,17,16,22,20
"N00003021",164,11,15,12,16,21,22,17,29,21
"N00003022",99,6,14,8,10,15,15,4,16,11
"N00003023",85,1,5,7,6,15,13,6,15,17
"N00003024",181,21,28,13,15,22,19,13,25,25
"N00003025",159,15,16,12,23,31,16,17,17,12
"N00003026",275,21,34,17,25,59,26,30,38,25
"N00003027",206,20,22,8,18,55,19,13,25,26
"N00003028",233,11,33,11,28,70,19,23,16,22
"N00003029",265,29,50,18,39,52,19,24,20,14
"N00003030",142,6,11,12,12,27,19,23,12,20
"N00003031",234,23,31,10,19,46,34,24,20,27
"N00003032",147,17,27,11,14,32,13,5,12,16
"N00003033",206,8,33,10,15,45,24,20,34,17
"N00003034",73,3,7,5,4,14,11,12,4,13
"N00003035",128,4,8,8,9,24,12,22,21,20
"N00003036",130,12,19,8,8,17,9,17,21,19
"N00003037",149,9,12,7,20,24,22,18,16,21
"N00003038",149,16,18,11,16,39,10,11,16,12
"N00003039",115,8,14,9,15,13,14,17,10,15
"N00003040",189,18,32,16,15,22,14,23,11,38
"N00003041",203,10,29,9,12,38,24,24,15,42
"N00003042",107,6,10,12,9,11,14,16,8,21
"N00003043",86,8,5,4,5,9,9,19,7,20
"N00003044",168,8,33,11,16,22,19,30,16,13
"N00003045",391,32,93,33,52,46,39,42,21,33
"N00003046",186,20,37,15,29,20,18,18,12,17
"N00003047",199,11,16,7,20,63,25,10,23,24
"N00003048",191,11,26,12,25,49,21,12,15,20
"N00003049",143,10,22,4,14,35,11,15,16,16
"N00003050",159,7,25,9,7,38,24,14,23,12
"N00003051",160,6,20,11,17,47,16,9,16,18
"N00003052",119,5,11,7,10,28,19,4,18,17
"N00003053",113,14,25,9,11,11,13,10,7,13
"N00003054",149,19,32,14,17,24,16,15,4,8
"N00003055",171,16,36,10,20,15,16,26,19,13
"N00003056",158,15,21,16,22,19,18,25,9,13
"N00003057",101,4,1,4,11,16,12,29,9,15
"N00003058",137,10,16,7,11,27,13,23,6,24
"N00003059",168,20,22,9,15,15,18,34,16,19
"N00003060",108,7,8,5,12,8,14,22,14,18
"N00003061",226,30,39,20,22,50,15,20,13,17
"N00003062",220,21,35,12,24,63,13,17,21,14
"N00003063",246,19,36,19,25,63,19,23,21,21
"N00003064",185,14,23,11,31,38,18,8,25,17
"N00003065",115,9,8,7,12,19,14,11,13,22
"N00003066",195,12,26,15,18,47,21,17,15,24
"N00003067",125,15,23,10,18,17,9,9,10,14
"N00003068",80,8,6,5,7,11,11,8,5,19
"N00003069",84,3,1,2,9,15,13,11,13,17
"N00003070",93,8,9,6,9,12,10,9,13,17
"N00003071",85,4,6,9,9,12,7,8,9,21
"N00003072",84,7,8,2,13,13,7,10,8,16
"N00003073",213,27,29,20,34,36,14,25,14,14
"N00003074",260,21,23,27,36,50,28,18,28,29
"N00003075",131,15,19,16,12,27,13,11,8,10
"N00003076",259,18,44,27,41,42,29,17,22,19
"N00003077",190,14,25,13,41,28,12,16,17,24
"N00003078",290,25,50,34,43,43,28,21,20,26
"N00003079",112,2,4,8,20,18,16,12,14,18
"N00003080",85,3,3,2,9,14,17,6,14,17
"N00003081",42,1,0,4,6,4,4,9,6,8
"N00003082",85,4,3,8,7,8,10,14,14,17
"N00003083",87,4,5,5,13,16,11,8,7,18
"N00003084",143,11,8,6,19,17,21,14,20,27
"N00003085",104,3,2,6,18,8,14,9,18,26
"N00003086",114,6,4,5,18,14,15,11,15,26
"N00003087",165,12,24,15,37,16,17,13,15,16
"N00003088",33,0,6,1,5,4,4,4,2,7
"N00003089",141,7,16,13,27,17,13,16,14,18
"N00003090",180,17,17,25,25,27,19,13,14,23
"N00003091",232,25,38,18,42,22,27,19,25,16
"N00003092",95,5,10,6,17,11,18,5,9,14
"N00003093",232,20,60,33,32,36,16,12,9,14
"N00003094",122,12,35,20,16,11,9,8,7,4
"N00003095",116,16,32,10,22,12,7,6,5,6
"N00003096",138,17,35,15,16,20,7,10,10,8
"N00003097",274,34,71,22,54,30,26,14,8,15
"N00003098",297,16,26,13,33,64,56,20,30,39
"N00003099",113,8,12,15,12,26,12,6,14,8
"N00003100",157,17,13,2,19,45,20,10,11,20
"N00003101",118,10,7,4,14,20,17,6,16,24
"N00003102",166,7,21,18,19,38,17,9,19,18
"N00003103",127,11,19,17,17,15,11,16,4,17
"N00003104",99,3,8,5,10,12,10,15,11,25
"N00003105",115,4,7,12,20,21,5,10,12,24
"N00003106",65,5,4,2,8,5,7,7,9,18
"N00003107",73,1,7,6,8,8,6,11,10,16
"N00003108",112,9,13,5,18,20,13,11,10,13
"N00003109",151,16,13,16,28,18,17,17,10,16
"N00003110",84,5,5,4,14,15,7,13,7,14
"N00003111",63,5,1,7,10,7,7,5,11,10
"N00003112",108,1,11,6,13,18,16,14,15,14
"N00003113",104,5,14,6,13,15,14,12,14,11
"N00003114",100,5,5,6,10,13,8,10,22,21
"N00003115",92,6,7,4,6,14,14,15,11,15
"N00003116",110,12,16,14,14,8,13,12,6,15
"N00003117",104,9,17,10,13,15,9,5,12,14
"N00003118",46,5,2,2,6,6,2,4,9,10
"N00003119",87,8,11,7,8,12,5,8,11,17
"N00003120",164,12,21,20,36,18,10,13,17,17
"N00003121",143,13,25,15,25,17,15,12,13,8
"N00003122",104,6,10,8,17,18,9,14,11,11
"N00003123",171,14,23,9,15,47,15,7,19,22
"N00003124",141,12,19,18,16,21,12,11,18,14
"N00003125",128,6,21,8,19,27,15,6,11,15
"N00003126",240,12,32,17,19,64,21,17,39,19
"N00003127",214,12,37,9,30,59,17,13,14,23
"N00003128",115,5,9,8,17,22,9,16,13,16
"N00003129",164,10,20,16,39,37,10,11,7,14
"N00003130",160,21,20,12,22,24,15,14,13,19
"N00003131",413,43,71,38,56,82,31,28,34,30
"N00003132",153,14,17,10,28,21,16,15,17,15
"N00003133",174,22,40,11,31,19,12,15,9,15
"N00003134",124,11,10,6,18,22,11,14,15,17
"N00003135",71,7,8,7,12,5,6,14,5,7
"N00003136",180,12,25,15,27,27,18,18,13,25
"N00003137",136,25,9,12,18,28,8,8,8,20
"N00003138",108,4,11,7,18,17,14,9,9,19
"N00003139",208,15,19,26,39,42,19,15,17,16
"N00003140",163,11,17,20,37,21,13,13,13,18
"N00003141",176,22,38,14,27,39,14,9,7,6
"N00003142",460,56,68,58,78,53,56,33,34,24
"N00003143",130,7,6,16,14,23,19,14,14,17
"N00003144",131,16,20,18,18,25,7,6,8,13
"N00003145",718,63,98,57,113,88,77,68,83,71
"N00003146",213,16,21,14,33,24,36,23,20,26
"N00003147",563,49,92,58,116,77,44,41,48,38
"N00003148",171,9,38,12,19,25,21,17,16,14
"N00003149",318,34,35,37,52,45,31,25,35,24
"N00003150",206,14,39,16,30,49,9,12,20,17
"N00003151",110,8,9,4,10,18,8,12,26,15
"N00003152",217,25,22,18,29,51,20,16,17,19
"N00003153",198,18,45,17,31,41,12,13,10,11
"N00003154",188,24,18,12,28,40,13,15,20,18
"N00003155",112,4,7,7,14,16,12,12,19,21
"N00003156",99,3,15,8,15,14,7,7,17,13
"N00003157",101,4,14,6,15,17,6,8,17,14
"N00003158",103,4,8,6,19,10,10,12,14,20
"N00003159",210,20,14,22,34,27,17,23,23,30
"N00003160",78,3,5,5,17,22,7,8,7,4
"N00003161",707,65,103,72,162,62,68,68,37,70
"N00003162",380,27,56,30,66,48,43,40,21,49
"N00003163",217,18,41,13,36,43,17,9,19,21
"N00003164",267,21,46,27,52,47,17,18,18,21
"N00003165",125,5,8,11,11,25,8,16,16,25
"N00003166",253,17,47,25,41,56,22,11,11,23
"N00003167",137,16,19,13,22,21,9,13,5,19
"N00003168",156,11,12,10,28,25,23,13,11,23
"N00003169",109,10,11,4,12,17,10,14,15,16
"N00003170",301,21,28,14,36,63,44,23,22,50
"N00003171",87,0,6,2,4,19,8,13,10,25
"N00003172",70,3,5,2,7,11,9,8,13,12
"N00003173",104,4,14,8,12,9,14,10,11,22
"N00003174",55,2,4,3,8,9,9,4,9,7
"N00003175",97,5,5,5,13,16,10,16,7,20
"N00003176",192,12,40,19,27,38,12,13,16,15
"N00003177",208,6,21,14,40,40,25,17,28,17
"N00003178",128,7,21,8,13,17,15,17,18,12
"N00003179",175,9,26,10,27,40,10,17,23,13
"N00003180",85,5,14,7,18,9,9,5,7,11
"N00003181",127,11,18,8,22,12,18,9,10,19
"N00003182",145,13,19,11,41,10,16,9,11,15
"N00003183",187,9,18,19,28,38,18,18,16,23
"N00003184",112,6,8,5,14,16,12,17,12,22
"N00003185",80,4,5,3,10,7,10,13,12,16
"N00003186",77,0,5,5,9,4,13,14,9,18
"N00003187",118,5,23,7,15,8,16,18,15,11
"N00003188",274,14,47,22,31,75,20,16,27,22
"N00003189",148,4,14,7,16,42,19,11,24,11
"N00003190",189,23,25,13,32,42,16,7,14,17
"N00003191",109,5,14,3,17,39,9,6,8,8
"N00003192",147,9,11,9,20,29,17,12,21,19
"N00003193",161,17,31,7,26,34,14,5,9,18
"N00003194",167,15,19,9,30,32,14,11,19,18
"N00003195",220,16,31,18,25,37,24,17,31,21
"N00003196",198,8,22,21,39,23,18,17,18,32
"N00003197",173,4,22,13,22,30,23,18,17,24
"N00003198",146,11,15,11,20,31,19,13,10,16
"N00003199",227,12,37,17,36,58,16,8,17,26
"N00003200",182,12,27,12,18,48,20,11,21,13
"N00003201",187,14,28,13,21,42,27,10,13,19
"N00003202",178,15,28,19,17,45,21,11,10,12
"N00003203",147,9,17,6,20,33,14,10,20,18
"N00003204",186,11,18,15,31,30,18,20,16,27
"N00003205",214,17,40,11,26,39,26,21,18,16
"N00003206",142,16,27,2,25,20,13,10,11,18
"N00003207",184,11,43,16,19,37,17,15,11,15
"N00003208",168,7,25,12,24,32,11,19,18,20
"N00003209",655,41,94,77,117,86,71,60,62,47
"N00003210",99,4,11,8,12,16,11,8,14,15
"N00003211",77,3,9,3,5,9,13,9,7,19
"N00003212",91,6,9,6,11,8,9,10,12,20
"N00003213",61,4,4,4,7,8,4,7,6,17
"N00003214",45,2,3,1,2,9,8,4,8,8
"N00003215",79,6,5,8,9,10,6,11,7,17
"N00003216",163,9,21,7,22,40,16,16,18,14
"N00003217",133,16,18,8,19,24,9,4,16,19
"N00003218",195,19,34,19,35,30,14,14,13,17
"N00003219",190,14,22,17,17,44,10,11,19,36
"N00003220",152,12,17,8,27,25,10,13,16,24
"N00003221",127,8,25,15,25,12,15,7,7,13
"N00003222",148,8,27,11,27,17,13,21,9,15
"N00003223",98,6,7,6,13,11,11,19,8,17
"N00003224",95,6,7,7,24,8,8,8,9,18
"N00003225",108,10,24,10,20,12,11,4,12,5
"N00003226",95,9,24,10,19,10,8,4,6,5
"N00003227",82,7,18,10,13,7,7,7,2,11
"N00003228",124,5,15,13,22,20,9,9,12,19
"N00003229",58,5,4,3,11,5,6,5,5,14
"N00003230",62,4,4,3,7,10,6,5,9,14
"N00003231",40,9,3,2,2,5,5,2,6,6
"N00003232",219,18,27,13,39,46,17,12,19,28
"N00003233",136,12,10,6,13,27,18,10,15,25
"N00003234",225,12,25,12,29,66,25,13,20,23
"N00003235",217,13,38,12,31,61,19,7,19,17
"N00003236",157,10,25,14,19,25,19,16,15,14
"N00003237",370,35,68,30,53,81,30,17,32,24
"N00003238",271,10,46,25,22,77,28,12,31,20
"N00003239",199,15,41,23,16,63,13,8,11,9
"N00003240",274,45,53,25,31,53,12,13,20,22
"N00003241",200,33,44,13,18,36,17,14,14,11
"N00003242",164,28,33,17,23,23,8,13,13,6
"N00003243",230,21,48,27,41,38,12,25,7,11
"N00003244",177,22,33,20,21,32,11,15,9,14
"N00003245",243,35,46,27,29,32,22,23,12,17
"N00003246",401,46,77,47,77,42,33,22,29,28
"N00003247",436,45,100,49,65,53,26,46,34,18
"N00003248",179,31,19,14,25,20,19,22,16,13
"N00003249",221,12,37,20,41,33,22,18,18,20
"N00003250",135,14,24,13,21,17,11,19,6,10
"N00003251",140,7,20,13,25,17,11,19,14,14
"N00003252",110,6,9,10,19,17,14,17,5,13
"N00003253",142,11,9,14,25,14,15,19,11,24
"N00003254",91,8,26,6,17,7,5,8,6,8
"N00003255",142,4,31,16,23,20,16,19,5,8
"N00003256",169,19,41,25,30,11,9,17,10,7
"N00003257",197,30,47,28,37,10,9,22,4,10
"N00003258",316,45,90,46,55,20,18,26,9,7
"N00003259",160,16,37,10,32,14,13,15,7,16
"N00003260",190,23,34,31,35,13,14,19,10,11
"N00003261",248,33,64,31,40,16,16,30,2,16
"N00003262",173,26,51,19,25,24,10,11,1,6
"N00003263",200,32,51,18,28,27,12,15,7,10
"N00003264",199,25,46,19,31,24,11,20,10,13
"N00003265",193,26,43,10,27,40,14,11,11,11
"N00003266",176,38,46,15,15,26,10,9,8,9
"N00003267",215,34,46,19,37,20,9,21,9,20
"N00003268",180,28,38,18,16,38,19,9,4,10
"N00003269",175,22,35,22,15,33,12,14,8,14
"N00003270",176,34,33,23,20,28,6,18,8,6
"N00003271",202,11,13,13,28,27,32,29,15,34
"N00003272",260,22,30,20,43,38,24,34,21,28
"N00003273",474,38,96,60,95,44,46,41,32,22
"N00003274",119,8,12,9,20,12,16,14,9,19
"N00003275",100,7,7,4,11,12,18,14,10,17
"N00003276",355,27,88,43,76,25,23,36,14,23
"N00003277",267,14,60,32,49,27,25,25,15,20
"N00003278",216,13,22,18,29,24,22,39,16,33
"N00003279",109,7,3,10,9,14,16,19,13,18
"N00003280",492,56,130,61,79,46,31,31,24,34
"N00003281",146,14,11,10,21,21,17,22,18,12
"N00003282",1209,97,196,124,242,105,106,125,92,122
"N00003283",108,9,16,9,16,17,8,14,8,11
"N00003284",141,9,14,17,19,16,12,17,19,18
"N00003285",116,9,3,11,21,7,10,20,9,26
"N00003286",129,11,19,5,21,17,8,12,11,25
"N00003287",108,6,14,11,19,17,11,10,8,12
"N00003288",135,11,15,11,20,19,13,18,8,20
"N00003289",157,11,41,17,27,12,10,11,8,20
"N00003290",243,34,55,19,35,29,13,24,9,25
"N00003291",386,64,131,42,54,27,17,31,9,11
"N00003292",167,12,30,17,38,18,15,14,14,9
"N00003293",133,12,20,7,25,15,12,18,13,11
"N00003294",99,3,9,3,15,12,13,22,6,16
"N00003295",230,10,10,12,39,18,28,58,24,31
"N00003296",89,3,5,4,15,7,11,14,10,20
"N00003297",100,3,9,8,7,12,14,21,6,20
"N00003298",127,9,5,9,18,10,10,29,9,28
"N00003299",150,5,8,11,15,14,33,32,10,22
"N00003300",57,2,2,0,6,7,9,10,10,11
"N00003301",104,4,8,12,12,12,11,19,9,17
"N00003302",140,6,8,6,21,12,20,28,17,22
"N00003303",115,8,4,6,15,20,15,19,10,18
"N00003304",89,2,6,6,9,6,11,18,14,17
"N00003305",110,2,8,7,16,6,21,23,13,14
"N00003306",276,20,22,23,49,33,39,39,19,32
"N00003307",292,24,54,27,42,32,28,30,19,36
"N00003308",1307,102,186,134,260,130,148,143,117,87
"N00003309",130,8,12,9,19,19,23,12,9,19
"N00003310",123,8,3,6,11,16,16,17,16,30
"N00003311",576,35,62,45,119,63,82,80,54,36
"N00003312",201,15,19,18,27,27,20,36,18,21
"N00003313",630,54,155,68,98,47,64,48,36,60
"N00003314",412,56,116,52,79,15,29,38,10,17
"N00003315",95,12,26,16,11,6,9,7,4,4
"N00003316",180,19,24,20,22,18,20,21,9,27
"N00003317",159,12,34,13,25,27,8,18,7,15
"N00003318",501,66,118,84,80,45,24,42,13,29
"N00003319",168,19,48,21,35,15,9,12,3,6
"N00003320",141,11,34,18,25,15,10,12,4,12
"N00003321",207,21,45,23,29,37,13,11,14,14
"N00003322",190,24,42,13,24,35,9,15,13,15
"N00003323",212,21,43,24,28,52,11,9,7,17
"N00003324",171,20,29,13,34,25,19,13,9,9
"N00003325",216,12,42,30,44,42,17,8,12,9
"N00003326",308,26,36,28,56,46,43,26,30,17
"N00003327",188,31,71,35,10,17,4,12,2,6
"N00003328",138,18,52,25,16,10,8,4,2,3
"N00003329",162,24,73,13,17,8,8,8,3,8
