"Geography_Code","NM_1544_1_0","NM_1544_1_1","NM_1544_1_10","NM_1544_1_11","NM_1544_1_12","NM_1544_1_13","NM_1544_1_14","NM_1544_1_15","NM_1544_1_16","NM_1544_1_17","NM_1544_1_18","NM_1544_1_19","NM_1544_1_2","NM_1544_1_20","NM_1544_1_21","NM_1544_1_22","NM_1544_1_23","NM_1544_1_24","NM_1544_1_25","NM_1544_1_26","NM_1544_1_27","NM_1544_1_28","NM_1544_1_29","NM_1544_1_3","NM_1544_1_30","NM_1544_1_31","NM_1544_1_32","NM_1544_1_33","NM_1544_1_34","NM_1544_1_35","NM_1544_1_36","NM_1544_1_37","NM_1544_1_38","NM_1544_1_39","NM_1544_1_4","NM_1544_1_40","NM_1544_1_41","NM_1544_1_42","NM_1544_1_43","NM_1544_1_44","NM_1544_1_45","NM_1544_1_46","NM_1544_1_47","NM_1544_1_48","NM_1544_1_49","NM_1544_1_5","NM_1544_1_50","NM_1544_1_51","NM_1544_1_52","NM_1544_1_53","NM_1544_1_54","NM_1544_1_55","NM_1544_1_6","NM_1544_1_7","NM_1544_1_8","NM_1544_1_9"
"N00002685",385,381,4,2,2,0,0,0,0,2,0,2,376,1,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,1,1,0,1,0,2,0,0,2,2,0,0,1,0,0,1
"N00002686",337,335,2,2,2,0,0,0,0,0,0,0,330,1,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,308,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3
"N00002687",306,303,3,3,1,0,0,0,2,0,0,0,300,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,2,1,1,0,0,0,280,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
"N00002688",375,374,4,4,0,0,3,0,1,0,0,0,368,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,351,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
"N00002689",308,306,2,2,2,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,289,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"N00002690",249,247,10,10,1,0,6,0,3,0,0,0,229,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,1,1,0,1,0,3,0,0,1,0,1,0,1,0,0,8
"N00002691",325,316,2,1,0,0,0,0,1,1,0,1,301,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,285,0,0,0,2,0,5,5,0,3,2,1,0,0,2,1,1,0,0,0,0,13
"N00002692",276,272,6,5,1,3,1,0,0,1,0,1,262,1,0,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,3,3,0,0,3,7,0,0,0,0,0,0,1,0,0,4
"N00002693",338,331,3,3,0,0,1,1,1,0,0,0,310,2,1,0,0,0,1,0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,278,0,0,0,1,0,4,3,0,1,2,8,0,1,0,0,0,0,1,1,0,18
"N00002694",319,310,6,6,3,1,0,0,2,0,0,0,299,1,0,0,0,0,1,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,279,0,0,0,1,0,7,7,1,5,1,6,0,0,0,0,0,0,0,0,0,5
"N00002695",467,457,4,2,0,1,0,0,1,2,1,1,439,3,0,0,0,0,3,0,2,0,1,20,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,6,3,0,2,1,5,2,1,1,0,1,0,0,0,0,14
"N00002696",316,311,4,3,0,0,0,0,3,1,0,1,294,1,0,0,0,0,1,0,0,0,1,19,2,0,0,0,0,0,0,0,1,0,269,0,0,1,1,0,2,2,0,2,0,6,0,0,0,0,0,0,0,0,1,12
"N00002697",367,366,7,6,1,3,1,0,1,1,0,1,346,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,307,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13
"N00002698",536,524,17,16,0,0,4,0,12,1,0,1,486,9,0,1,0,1,8,0,2,2,4,33,2,0,0,0,0,0,0,0,1,0,449,1,0,0,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,1,20
"N00002699",351,351,3,2,0,0,2,0,0,1,1,0,344,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"N00002700",529,524,2,2,0,1,1,0,0,0,0,0,512,1,0,1,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,4,4,0,1,3,0,0,0,0,0,0,0,0,0,0,10
"N00002701",533,528,6,6,2,0,0,2,2,0,0,0,518,1,1,0,0,0,0,0,0,0,0,23,1,1,0,1,0,0,0,0,0,0,489,0,0,0,0,0,3,3,0,0,3,6,0,0,0,0,0,0,0,0,0,4
"N00002702",371,370,1,1,0,0,0,0,1,0,0,0,359,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,10
"N00002703",614,611,9,8,3,0,4,0,1,1,0,1,591,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,562,0,0,0,1,0,2,2,0,0,2,3,0,0,0,0,0,0,4,0,0,11
"N00002704",558,555,1,1,1,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,517,0,0,0,1,0,1,1,0,1,0,2,0,0,1,0,1,0,2,0,0,13
"N00002705",483,480,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,464,0,0,0,0,0,1,1,0,0,1,3,0,0,1,1,0,0,0,0,0,7
"N00002706",437,427,7,7,1,0,6,0,0,0,0,0,414,1,0,1,0,1,0,0,0,0,0,17,1,0,0,0,1,1,0,0,0,0,392,0,0,0,0,0,8,8,3,5,0,4,0,0,0,0,0,0,1,0,0,6
"N00002707",564,562,7,7,0,0,0,0,7,0,0,0,544,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,519,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"N00002708",264,264,2,2,0,2,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"N00002709",468,462,6,6,1,0,3,0,2,0,0,0,443,1,0,0,0,0,1,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,4,2,0,1,1,4,0,2,1,1,0,0,0,0,0,13
"N00002710",418,416,5,5,0,0,4,0,1,0,0,0,406,1,0,0,0,0,1,0,1,0,0,24,1,1,0,1,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
"N00002711",764,757,8,8,4,0,0,1,3,0,0,0,723,1,0,0,0,0,1,0,0,0,1,51,2,0,0,0,1,1,0,0,0,0,668,0,0,0,1,0,2,1,0,0,1,4,0,1,2,2,0,0,0,0,3,23
"N00002712",373,369,9,9,0,0,9,0,0,0,0,0,358,2,0,0,0,0,2,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,2
"N00002713",424,418,2,2,0,0,2,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,2,0,396,2,0,0,0,0,4,4,0,2,2,4,0,0,0,0,0,0,1,0,0,5
"N00002714",490,488,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,8
"N00002715",424,420,3,2,0,1,0,0,1,1,0,1,414,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,2,0,2,0,0,0,399,0,0,0,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,3
"N00002716",348,343,5,4,0,4,0,0,0,1,0,1,337,2,0,0,0,0,2,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0
"N00002717",566,565,10,10,0,0,9,0,1,0,0,0,549,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,2,4
"N00002718",473,463,8,8,0,0,8,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,15,8,1,1,0,5,0,5,0,0,0,427,0,0,0,2,0,2,2,0,0,2,8,0,0,0,0,0,0,1,0,0,4
"N00002719",333,332,4,2,1,0,0,0,1,2,0,2,320,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,8
"N00002720",344,341,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0,315,1,0,0,0,0,1,1,0,0,1,4,0,0,1,1,0,0,0,0,1,7
"N00002721",363,361,1,1,0,0,0,0,1,0,0,0,356,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,1,1,0,0,0,0,324,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
"N00002722",437,432,2,2,0,0,2,0,0,0,0,0,428,1,0,0,0,0,1,0,1,0,0,16,3,2,0,2,0,0,0,0,0,0,409,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,2
"N00002723",407,403,2,2,0,0,0,2,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,4,4,0,3,1,1,0,0,0,0,0,0,2,0,1,10
"N00002724",230,226,3,0,0,0,0,0,0,3,0,3,212,1,0,0,0,0,1,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,3,3,0,3,0,2,0,0,0,0,0,0,0,0,0,11
"N00002725",433,424,4,4,0,2,2,0,0,0,0,0,417,2,0,2,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,1,1,0,1,0,1,0,0,6,1,5,0,0,0,0,3
"N00002726",1345,1275,26,26,16,0,7,1,2,0,0,0,1245,29,2,10,5,5,17,2,8,3,4,387,8,1,0,1,6,1,3,2,0,0,830,0,0,0,1,0,17,14,12,1,1,15,0,3,16,0,16,0,13,0,0,4
"N00002727",390,388,18,18,4,0,9,0,5,0,0,0,367,1,0,0,0,0,1,0,1,0,0,22,1,0,0,0,0,0,0,0,0,0,343,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
"N00002728",1055,1043,31,30,2,1,10,0,17,1,0,1,998,7,0,1,1,0,6,0,1,0,5,53,2,0,0,0,0,0,0,0,0,0,931,0,0,0,2,0,2,2,0,2,0,10,0,0,1,1,0,0,4,0,1,13
"N00002729",293,293,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2
"N00002730",271,266,3,3,0,0,0,0,3,0,0,0,259,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,1,0,0,0,0,241,0,0,0,0,0,2,2,0,0,2,4,0,0,2,2,0,0,0,0,2,2
"N00002731",277,273,8,8,2,2,1,0,3,0,0,0,261,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,1,0,0,0,1,3
"N00002732",307,305,6,6,0,0,0,0,6,0,0,0,298,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,2,0,0,1
"N00002733",401,388,18,17,0,0,1,0,16,1,0,1,366,2,0,0,0,0,2,0,2,0,0,30,3,0,0,0,2,2,0,0,1,0,335,1,0,0,0,0,6,6,0,5,1,0,0,0,2,1,1,0,1,0,1,3
"N00002734",493,486,7,6,1,0,0,0,5,1,1,0,470,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,6,0,419,6,0,0,0,0,1,1,1,0,0,13,0,0,0,0,0,0,2,0,1,8
"N00002735",431,429,3,3,1,0,0,0,2,0,0,0,421,2,0,0,0,0,2,0,1,0,1,14,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
"N00002736",357,347,2,1,0,0,0,0,1,1,1,0,341,4,0,0,0,0,4,1,2,1,0,12,3,0,0,0,0,0,0,0,1,1,327,0,0,0,1,1,3,3,0,2,1,2,0,0,0,0,0,0,0,0,0,4
"N00002737",320,316,0,0,0,0,0,0,0,0,0,0,305,1,1,0,0,0,0,0,0,0,0,6,3,1,0,1,0,0,0,0,1,0,298,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"N00002738",456,448,1,1,0,0,0,0,1,0,0,0,444,2,0,0,0,0,2,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,6,5,0,4,1,3,0,1,0,0,0,0,0,0,0,3
