"Geography_Code","NM_1521_1_0","NM_1521_1_1","NM_1521_1_10","NM_1521_1_11","NM_1521_1_12","NM_1521_1_13","NM_1521_1_2","NM_1521_1_3","NM_1521_1_4","NM_1521_1_5","NM_1521_1_6","NM_1521_1_7","NM_1521_1_8","NM_1521_1_9"
"N00002827",259,13,15,8,7,25,6,7,46,31,51,15,35,28
"N00002828",252,11,16,11,5,25,3,8,32,34,25,27,46,36
"N00002829",350,18,18,14,4,35,4,14,49,43,58,31,45,53
"N00002830",316,15,13,9,4,41,1,14,47,27,70,21,46,36
"N00002831",330,20,19,11,8,32,3,17,56,32,61,17,44,49
"N00002832",317,19,15,10,5,32,7,12,60,28,43,23,52,45
"N00002833",294,22,15,11,4,28,6,16,56,26,36,18,44,49
"N00002834",383,37,29,24,5,38,5,32,75,40,92,14,27,31
"N00002835",375,16,22,16,6,43,4,12,55,35,74,19,54,57
"N00002836",328,27,18,10,8,41,7,20,62,38,35,24,30,53
"N00002837",245,11,12,7,5,20,1,10,43,30,20,17,39,53
"N00002838",317,18,23,17,6,37,4,14,51,31,60,14,44,39
"N00002839",255,13,12,10,2,13,2,11,40,19,56,16,44,42
"N00002840",1013,48,86,63,23,103,4,44,162,75,158,57,197,127
"N00002841",363,26,45,40,5,49,6,20,80,28,42,19,45,29
"N00002842",429,21,51,39,12,43,3,18,62,36,37,32,75,72
"N00002843",277,12,36,29,7,31,4,8,38,36,33,8,38,45
"N00002844",310,12,64,53,11,20,1,11,43,24,12,19,67,49
"N00002845",226,9,37,32,5,18,3,6,39,16,14,12,34,47
"N00002846",409,17,52,41,11,37,6,11,57,37,49,33,59,68
"N00002847",439,34,25,21,4,43,1,33,83,58,68,25,54,49
"N00002848",901,37,88,62,26,96,7,30,117,75,88,60,152,188
"N00002849",155,3,34,24,10,11,0,3,19,11,10,10,28,29
"N00002850",210,9,36,28,8,20,1,8,17,15,15,12,40,46
"N00002851",296,8,48,31,17,34,1,7,25,19,23,20,56,63
"N00002852",237,8,30,23,7,19,1,7,20,21,12,27,39,61
"N00002853",678,40,83,53,30,71,15,25,104,49,53,57,89,132
"N00002854",349,34,33,28,5,44,8,26,68,30,39,19,44,38
"N00002855",325,15,13,8,5,15,4,11,60,35,38,34,60,55
"N00002856",240,13,16,12,4,22,1,12,33,29,28,9,23,67
"N00002857",354,29,18,9,9,32,3,26,65,36,46,26,42,60
"N00002858",354,10,29,22,7,26,2,8,43,18,11,26,110,81
"N00002859",413,34,17,14,3,28,11,23,61,45,27,43,81,77
"N00002860",260,15,21,11,10,17,2,13,28,27,21,17,55,59
"N00002861",308,14,17,7,10,41,6,8,45,26,13,21,72,59
"N00002862",208,9,13,10,3,17,1,8,35,21,4,15,49,45
"N00002863",243,12,14,9,5,17,5,7,42,30,14,26,49,39
"N00002864",246,27,10,7,3,21,6,21,50,28,14,16,42,38
"N00002865",426,37,11,9,2,52,7,30,79,49,100,12,43,43
"N00002866",344,26,14,8,6,37,9,17,67,37,62,27,46,28
"N00002867",422,25,19,11,8,48,6,19,87,51,67,23,45,57
"N00002868",347,25,43,35,8,31,5,20,55,20,36,23,42,72
"N00002869",298,13,21,15,6,31,4,9,48,26,35,25,44,55
"N00002870",403,20,40,29,11,51,6,14,80,38,45,26,50,53
"N00002871",573,22,65,50,15,52,6,16,72,45,41,42,118,116
"N00002872",226,7,24,17,7,12,1,6,21,12,6,17,57,70
"N00002873",212,7,17,15,2,18,4,3,32,19,16,22,40,41
"N00002874",225,7,35,29,6,23,3,4,15,14,9,14,56,52
"N00002875",766,46,52,39,13,53,8,38,112,89,111,57,143,103
"N00002876",401,23,19,14,5,32,7,16,60,38,67,40,68,54
"N00002877",230,4,32,25,7,9,2,2,18,21,17,30,44,55
"N00002878",147,4,16,8,8,5,1,3,18,8,11,4,50,31
"N00002879",315,32,8,6,2,16,9,23,68,33,41,21,53,43
"N00002880",322,19,8,6,2,25,5,14,54,42,63,20,50,41
"N00002881",359,33,15,9,6,19,6,27,81,40,29,30,64,48
"N00002882",275,11,14,7,7,22,3,8,36,35,42,16,38,61
"N00002883",336,27,18,15,3,29,7,20,53,41,38,28,51,51
"N00002884",359,23,12,11,1,39,3,20,65,49,53,28,50,40
"N00002885",500,23,53,35,18,26,0,23,67,47,19,44,122,99
"N00002886",594,52,29,15,14,49,11,41,95,32,39,51,150,97
"N00002887",475,33,31,21,10,43,6,27,72,67,39,39,85,66
"N00002888",314,42,17,13,4,34,5,37,86,29,30,13,38,25
"N00002889",252,21,15,13,2,14,2,19,43,20,21,14,43,61
"N00002890",274,17,7,6,1,30,4,13,66,26,47,20,35,26
"N00002891",427,32,22,15,7,46,6,26,112,27,53,33,51,51
"N00002892",345,35,19,18,1,32,5,30,70,30,53,15,35,56
"N00002893",196,7,19,18,1,15,2,5,25,26,21,15,35,33
"N00002894",233,15,21,13,8,14,5,10,31,25,20,17,40,50
"N00002895",349,30,18,12,6,37,2,28,75,26,35,27,58,43
"N00002896",243,30,10,8,2,25,3,27,48,24,36,10,28,32
"N00002897",666,60,39,28,11,48,13,47,137,74,60,49,111,88
"N00002898",234,21,12,9,3,18,3,18,48,31,20,17,44,23
"N00002899",222,13,16,11,5,19,3,10,30,21,24,17,41,41
"N00002900",213,12,11,5,6,13,5,7,31,22,13,27,47,37
"N00002901",190,5,16,8,8,13,1,4,31,20,15,11,39,40
"N00002902",235,13,27,22,5,19,1,12,33,13,15,19,44,52
"N00002903",575,19,49,39,10,37,4,15,66,42,34,46,155,127
"N00002904",292,23,25,19,6,30,6,17,48,34,40,20,38,34
"N00002905",306,24,21,15,6,41,6,18,63,33,27,9,48,40
"N00002906",321,21,39,23,16,42,5,16,63,34,19,16,46,41
"N00002907",456,28,34,24,10,61,5,23,87,29,67,28,55,67
"N00002908",325,17,28,18,10,40,2,15,50,35,27,18,51,59
"N00002909",413,30,30,21,9,54,11,19,60,45,67,23,50,54
"N00002910",532,33,47,36,11,71,7,26,79,43,81,31,70,77
"N00002911",521,43,40,33,7,71,12,31,104,53,85,25,43,57
"N00002912",254,25,8,6,2,28,8,17,50,26,33,18,41,25
"N00002913",233,6,10,7,3,22,2,4,44,39,22,18,44,28
"N00002914",882,44,41,25,16,72,14,30,163,138,119,56,133,116
"N00002915",152,8,5,4,1,11,1,7,20,25,25,10,27,21
"N00002916",329,30,11,10,1,37,4,26,58,66,38,21,48,20
"N00002917",212,13,22,14,8,18,2,11,42,21,38,11,18,29
"N00002918",247,12,17,11,6,16,2,10,41,14,46,9,51,41
"N00002919",270,15,20,17,3,39,3,12,51,33,40,11,27,34
"N00002920",243,15,19,10,9,20,1,14,39,32,35,16,38,29
"N00002921",242,8,15,15,0,17,1,7,49,19,58,17,35,24
"N00002922",335,16,27,18,9,33,4,12,54,39,50,19,43,54
"N00002923",260,7,19,11,8,20,1,6,39,25,40,28,37,45
"N00002924",288,16,46,21,25,32,2,14,35,21,30,20,44,44
"N00002925",221,22,16,10,6,13,4,18,40,24,33,10,27,36
"N00002926",271,9,33,23,10,27,1,8,32,28,35,19,46,42
"N00002927",284,9,19,12,7,35,1,8,32,27,44,14,54,50
"N00002928",268,10,22,17,5,21,2,8,49,29,54,18,40,25
"N00002929",515,27,48,36,12,40,6,21,87,44,101,29,72,67
"N00002930",304,18,13,10,3,32,3,15,47,39,41,17,56,41
"N00002931",425,43,8,5,3,21,14,29,93,52,61,25,73,49
"N00002932",252,18,10,6,4,25,2,16,47,28,60,9,33,22
"N00002933",384,20,22,17,5,37,7,13,82,48,53,16,58,48
"N00002934",305,9,21,18,3,30,4,5,43,31,50,20,57,44
"N00002935",287,12,13,9,4,27,1,11,38,35,71,18,49,24
"N00002936",301,19,18,15,3,17,1,18,53,38,46,18,54,38
"N00002937",301,17,20,13,7,20,2,15,32,40,55,17,49,51
"N00002938",308,14,7,2,5,36,4,10,53,33,63,17,53,32
"N00002939",298,10,17,11,6,27,2,8,61,30,70,19,33,31
"N00002940",266,15,19,15,4,22,1,14,41,20,53,19,39,38
"N00002941",215,9,17,8,9,15,0,9,23,23,27,16,34,51
"N00002942",297,20,18,15,3,21,6,14,43,34,58,19,46,38
"N00002943",226,11,10,6,4,18,3,8,50,23,10,28,46,30
"N00002944",413,20,25,15,10,33,7,13,75,60,29,37,91,43
"N00002945",292,18,19,12,7,32,3,15,48,33,19,21,64,38
"N00002946",209,8,24,15,9,12,1,7,25,18,16,14,50,42
"N00002947",280,9,25,19,6,20,2,7,42,31,12,23,67,51
"N00002948",246,26,6,4,2,27,5,21,55,42,30,11,28,21
"N00002949",264,19,10,7,3,22,4,15,62,45,28,14,36,28
"N00002950",274,21,12,9,3,19,3,18,74,45,28,13,38,24
"N00002951",176,13,14,8,6,10,7,6,39,23,17,16,34,10
"N00002952",254,27,6,1,5,27,3,24,68,39,20,21,35,11
"N00002953",169,9,10,8,2,9,2,7,20,21,14,15,42,29
"N00002954",437,46,21,17,4,31,3,43,95,52,67,25,62,38
"N00002955",322,26,19,15,4,21,4,22,74,34,72,11,40,25
"N00002956",276,11,30,23,7,26,0,11,33,28,53,15,48,32
"N00002957",269,17,31,20,11,26,4,13,39,16,18,18,53,51
"N00002958",321,19,25,23,2,25,6,13,48,41,52,23,45,43
"N00002959",363,27,17,13,4,31,7,20,81,47,53,32,45,30
"N00002960",264,22,18,11,7,13,5,17,30,27,52,25,31,46
"N00002961",233,22,8,7,1,16,2,20,39,18,37,23,39,31
"N00002962",274,12,22,13,9,20,4,8,45,23,23,26,57,46
"N00002963",263,11,17,11,6,21,2,9,51,25,32,29,34,43
"N00002964",264,16,22,19,3,18,3,13,42,18,42,12,51,43
"N00002965",236,13,15,10,5,15,0,13,33,19,42,23,38,38
"N00002966",399,18,28,21,7,36,7,11,56,52,59,33,63,54
"N00002967",212,0,24,13,11,16,0,0,19,25,8,15,55,50
"N00002968",207,6,21,15,6,15,1,5,17,18,15,24,45,46
"N00002969",153,5,18,10,8,6,1,4,14,11,10,16,33,40
"N00002970",199,6,30,15,15,9,1,5,19,22,6,21,43,43
"N00002971",218,15,13,7,6,16,5,10,34,18,15,26,36,45
"N00002972",210,3,26,16,10,22,1,2,13,16,11,16,47,56
"N00002973",279,15,15,12,3,27,0,15,36,25,46,30,55,30
"N00002974",235,15,15,11,4,22,4,11,35,16,38,12,34,48
"N00002975",378,28,37,28,9,33,6,22,53,28,60,25,73,41
"N00002976",233,7,29,22,7,26,4,3,16,14,26,16,43,56
"N00002977",286,15,26,14,12,29,2,13,51,20,41,17,42,45
"N00002978",322,14,27,24,3,38,4,10,51,30,34,28,59,41
"N00002979",306,5,37,33,4,27,0,5,26,19,17,26,75,74
"N00002980",275,30,24,23,1,24,4,26,61,38,25,18,40,15
"N00002981",180,22,15,7,8,10,3,19,31,19,16,15,31,21
"N00002982",369,21,37,26,11,19,6,15,63,54,34,28,72,41
"N00002983",239,11,14,10,4,32,4,7,45,30,23,15,42,27
"N00002984",149,3,23,19,4,14,0,3,10,12,10,12,39,26
"N00002985",105,4,19,13,6,9,1,3,13,6,5,8,22,19
"N00002986",281,10,32,22,10,23,0,10,33,31,22,19,61,50
"N00002987",316,21,25,18,7,33,1,20,40,34,31,35,53,44
"N00002988",325,20,22,12,10,30,7,13,39,27,60,27,54,46
"N00002989",337,19,28,22,6,36,4,15,55,30,57,20,46,46
"N00002990",270,12,19,14,5,25,4,8,49,31,49,16,40,29
"N00002991",245,14,17,12,5,16,1,13,42,18,39,21,45,33
"N00002992",348,16,30,15,15,42,2,14,53,27,54,27,48,51
"N00002993",169,7,33,27,6,8,1,6,15,14,11,9,35,37
"N00002994",461,37,31,21,10,30,3,34,79,50,53,40,80,61
"N00002995",436,44,30,18,12,36,7,37,86,40,40,30,81,49
"N00002996",155,3,26,22,4,11,1,2,26,10,8,3,41,27
"N00002997",209,11,20,17,3,16,0,11,33,11,22,17,38,41
"N00002998",183,3,25,18,7,11,0,3,23,20,21,11,32,37
"N00002999",198,4,26,19,7,16,1,3,23,10,17,25,41,36
"N00003000",313,21,23,18,5,32,2,19,39,25,61,25,42,45
"N00003001",187,4,18,13,5,11,2,2,23,15,34,16,35,31
"N00003002",591,17,64,42,22,60,3,14,89,54,81,42,87,97
"N00003003",981,49,67,46,21,71,8,41,179,143,138,78,147,109
"N00003004",211,8,38,35,3,6,2,6,27,25,27,19,32,29
"N00003005",333,24,20,13,7,29,3,21,50,45,66,27,40,32
"N00003006",305,22,11,6,5,39,6,16,74,32,45,16,44,22
"N00003007",333,25,11,6,5,27,6,19,44,53,62,22,53,36
"N00003008",450,16,20,11,9,37,2,14,78,56,57,38,82,66
"N00003009",354,24,8,7,1,41,3,21,67,44,60,21,60,29
"N00003010",278,13,12,7,5,22,3,10,53,48,22,21,54,33
"N00003011",228,13,11,7,4,20,3,10,22,37,28,18,47,32
"N00003012",289,12,10,7,3,27,6,6,42,50,32,31,50,35
"N00003013",316,21,17,12,5,30,6,15,55,45,59,13,44,32
"N00003014",297,21,13,8,5,28,1,20,56,36,41,20,47,35
"N00003015",290,12,17,9,8,20,4,8,48,36,52,20,53,32
"N00003016",231,23,9,4,5,20,6,17,44,27,45,12,30,21
"N00003017",280,11,6,6,0,26,4,7,69,33,20,24,52,39
"N00003018",179,9,16,14,2,11,0,9,20,12,20,15,43,33
"N00003019",406,6,58,40,18,30,3,3,21,28,21,36,101,105
"N00003020",296,15,29,22,7,26,4,11,43,25,27,19,55,57
"N00003021",289,10,33,21,12,25,2,8,43,26,21,21,70,40
"N00003022",199,10,23,18,5,18,0,10,24,15,27,24,34,24
"N00003023",190,4,27,18,9,21,0,4,12,9,6,17,51,43
"N00003024",304,22,43,37,6,21,2,20,53,29,26,23,46,41
"N00003025",231,10,9,6,3,21,3,7,42,29,37,16,48,19
"N00003026",394,22,16,9,7,45,7,15,57,38,67,24,67,58
"N00003027",326,15,21,15,6,35,5,10,42,41,64,30,42,36
"N00003028",334,22,13,9,4,25,6,16,47,45,75,26,46,35
"N00003029",372,32,13,10,3,25,7,25,74,53,53,29,56,37
"N00003030",281,6,38,28,10,29,2,4,30,24,21,25,59,49
"N00003031",348,18,15,11,4,35,4,14,53,23,66,24,70,44
"N00003032",245,16,17,12,5,27,2,14,37,22,49,11,31,35
"N00003033",323,17,25,17,8,17,3,14,49,23,50,22,68,52
"N00003034",179,2,34,22,12,25,1,1,13,11,10,18,33,33
"N00003035",266,5,42,31,11,31,1,4,22,12,20,16,56,62
"N00003036",256,17,32,20,12,17,6,11,30,18,24,17,46,55
"N00003037",274,10,30,25,5,25,4,6,26,27,33,24,53,46
"N00003038",249,5,19,15,4,21,1,4,44,23,52,22,30,33
"N00003039",242,7,34,27,7,21,0,7,46,24,17,22,38,33
"N00003040",338,35,40,30,10,16,4,31,46,29,27,28,54,63
"N00003041",319,17,20,11,9,23,1,16,46,26,31,34,80,42
"N00003042",195,3,21,15,6,11,0,3,35,17,11,17,42,38
"N00003043",149,2,13,9,4,6,0,2,22,15,7,12,36,36
"N00003044",266,23,12,5,7,14,2,21,54,38,33,18,53,21
"N00003045",590,53,26,15,11,54,7,46,135,98,55,55,70,44
"N00003046",247,27,2,1,1,25,5,22,53,41,25,17,30,27
"N00003047",312,10,30,22,8,29,2,8,31,31,56,21,48,56
"N00003048",302,17,23,16,7,35,3,14,42,35,60,10,34,46
"N00003049",243,12,30,24,6,12,3,9,40,23,40,14,36,36
"N00003050",247,9,15,8,7,20,1,8,32,15,39,16,52,49
"N00003051",271,10,31,23,8,12,3,7,32,18,60,13,36,59
"N00003052",208,6,30,23,7,19,1,5,23,15,20,14,40,41
"N00003053",173,21,10,7,3,11,4,17,37,18,25,16,20,15
"N00003054",235,23,10,9,1,16,4,19,71,34,26,15,22,18
"N00003055",258,21,9,6,3,24,5,16,55,33,25,12,49,30
"N00003056",268,25,13,9,4,26,6,19,50,43,28,13,45,25
"N00003057",202,1,24,20,4,10,0,1,23,37,15,15,43,34
"N00003058",222,12,21,11,10,16,2,10,36,22,18,17,45,35
"N00003059",237,9,10,9,1,19,3,6,51,32,23,16,52,25
"N00003060",198,7,23,14,9,7,2,5,23,19,13,15,57,34
"N00003061",344,29,25,19,6,27,7,22,74,28,59,28,38,36
"N00003062",322,22,18,15,3,24,7,15,53,39,63,29,42,32
"N00003063",376,17,28,24,4,34,1,16,67,33,83,28,42,44
"N00003064",312,15,12,8,4,25,1,14,56,46,45,22,47,44
"N00003065",239,5,30,22,8,17,1,4,26,16,27,11,47,60
"N00003066",281,10,17,11,6,21,1,9,44,23,56,20,50,40
"N00003067",233,22,8,5,3,16,7,15,60,37,22,16,24,28
"N00003068",149,7,9,6,3,8,4,3,20,12,4,19,42,28
"N00003069",174,4,14,8,6,10,3,1,12,20,7,24,50,33
"N00003070",198,3,21,12,9,9,0,3,25,18,13,23,48,38
"N00003071",176,2,21,14,7,9,1,1,26,14,8,14,35,47
"N00003072",163,6,10,7,3,13,0,6,14,21,11,14,30,44
"N00003073",310,21,6,3,3,38,8,13,72,45,51,19,40,18
"N00003074",366,25,7,4,3,28,7,18,58,50,57,38,56,47
"N00003075",223,20,7,5,2,11,6,14,55,26,29,22,32,21
"N00003076",370,32,9,3,6,22,9,23,81,55,34,40,53,44
"N00003077",268,10,9,5,4,26,3,7,49,43,20,25,49,37
"N00003078",401,37,1,1,0,35,7,30,111,60,42,38,44,33
"N00003079",222,7,25,20,5,12,0,7,14,31,7,22,50,54
"N00003080",160,5,15,13,2,6,2,3,15,17,6,24,46,26
"N00003081",85,1,11,8,3,0,1,0,4,13,2,6,26,22
"N00003082",164,4,11,10,1,10,2,2,21,22,8,15,45,28
"N00003083",157,2,13,8,5,8,0,2,18,23,10,18,21,44
"N00003084",243,9,17,9,8,18,2,7,25,26,17,28,57,46
"N00003085",204,3,20,11,9,10,2,1,15,25,1,24,53,53
"N00003086",185,2,17,12,5,16,2,0,16,19,6,21,49,39
"N00003087",260,18,13,8,5,16,6,12,57,46,20,19,42,29
"N00003088",101,2,14,9,5,11,0,2,9,7,3,6,23,26
"N00003089",215,11,10,5,5,18,3,8,35,35,10,23,34,39
"N00003090",268,15,7,5,2,25,4,11,59,32,20,29,46,35
"N00003091",296,28,6,1,5,30,7,21,66,56,22,24,36,28
"N00003092",163,7,9,7,2,13,0,7,20,24,13,14,34,29
"N00003093",346,44,7,4,3,28,4,40,106,50,29,32,29,21
"N00003094",193,30,4,4,0,8,5,25,73,28,25,9,11,5
"N00003095",222,23,12,6,6,10,2,21,73,37,33,12,14,8
"N00003096",206,30,8,7,1,11,5,25,50,22,24,21,22,18
"N00003097",434,55,11,6,5,39,10,45,115,75,38,33,41,27
"N00003098",523,16,52,37,15,47,3,13,48,62,47,52,104,95
"N00003099",222,10,15,10,5,10,3,7,37,29,36,16,34,35
"N00003100",251,7,11,5,6,18,1,6,31,25,46,32,34,47
"N00003101",214,8,18,14,4,19,4,4,23,21,14,16,51,44
"N00003102",257,16,7,5,2,27,2,14,45,26,56,21,29,30
"N00003103",208,21,3,2,1,10,6,15,42,32,24,20,35,21
"N00003104",167,6,9,7,2,16,1,5,21,19,13,14,39,30
"N00003105",267,6,24,21,3,15,0,6,30,29,29,30,44,60
"N00003106",142,3,14,11,3,8,0,3,13,10,8,10,41,35
"N00003107",171,3,25,17,8,7,1,2,19,13,5,16,32,51
"N00003108",183,6,17,12,5,16,1,5,27,29,12,14,32,30
"N00003109",224,15,9,2,7,20,5,10,41,38,20,29,26,26
"N00003110",158,4,9,7,2,11,0,4,20,15,10,17,41,31
"N00003111",154,6,16,12,4,14,2,4,19,23,7,15,27,27
"N00003112",185,7,12,8,4,10,1,6,26,28,9,16,41,36
"N00003113",197,17,11,9,2,13,3,14,23,25,6,19,43,40
"N00003114",214,7,16,13,3,17,3,4,17,21,4,36,51,45
"N00003115",162,5,11,7,4,11,2,3,16,17,9,11,52,30
"N00003116",211,18,4,4,0,25,2,16,54,32,13,16,31,18
"N00003117",188,13,16,7,9,8,3,10,32,27,8,26,36,22
"N00003118",133,4,16,15,1,7,2,2,12,14,7,19,24,30
"N00003119",176,8,25,17,8,8,1,7,28,9,12,16,24,46
"N00003120",252,20,9,7,2,14,4,16,59,53,26,20,24,27
"N00003121",222,21,9,5,4,21,3,18,45,35,22,16,36,17
"N00003122",181,8,2,0,2,17,1,7,33,25,16,29,31,20
"N00003123",266,18,15,9,6,21,5,13,38,27,69,13,37,28
"N00003124",221,21,16,9,7,18,6,15,37,20,22,22,35,30
"N00003125",211,22,10,6,4,13,3,19,29,27,19,17,37,37
"N00003126",314,18,7,5,2,26,3,15,47,26,59,40,57,34
"N00003127",314,24,6,3,3,25,2,22,62,38,61,18,43,37
"N00003128",196,4,13,8,5,6,1,3,30,32,15,19,35,42
"N00003129",242,15,9,4,5,24,4,11,46,42,39,18,26,23
"N00003130",230,10,4,4,0,22,5,5,56,29,23,17,43,26
"N00003131",589,60,24,19,5,42,13,47,133,67,97,54,63,49
"N00003132",224,19,6,2,4,19,6,13,43,38,22,18,40,19
"N00003133",283,28,12,9,3,29,4,24,77,45,24,21,27,20
"N00003134",224,10,24,17,7,10,5,5,31,35,17,22,43,32
"N00003135",111,5,8,6,2,15,2,3,19,19,5,9,21,10
"N00003136",277,19,12,4,8,18,3,16,56,47,20,24,46,35
"N00003137",230,8,23,19,4,6,3,5,36,25,35,30,35,32
"N00003138",196,6,18,12,6,16,1,5,25,25,7,19,48,32
"N00003139",318,17,9,1,8,16,6,11,65,60,47,23,55,26
"N00003140",259,10,5,3,2,24,3,7,52,55,40,20,43,10
"N00003141",278,37,8,4,4,17,4,33,73,33,42,17,31,20
"N00003142",670,69,23,12,11,50,16,53,162,110,64,46,85,61
"N00003143",201,8,11,7,4,11,2,6,28,27,15,23,42,36
"N00003144",223,22,3,2,1,20,5,17,58,30,27,20,22,21
"N00003145",950,65,39,21,18,62,11,54,180,147,58,106,172,121
"N00003146",279,18,9,4,5,17,6,12,46,47,17,26,65,34
"N00003147",699,59,13,12,1,51,17,42,177,140,56,65,79,59
"N00003148",239,17,8,3,5,26,2,15,47,31,19,21,47,23
"N00003149",411,32,13,10,3,32,9,23,84,74,31,44,59,42
"N00003150",278,32,6,4,2,22,6,26,58,37,58,23,24,18
"N00003151",186,7,15,11,4,10,1,6,16,23,11,27,40,37
"N00003152",301,15,6,5,1,23,3,12,50,42,62,27,40,36
"N00003153",274,34,8,6,2,19,8,26,61,41,36,18,32,25
"N00003154",275,19,14,10,4,23,5,14,33,41,57,26,38,24
"N00003155",186,5,8,5,3,9,0,5,22,28,7,20,47,40
"N00003156",171,8,12,6,6,7,1,7,21,25,11,19,36,32
"N00003157",171,8,4,4,0,12,0,8,30,21,16,20,31,29
"N00003158",170,4,8,6,2,12,0,4,24,20,13,22,32,35
"N00003159",320,15,13,9,4,23,5,10,44,45,24,49,55,52
"N00003160",161,5,16,8,8,8,1,4,16,19,9,27,41,20
"N00003161",1079,60,47,27,20,139,16,44,223,191,96,67,169,87
"N00003162",645,31,60,35,25,59,6,25,103,98,55,43,120,76
"N00003163",346,28,26,17,9,34,5,23,66,45,56,20,43,28
"N00003164",381,26,15,7,8,25,6,20,85,56,51,32,48,43
"N00003165",239,4,26,18,8,19,1,3,31,23,16,27,40,53
"N00003166",388,25,20,10,10,45,5,20,76,54,59,28,46,35
"N00003167",212,18,7,5,2,25,4,14,40,24,35,7,33,23
"N00003168",299,9,27,18,9,34,4,5,47,36,29,21,50,46
"N00003169",252,7,43,29,14,21,0,7,33,18,25,19,45,41
"N00003170",558,12,68,46,22,50,2,10,61,60,63,50,96,98
"N00003171",217,2,39,29,10,23,1,1,11,8,10,23,45,56
"N00003172",184,6,35,24,11,19,2,4,9,7,8,12,39,49
"N00003173",237,9,31,22,9,23,0,9,29,28,18,19,46,34
"N00003174",178,4,43,31,12,12,0,4,11,17,12,11,28,40
"N00003175",273,2,66,49,17,29,2,0,22,30,9,18,45,52
"N00003176",351,30,34,22,12,52,3,27,63,36,47,16,32,41
"N00003177",485,11,81,52,29,57,3,8,45,56,61,28,53,93
"N00003178",241,9,20,16,4,25,3,6,35,20,33,13,38,48
"N00003179",390,18,49,30,19,38,6,12,54,42,56,22,43,68
"N00003180",181,9,8,7,1,9,5,4,31,35,15,15,30,29
"N00003181",242,8,16,10,6,24,1,7,52,32,25,20,43,22
"N00003182",240,14,13,8,5,32,3,11,48,47,18,15,33,20
"N00003183",310,12,19,11,8,42,3,9,47,41,28,29,53,39
"N00003184",230,2,33,23,10,22,1,1,28,21,13,21,48,42
"N00003185",176,2,25,18,7,20,0,2,22,14,8,17,30,38
"N00003186",209,4,47,37,10,20,0,4,15,18,7,18,46,34
"N00003187",242,9,25,19,6,21,2,7,37,27,20,19,44,40
"N00003188",443,27,31,15,16,36,6,21,69,49,90,33,44,64
"N00003189",284,4,27,15,12,43,2,2,34,33,53,6,36,48
"N00003190",319,16,29,23,6,46,3,13,51,24,76,10,30,37
"N00003191",258,8,40,30,10,27,0,8,19,24,38,13,29,60
"N00003192",299,10,29,13,16,18,2,8,28,30,46,10,55,73
"N00003193",293,15,17,12,5,34,4,11,45,34,48,20,42,38
"N00003194",326,13,40,27,13,33,2,11,37,35,49,21,41,57
"N00003195",394,20,35,20,15,34,3,17,56,34,58,26,61,70
"N00003196",302,9,18,12,6,28,0,9,51,50,37,26,40,43
"N00003197",279,13,14,9,5,27,0,13,49,27,36,27,50,36
"N00003198",234,9,11,8,3,29,2,7,42,32,22,22,46,21
"N00003199",339,12,19,14,5,26,1,11,65,39,62,27,46,43
"N00003200",306,16,24,18,6,32,4,12,45,30,57,27,31,44
"N00003201",330,13,22,14,8,37,2,11,46,37,47,25,50,53
"N00003202",309,17,23,17,6,28,8,9,44,29,49,21,36,62
"N00003203",261,11,26,16,10,9,1,10,29,34,34,25,39,54
"N00003204",381,11,64,50,14,39,5,6,48,41,23,21,53,81
"N00003205",366,20,41,27,14,32,1,19,60,46,43,28,46,50
"N00003206",240,11,16,10,6,28,0,11,44,34,33,16,31,27
"N00003207",303,25,15,10,5,32,2,23,58,39,40,22,39,33
"N00003208",295,8,27,20,7,27,2,6,48,36,28,20,38,63
"N00003209",932,59,68,21,47,64,5,54,184,144,72,78,142,121
"N00003210",191,6,22,13,9,19,1,5,22,19,20,9,32,42
"N00003211",203,5,38,28,10,24,1,4,12,17,11,10,44,42
"N00003212",252,9,49,33,16,20,3,6,25,19,15,12,48,55
"N00003213",168,3,32,22,10,9,1,2,20,9,7,5,32,51
"N00003214",165,0,59,46,13,12,0,0,8,3,5,13,24,41
"N00003215",194,2,23,15,8,16,1,1,25,14,5,17,41,51
"N00003216",284,12,26,19,7,21,5,7,29,32,44,27,46,47
"N00003217",225,16,19,14,5,9,6,10,42,24,41,15,32,27
"N00003218",320,22,24,16,8,31,6,16,55,52,47,22,42,25
"N00003219",719,40,113,103,10,27,5,35,66,44,106,58,92,173
"N00003220",275,12,21,15,6,26,3,9,35,30,22,21,48,60
"N00003221",223,19,8,6,2,21,2,17,55,44,18,10,23,25
"N00003222",256,15,19,12,7,23,2,13,54,33,27,21,38,26
"N00003223",225,4,36,27,9,14,0,4,22,22,16,17,39,55
"N00003224",216,7,13,10,3,16,2,5,33,37,15,21,38,36
"N00003225",231,21,7,3,4,17,6,15,63,39,25,11,27,21
"N00003226",198,23,11,4,7,18,5,18,51,36,18,8,14,19
"N00003227",160,14,14,10,4,8,1,13,34,22,10,10,21,27
"N00003228",235,10,26,13,13,13,2,8,29,36,21,18,37,45
"N00003229",169,6,37,35,2,8,3,3,18,15,9,8,30,38
"N00003230",169,4,35,24,11,8,0,4,16,15,8,22,29,32
"N00003231",111,4,23,20,3,13,0,4,7,6,15,7,19,17
"N00003232",355,23,28,21,7,34,6,17,53,51,48,25,47,46
"N00003233",288,9,52,41,11,25,3,6,31,24,32,19,47,49
