"Geography_Code","NM_1508_1_0","NM_1508_1_1","NM_1508_1_2","NM_1508_1_3","NM_1508_1_4","NM_1508_1_5","NM_1508_1_6"
"N00004160",94,47,36,10,1,0,59
"N00004161",119,43,61,13,2,0,93
"N00004162",111,57,47,7,0,0,61
"N00004163",136,7,51,58,17,3,230
"N00004164",136,4,45,71,15,1,236
"N00004165",142,11,63,56,9,3,214
"N00004166",122,17,73,24,7,1,147
"N00004167",189,74,85,26,3,1,150
"N00004168",118,64,45,7,2,0,65
"N00004169",128,9,61,48,8,2,189
"N00004170",127,6,72,41,6,2,181
"N00004171",131,9,42,60,18,2,226
"N00004172",123,24,59,28,9,3,155
"N00004173",124,24,61,34,2,3,147
"N00004174",112,12,43,46,7,4,172
"N00004175",108,8,46,39,14,1,170
"N00004176",220,88,66,56,8,2,210
"N00004177",86,41,29,14,2,0,63
"N00004178",119,17,55,38,6,3,161
"N00004179",160,22,88,41,9,0,197
"N00004180",112,8,46,48,6,4,181
"N00004181",104,15,43,39,5,2,144
"N00004182",132,28,47,46,10,1,173
"N00004183",83,31,44,7,1,0,61
"N00004184",114,23,49,36,3,3,142
"N00004185",327,46,168,99,10,4,412
"N00004186",141,30,59,43,7,2,175
"N00004187",175,37,85,43,10,0,201
"N00004188",125,16,60,40,3,6,175
"N00004189",114,24,55,32,3,0,128
"N00004190",215,56,93,52,10,4,246
"N00004191",261,45,114,83,12,7,348
"N00004192",134,32,61,34,6,1,151
"N00004193",122,12,60,42,7,1,169
"N00004194",109,12,44,42,10,1,162
"N00004195",115,43,57,11,3,1,92
"N00004196",338,13,120,169,26,10,578
"N00004197",112,65,39,7,1,0,56
"N00004198",111,62,32,13,4,0,70
"N00004199",293,27,118,127,15,6,449
"N00004200",123,3,34,70,11,5,228
"N00004201",123,4,48,62,8,1,200
"N00004202",139,15,66,53,3,2,189
"N00004203",119,25,59,29,5,1,136
"N00004204",128,14,73,31,8,2,167
"N00004205",118,28,51,34,3,2,136
"N00004206",123,52,60,10,1,0,83
"N00004207",133,23,49,53,6,2,181
"N00004208",190,36,93,48,12,1,229
"N00004209",231,21,67,110,27,6,392
"N00004210",148,31,90,23,4,0,148
"N00004211",296,15,134,132,11,4,447
"N00004212",756,47,303,359,33,14,1187
"N00004213",149,38,92,18,1,0,131
"N00004214",145,61,64,17,3,0,107
"N00004215",119,12,55,47,4,1,165
"N00004216",210,75,101,25,8,1,181
"N00004217",129,44,74,8,3,0,99
"N00004218",115,35,61,13,6,0,105
"N00004219",124,3,31,56,25,9,273
"N00004220",122,10,41,46,20,5,214
"N00004221",129,3,31,61,25,9,265
"N00004222",136,8,46,59,15,8,244
"N00004223",107,9,35,39,19,5,193
"N00004224",127,4,52,51,17,3,219
"N00004225",116,8,51,45,7,5,186
"N00004226",141,10,60,58,11,2,218
"N00004227",114,5,44,49,11,5,199
"N00004228",306,24,118,136,24,4,478
"N00004229",137,10,53,54,13,7,230
"N00004230",120,6,43,53,11,7,211
"N00004231",126,4,45,57,13,7,226
"N00004232",117,10,46,50,9,2,181
"N00004233",138,10,66,50,10,2,205
"N00004234",118,9,51,47,10,1,179
"N00004235",113,1,29,59,17,7,227
"N00004236",113,4,31,51,17,10,230
"N00004237",114,4,46,50,10,4,193
"N00004238",134,7,54,47,19,7,233
"N00004239",117,3,55,42,12,5,196
"N00004240",118,8,48,45,13,4,197
"N00004241",116,11,51,41,11,2,174
"N00004242",130,5,29,69,18,9,258
"N00004243",127,51,62,11,3,0,93
"N00004244",93,43,43,7,0,0,57
"N00004245",177,34,88,51,4,0,202
"N00004246",130,12,64,48,4,2,181
"N00004247",131,12,59,47,7,6,198
"N00004248",134,83,44,7,0,0,58
"N00004249",144,35,78,25,5,1,148
"N00004250",117,41,55,17,4,0,101
"N00004251",139,62,58,16,3,0,99
"N00004252",121,7,45,50,16,3,206
"N00004253",121,5,47,57,7,5,205
"N00004254",118,6,45,49,13,5,204
"N00004255",105,10,55,29,8,3,149
"N00004256",402,18,205,145,24,10,609
"N00004257",128,18,68,32,10,0,162
"N00004258",151,36,81,31,3,0,152
"N00004259",108,24,53,21,8,2,127
"N00004260",138,9,52,62,11,4,226
"N00004261",125,45,57,21,2,0,105
"N00004262",123,55,54,14,0,0,82
"N00004263",117,70,36,10,0,1,60
"N00004264",300,143,116,38,2,1,202
"N00004265",98,46,31,16,5,0,78
"N00004266",129,12,44,62,10,1,202
"N00004267",257,50,127,66,12,2,303
"N00004268",136,25,68,38,4,1,160
"N00004269",140,48,72,18,1,1,115
"N00004270",149,29,75,39,6,0,171
"N00004271",138,48,66,20,4,0,118
"N00004272",116,28,63,23,1,1,117
"N00004273",253,116,97,27,11,2,194
"N00004274",129,38,60,27,3,1,128
"N00004275",143,40,77,24,1,1,132
"N00004276",179,19,64,76,15,5,281
"N00004277",120,12,41,52,12,3,194
"N00004278",121,34,60,22,4,1,121
"N00004279",137,4,55,58,11,9,242
"N00004280",127,13,46,53,11,4,204
"N00004281",168,15,55,73,20,5,284
"N00004282",154,92,54,8,0,0,70
"N00004283",133,14,58,47,13,1,195
"N00004284",150,1,64,72,9,4,252
"N00004285",118,8,39,56,12,3,201
"N00004286",119,3,40,53,14,9,228
"N00004287",253,105,109,33,5,1,194
"N00004288",112,47,46,18,1,0,85
"N00004289",111,52,45,12,2,0,75
"N00004290",269,72,140,45,11,1,267
"N00004291",164,14,88,54,7,1,222
"N00004292",91,35,42,13,0,1,72
"N00004293",134,40,66,25,3,0,125
"N00004294",229,30,146,49,4,0,256
"N00004295",130,17,60,45,5,3,177
"N00004296",136,19,75,33,9,0,168
"N00004297",147,17,79,45,6,0,187
"N00004298",134,4,32,73,19,6,259
"N00004299",196,9,86,77,18,6,322
"N00004300",110,31,56,19,2,2,110
"N00004301",150,5,61,63,14,7,259
"N00004302",173,17,54,82,17,3,284
"N00004303",103,2,50,43,7,1,161
"N00004304",121,9,40,58,13,1,199
"N00004305",103,17,48,31,7,0,131
"N00004306",207,84,103,14,5,1,150
"N00004307",132,52,59,18,3,0,104
"N00004308",119,20,61,33,3,2,144
"N00004309",118,24,62,27,2,3,139
"N00004310",107,8,70,26,3,0,131
"N00004311",122,49,61,11,0,1,87
"N00004312",123,22,51,40,7,3,165
"N00004313",118,22,65,29,2,0,129
"N00004314",304,53,176,68,7,0,333
"N00004315",110,47,49,12,1,1,81
"N00004316",115,15,68,27,5,0,137
"N00004317",127,29,66,28,3,1,136
"N00004318",107,17,57,29,2,2,129
"N00004319",127,23,70,30,4,0,142
"N00004320",198,77,92,29,0,0,150
"N00004321",255,23,90,100,33,9,427
"N00004322",136,18,73,40,4,1,169
"N00004323",149,13,72,56,7,1,209
"N00004324",131,25,70,26,7,3,157
"N00004325",127,15,68,38,5,1,163
"N00004326",136,18,76,32,7,3,173
"N00004327",131,20,72,30,7,2,161
"N00004328",119,10,62,40,6,1,164
"N00004329",117,36,63,16,1,1,102
"N00004330",115,12,65,31,7,0,148
"N00004331",126,22,73,28,3,0,138
"N00004332",133,37,65,24,6,1,135
"N00004333",133,47,66,18,2,0,108
"N00004334",111,57,38,14,2,0,72
"N00004335",126,73,38,14,1,0,69
"N00004336",122,45,63,11,3,0,94
"N00004337",113,52,43,15,3,0,82
"N00004338",120,15,37,41,19,8,209
"N00004339",178,9,51,88,17,13,335
"N00004340",145,3,37,70,25,10,296
"N00004341",146,11,40,63,23,9,277
"N00004342",272,51,127,73,16,5,342
"N00004343",100,11,53,27,5,4,139
"N00004344",112,23,44,35,3,7,153
"N00004345",143,15,76,41,7,4,196
"N00004346",148,43,54,47,2,2,162
"N00004347",159,21,65,58,12,3,229
"N00004348",107,35,57,12,2,1,91
"N00004349",114,50,49,8,6,1,87
"N00004350",369,20,124,151,51,23,680
"N00004351",157,8,40,77,23,9,300
"N00004352",181,4,46,96,23,12,363
"N00004353",152,9,40,65,25,13,300
"N00004354",132,17,41,50,14,10,226
"N00004355",148,13,80,45,8,2,202
"N00004356",115,47,45,17,2,4,101
"N00004357",520,90,245,156,19,10,655
"N00004358",123,24,68,26,4,1,136
"N00004359",364,54,168,120,17,5,479
"N00004360",211,41,103,44,18,5,268
"N00004361",272,141,100,25,2,4,172
"N00004362",262,26,123,80,24,9,393
"N00004363",148,13,48,52,26,9,268
"N00004364",135,8,50,49,19,9,244
"N00004365",185,34,85,55,5,6,234
"N00004366",123,40,64,14,3,2,109
"N00004367",267,73,101,64,23,6,323
"N00004368",155,11,49,60,14,21,302
"N00004369",129,10,54,42,16,7,215
"N00004370",190,19,78,71,14,8,296
"N00004371",144,8,42,61,21,12,282
"N00004372",140,5,49,54,23,9,262
"N00004373",154,9,54,65,16,10,279
"N00004374",150,8,49,62,19,12,282
"N00004375",338,87,134,85,25,7,410
"N00004376",145,13,40,58,24,10,279
"N00004377",156,16,50,62,18,10,268
"N00004378",119,69,45,3,2,0,57
"N00004379",117,20,66,24,6,1,136
"N00004380",121,13,52,45,8,3,179
"N00004381",129,24,59,35,9,2,165
"N00004382",176,48,69,49,8,2,199
"N00004383",138,29,79,20,7,3,155
"N00004384",116,28,61,17,7,3,128
"N00004385",98,3,34,35,24,2,184
"N00004386",139,3,38,61,27,10,283
"N00004387",134,6,50,56,16,6,248
"N00004388",144,10,42,55,24,13,279
"N00004389",145,9,43,60,22,11,278
"N00004390",143,7,51,50,19,16,281
"N00004391",157,9,48,69,17,14,302
"N00004392",136,42,50,38,5,1,146
"N00004393",143,45,63,25,6,4,147
"N00004394",106,57,39,9,1,0,60
"N00004395",122,70,36,11,2,3,80
"N00004396",156,18,49,63,17,9,265
"N00004397",145,33,61,40,8,3,179
"N00004398",173,19,53,76,19,6,287
"N00004399",178,6,40,90,26,16,369
"N00004400",168,8,51,74,20,15,323
"N00004401",268,30,111,99,21,7,404
"N00004402",423,86,212,101,17,7,494
"N00004403",119,13,63,38,5,0,154
"N00004404",293,72,142,57,14,8,332
"N00004405",283,109,127,37,6,4,240
"N00004406",169,68,77,19,4,1,131
"N00004407",120,13,52,44,9,2,175
"N00004408",125,14,59,40,9,3,181
"N00004409",145,7,64,44,21,9,257
"N00004410",255,40,112,83,14,6,345
"N00004411",171,12,88,56,11,4,249
"N00004412",162,36,68,42,10,6,206
"N00004413",121,44,46,30,1,0,109
"N00004414",79,24,36,17,2,0,76
"N00004415",447,216,167,54,10,0,305
"N00004416",242,71,120,48,2,1,226
"N00004417",166,7,56,70,25,8,305
"N00004418",170,10,60,58,25,17,328
"N00004419",153,13,52,54,22,12,281
"N00004420",168,13,50,76,17,12,306
"N00004421",141,7,61,48,17,8,243
"N00004422",156,9,62,49,25,11,287
"N00004423",136,6,48,53,20,9,258
"N00004424",143,18,51,49,21,4,228
"N00004425",161,22,55,63,14,7,253
"N00004426",150,7,42,65,21,15,303
"N00004427",145,25,64,36,14,6,204
"N00004428",134,9,49,45,20,11,245
"N00004429",158,10,51,68,20,9,293
"N00004430",152,16,43,65,13,15,276
"N00004431",157,11,52,68,18,8,274
"N00004432",97,66,27,4,0,0,35
"N00004433",262,74,122,57,6,3,266
"N00004434",210,93,91,21,4,1,149
"N00004435",138,13,71,43,7,4,195
"N00004436",124,11,51,37,18,7,209
"N00004437",118,18,50,28,17,5,178
"N00004438",157,11,50,51,29,16,312
"N00004439",176,20,46,64,26,20,344
"N00004440",146,14,42,50,25,15,281
"N00004441",173,14,57,53,32,17,330
"N00004442",162,9,43,74,19,17,320
"N00004443",185,15,52,85,12,21,354
"N00004444",131,31,49,44,6,1,159
"N00004445",140,11,60,52,9,8,227
"N00004446",176,28,77,49,14,8,257
"N00004447",148,33,74,29,9,3,171
"N00004448",171,10,73,62,18,8,288
"N00004449",160,20,79,37,18,6,234
"N00004450",146,13,51,56,19,7,248
"N00004451",193,15,65,75,24,14,346
"N00004452",129,56,66,5,2,0,82
"N00004453",125,62,58,4,1,0,69
"N00004454",120,51,59,7,3,0,82
"N00004455",124,46,59,17,2,0,99
"N00004456",128,43,73,8,3,1,102
"N00004457",125,39,56,25,4,1,122
"N00004458",128,27,53,29,10,9,182
"N00004459",334,100,149,60,20,5,349
"N00004460",118,44,54,14,6,0,100
"N00004461",161,46,78,25,9,3,167
"N00004462",143,64,61,11,5,2,107
"N00004463",159,19,63,48,14,15,265
"N00004464",146,31,60,41,11,3,188
"N00004465",154,13,57,56,19,9,269
"N00004466",151,25,57,46,12,11,235
"N00004467",141,12,50,50,19,10,252
"N00004468",160,17,44,71,20,8,279
"N00004469",138,27,62,31,8,10,192
"N00004470",132,59,50,19,2,2,104
"N00004471",144,22,54,43,13,12,232
"N00004472",244,20,78,97,34,15,438
"N00004473",111,14,38,37,9,13,201
"N00004474",410,198,159,42,9,2,278
"N00004475",130,80,36,12,2,0,66
"N00004476",119,62,50,4,1,2,69
"N00004477",127,70,50,3,3,1,71
"N00004478",193,20,76,69,19,9,308
"N00004479",175,24,75,52,19,5,257
"N00004480",169,21,80,50,15,3,238
"N00004481",199,29,82,62,16,10,296
"N00004482",131,40,63,21,6,1,128
"N00004483",143,50,74,18,1,0,113
"N00004484",220,28,91,77,18,6,324
"N00004485",143,16,64,38,22,3,219
"N00004486",152,64,70,13,3,2,114
"N00004487",143,25,46,40,24,8,232
"N00004488",143,11,50,53,19,10,259
"N00004489",133,18,63,38,12,2,185
"N00004490",185,31,68,66,17,3,267
"N00004491",147,57,57,21,8,4,140
"N00004492",129,26,45,38,14,6,188
"N00004493",153,13,58,59,16,7,254
"N00004494",137,56,64,11,5,1,105
"N00004495",130,66,47,14,2,1,85
"N00004496",331,52,147,107,17,8,449
"N00004497",177,79,71,20,3,4,137
"N00004498",539,88,264,144,30,13,702
"N00004499",111,50,50,10,0,1,74
"N00004500",104,54,40,9,1,0,61
"N00004501",138,17,38,49,22,12,254
"N00004502",106,12,36,36,15,7,183
"N00004503",123,9,33,50,15,16,244
"N00004504",115,43,36,23,7,6,129
"N00004505",134,11,47,44,22,10,249
"N00004506",129,11,49,49,19,1,208
"N00004507",123,37,65,17,4,0,111
"N00004508",260,74,114,51,14,7,293
"N00004509",112,32,39,33,6,2,131
"N00004510",128,42,61,13,9,3,127
"N00004511",100,33,54,9,3,1,85
"N00004512",145,22,63,48,7,5,200
"N00004513",148,20,56,49,12,11,247
"N00004514",204,25,64,80,19,16,350
"N00004515",132,8,38,60,19,7,246
"N00004516",137,8,47,60,14,8,242
"N00004517",132,7,43,56,12,14,256
"N00004518",126,25,63,27,7,4,157
"N00004519",118,40,61,14,3,0,98
"N00004520",366,47,193,104,19,3,471
"N00004521",133,33,65,33,1,1,138
"N00004522",115,11,61,36,5,2,157
"N00004523",129,17,68,34,7,3,169
"N00004524",111,35,63,7,6,0,95
"N00004525",139,14,59,48,12,6,215
"N00004526",142,8,46,52,20,16,280
"N00004527",125,22,54,36,9,4,170
"N00004528",147,18,54,49,19,7,240
"N00004529",106,7,48,34,12,5,177
"N00004530",133,19,52,48,10,4,195
"N00004531",151,30,64,42,11,4,200
"N00004532",138,14,65,50,7,2,195
"N00004533",116,36,62,12,4,2,106
"N00004534",410,84,192,118,12,4,482
"N00004535",319,71,159,62,17,10,374
"N00004536",124,65,43,13,2,1,80
"N00004537",121,66,41,11,3,0,72
